#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
10356,05-18-2024 13:09:17,10.18,78.34,6.59,,
10357,05-18-2024 13:19:17,10.28,78.85,6.79,,
10358,05-18-2024 13:29:17,10.46,82.67,7.65,,
10359,05-18-2024 13:39:17,10.55,80.49,7.35,,
10360,05-18-2024 13:49:17,10.21,75.47,6.07,,
10361,05-18-2024 13:59:17,10.16,82.45,7.32,,
10362,05-18-2024 14:09:17,10.35,77.79,6.65,,
10363,05-18-2024 14:19:17,10.57,80.18,7.31,,
10364,05-18-2024 14:29:17,10.46,79.99,7.17,,
10365,05-18-2024 14:39:17,10.20,79.28,6.78,,
10366,05-18-2024 14:49:17,10.35,77.96,6.68,,
10367,05-18-2024 14:59:17,10.21,84.81,7.78,,
10368,05-18-2024 15:09:17,10.42,80.98,7.31,,
10369,05-18-2024 15:19:17,10.15,74.71,5.88,,
10370,05-18-2024 15:29:17,10.18,81.69,7.20,,
10371,05-18-2024 15:39:17,10.34,78.70,6.81,,
10372,05-18-2024 15:49:17,10.62,77.25,6.81,,
10373,05-18-2024 15:59:17,10.42,82.37,7.56,,
10374,05-18-2024 16:09:17,10.15,81.44,7.13,,
10375,05-18-2024 16:19:17,10.24,74.42,5.90,,
10376,05-18-2024 16:29:17,10.41,81.55,7.40,,
10377,05-18-2024 16:39:17,10.50,82.29,7.62,,
10378,05-18-2024 16:49:17,10.30,75.98,6.27,,
10379,05-18-2024 16:59:17,10.28,81.36,7.24,,
10380,05-18-2024 17:09:17,10.35,81.26,7.29,,
10381,05-18-2024 17:19:17,10.34,80.13,7.07,,
10382,05-18-2024 17:29:17,10.20,78.94,6.72,,
10383,05-18-2024 17:39:17,9.95,86.11,7.75,,
10384,05-18-2024 17:49:17,10.41,79.91,7.10,,
10385,05-18-2024 17:59:17,10.40,80.13,7.13,,
10386,05-18-2024 18:09:17,10.59,81.07,7.49,,
10387,05-18-2024 18:19:17,10.12,73.80,5.67,,
10388,05-18-2024 18:29:17,10.27,81.31,7.22,,
10389,05-18-2024 18:39:17,10.40,78.02,6.74,,
10390,05-18-2024 18:49:17,10.51,77.04,6.67,,
10391,05-18-2024 18:59:17,10.38,80.99,7.27,,
10392,05-18-2024 19:09:17,10.08,81.69,7.10,,
10393,05-18-2024 19:19:17,10.23,78.14,6.60,,
10394,05-18-2024 19:29:17,10.43,80.63,7.26,,
10395,05-18-2024 19:39:17,10.48,78.96,6.99,,
10396,05-18-2024 19:49:17,10.20,78.43,6.62,,
10397,05-18-2024 19:59:17,10.24,78.69,6.71,,
10398,05-18-2024 20:09:17,9.98,76.72,6.09,,
10399,05-18-2024 20:19:17,9.17,75.61,5.09,,
10400,05-18-2024 20:29:17,7.84,73.53,3.41,,
10401,05-18-2024 20:39:17,6.58,75.22,2.52,,
10402,05-18-2024 20:49:17,6.26,78.48,2.80,,
10403,05-18-2024 20:59:17,6.00,77.53,2.38,,
10404,05-18-2024 21:09:17,5.87,81.45,2.95,,
10405,05-18-2024 21:19:17,5.52,73.34,1.14,,
10406,05-18-2024 21:29:17,5.13,81.65,2.26,,
10407,05-18-2024 21:39:17,4.83,84.29,2.41,,
10408,05-18-2024 21:49:17,4.78,86.91,2.79,,
10409,05-18-2024 21:59:17,4.34,86.82,2.34,,
10410,05-18-2024 22:09:17,4.30,88.82,2.62,,
10411,05-18-2024 22:19:17,4.59,83.16,1.98,,
10412,05-18-2024 22:29:17,4.73,90.91,3.37,,
10413,05-18-2024 22:39:17,4.73,90.65,3.33,,
10414,05-18-2024 22:49:17,4.46,78.74,1.09,,
10415,05-18-2024 22:59:17,4.59,85.45,2.36,,
10416,05-18-2024 23:09:17,4.68,90.27,3.23,,
10417,05-18-2024 23:19:17,4.81,86.45,2.75,,
10418,05-18-2024 23:29:17,4.71,86.57,2.66,,
10419,05-18-2024 23:39:17,4.78,90.42,3.35,,
10420,05-18-2024 23:49:17,4.96,79.55,1.73,,
10421,05-18-2024 23:59:17,4.81,86.75,2.80,,
10422,05-19-2024 00:09:17,5.08,89.09,3.44,,
10423,05-19-2024 00:19:17,4.88,77.39,1.26,,
10424,05-19-2024 00:29:17,5.02,84.75,2.67,,
10425,05-19-2024 00:39:17,5.04,88.11,3.24,,
10426,05-19-2024 00:49:17,5.19,86.12,3.06,,
10427,05-19-2024 00:59:17,5.02,79.99,1.86,,
10428,05-19-2024 01:09:17,4.96,90.30,3.51,,
10429,05-19-2024 01:19:17,5.33,78.36,1.87,,
10430,05-19-2024 01:29:17,5.34,85.70,3.14,,
10431,05-19-2024 01:39:17,5.46,84.40,3.04,,
10432,05-19-2024 01:49:17,5.20,74.48,1.04,,
10433,05-19-2024 01:59:17,5.31,83.86,2.80,,
10434,05-19-2024 02:09:17,5.34,85.45,3.10,,
10435,05-19-2024 02:19:17,5.54,82.66,2.83,,
10436,05-19-2024 02:29:17,5.35,78.76,1.97,,
10437,05-19-2024 02:39:17,5.37,87.16,3.41,,
10438,05-19-2024 02:49:17,5.62,74.42,1.43,,
10439,05-19-2024 02:59:17,5.52,84.40,3.10,,
10440,05-19-2024 03:09:17,5.68,84.43,3.27,,
10441,05-19-2024 03:19:17,5.53,69.97,0.50,,
10442,05-19-2024 03:29:17,5.57,75.27,1.55,,
10443,05-19-2024 03:39:17,5.67,83.60,3.12,,
10444,05-19-2024 03:49:17,5.85,78.93,2.49,,
10445,05-19-2024 03:59:17,5.69,75.30,1.67,,
10446,05-19-2024 04:09:17,5.62,85.13,3.32,,
10447,05-19-2024 04:19:17,5.97,71.04,1.13,,
10448,05-19-2024 04:29:17,5.84,79.32,2.54,,
10449,05-19-2024 04:39:17,6.06,78.85,2.67,,
10450,05-19-2024 04:49:17,5.78,68.85,0.51,,
10451,05-19-2024 04:59:17,6.06,73.53,1.69,,
10452,05-19-2024 05:09:17,6.08,80.68,3.01,,
10453,05-19-2024 05:19:17,6.14,77.27,2.47,,
10454,05-19-2024 05:29:17,6.12,72.35,1.53,,
10455,05-19-2024 05:39:17,6.02,81.40,3.09,,
10456,05-19-2024 05:49:17,6.16,68.32,0.77,,
10457,05-19-2024 05:59:17,6.16,77.31,2.50,,
10458,05-19-2024 06:09:17,6.26,79.26,2.94,,
10459,05-19-2024 06:19:17,6.12,67.50,0.56,,
10460,05-19-2024 06:29:17,6.26,72.70,1.73,,
10461,05-19-2024 06:39:17,6.22,80.67,3.15,,
10462,05-19-2024 06:49:17,6.73,75.03,2.63,,
10463,05-19-2024 06:59:17,6.97,73.83,2.63,,
10464,05-19-2024 07:09:17,7.33,81.95,4.46,,
10465,05-19-2024 07:19:17,8.04,66.48,2.19,,
10466,05-19-2024 07:29:17,8.43,82.24,5.58,,
10467,05-19-2024 07:39:17,8.88,81.02,5.81,,
10468,05-19-2024 07:49:17,9.06,66.52,3.17,,
10469,05-19-2024 07:59:17,9.54,73.30,5.01,,
10470,05-19-2024 08:09:17,10.19,85.53,7.88,,
10471,05-19-2024 08:19:17,10.46,76.41,6.51,,
10472,05-19-2024 08:29:17,10.29,72.71,5.62,,
10473,05-19-2024 08:39:17,10.15,83.45,7.49,,
10474,05-19-2024 08:49:17,10.19,72.89,5.55,,
10475,05-19-2024 08:59:17,10.42,77.37,6.64,,
10476,05-19-2024 09:09:17,10.35,83.54,7.69,,
10477,05-19-2024 09:19:17,10.10,69.61,4.81,,
10478,05-19-2024 09:29:17,10.23,79.10,6.78,,
10479,05-19-2024 09:39:17,10.49,81.08,7.39,,
10480,05-19-2024 09:49:17,10.55,76.50,6.60,,
10481,05-19-2024 09:59:17,10.16,77.17,6.36,,
10482,05-19-2024 10:09:17,10.13,85.90,7.89,,
10483,05-19-2024 10:19:17,10.29,75.15,6.10,,
10484,05-19-2024 10:29:17,10.44,78.59,6.89,,
10485,05-19-2024 10:39:17,10.23,80.07,6.96,,
10486,05-19-2024 10:49:17,10.14,68.94,4.71,,
10487,05-19-2024 10:59:17,10.38,76.09,6.36,,
10488,05-19-2024 11:09:17,10.51,84.11,7.95,,
10489,05-19-2024 11:19:17,10.48,79.97,7.18,,
10490,05-19-2024 11:29:17,10.14,79.10,6.70,,
10491,05-19-2024 11:39:17,10.20,79.81,6.88,,
10492,05-19-2024 11:49:17,10.38,72.81,5.72,,
10493,05-19-2024 11:59:17,10.45,79.40,7.05,,
10494,05-19-2024 12:09:17,10.31,78.83,6.81,,
10495,05-19-2024 12:19:17,10.16,75.20,5.98,,
10496,05-19-2024 12:29:17,10.38,79.75,7.04,,
10497,05-19-2024 12:39:17,10.48,83.65,7.84,,
10498,05-19-2024 12:49:17,10.55,75.92,6.49,,
10499,05-19-2024 12:59:17,10.13,77.93,6.47,,
10500,05-19-2024 13:09:17,10.30,84.40,7.80,,
10501,05-19-2024 13:19:17,10.31,75.33,6.15,,
10502,05-19-2024 13:29:17,10.51,80.55,7.32,,
10503,05-19-2024 13:39:17,10.42,79.19,6.98,,
10504,05-19-2024 13:49:17,10.00,77.13,6.19,,
10505,05-19-2024 13:59:17,10.11,77.76,6.42,,
10506,05-19-2024 14:09:17,10.49,82.39,7.63,,
10507,05-19-2024 14:19:17,10.65,76.97,6.79,,
10508,05-19-2024 14:29:17,10.21,73.25,5.64,,
10509,05-19-2024 14:39:17,10.24,80.24,7.00,,
10510,05-19-2024 14:49:17,10.34,75.70,6.25,,
10511,05-19-2024 14:59:17,10.52,79.39,7.11,,
10512,05-19-2024 15:09:17,10.35,78.40,6.76,,
10513,05-19-2024 15:19:17,10.12,77.71,6.42,,
10514,05-19-2024 15:29:17,10.29,78.09,6.65,,
10515,05-19-2024 15:39:17,10.46,79.71,7.12,,
10516,05-19-2024 15:49:17,10.43,79.61,7.07,,
10517,05-19-2024 15:59:17,10.01,75.97,5.98,,
10518,05-19-2024 16:09:17,10.26,81.48,7.24,,
10519,05-19-2024 16:19:17,10.42,79.45,7.03,,
10520,05-19-2024 16:29:17,10.56,76.22,6.56,,
10521,05-19-2024 16:39:17,10.42,78.69,6.89,,
10522,05-19-2024 16:49:17,10.15,81.09,7.07,,
10523,05-19-2024 16:59:17,10.33,74.76,6.05,,
10524,05-19-2024 17:09:17,10.40,81.80,7.44,,
10525,05-19-2024 17:19:17,10.53,78.66,6.99,,
10526,05-19-2024 17:29:17,10.26,74.58,5.96,,
10527,05-19-2024 17:39:17,10.29,79.44,6.90,,
10528,05-19-2024 17:49:17,10.29,83.48,7.63,,
10529,05-19-2024 17:59:17,10.50,79.66,7.14,,
10530,05-19-2024 18:09:17,10.34,76.93,6.48,,
10531,05-19-2024 18:19:17,10.13,82.21,7.25,,
10532,05-19-2024 18:29:17,10.24,75.16,6.05,,
10533,05-19-2024 18:39:17,10.42,80.84,7.28,,
10534,05-19-2024 18:49:17,10.54,79.74,7.20,,
10535,05-19-2024 18:59:17,10.22,70.90,5.18,,
10536,05-19-2024 19:09:17,10.24,80.18,6.99,,
10537,05-19-2024 19:19:17,10.39,78.05,6.74,,
10538,05-19-2024 19:29:17,10.42,78.47,6.85,,
10539,05-19-2024 19:39:17,10.26,79.38,6.86,,
10540,05-19-2024 19:49:17,10.12,81.34,7.08,,
10541,05-19-2024 19:59:17,10.31,78.08,6.67,,
10542,05-19-2024 20:09:17,10.25,76.92,6.39,,
10543,05-19-2024 20:19:17,9.25,74.72,5.01,,
10544,05-19-2024 20:29:17,7.76,72.32,3.10,,
10545,05-19-2024 20:39:17,6.71,76.27,2.84,,
10546,05-19-2024 20:49:17,6.30,75.33,2.27,,
10547,05-19-2024 20:59:17,6.12,76.20,2.25,,
10548,05-19-2024 21:09:17,5.84,77.58,2.23,,
10549,05-19-2024 21:19:17,5.26,83.48,2.70,,
10550,05-19-2024 21:29:17,5.19,79.38,1.92,,
10551,05-19-2024 21:39:17,4.88,86.95,2.89,,
10552,05-19-2024 21:49:17,4.77,88.82,3.09,,
10553,05-19-2024 21:59:17,4.52,79.75,1.33,,
10554,05-19-2024 22:09:17,4.48,88.76,2.79,,
10555,05-19-2024 22:19:17,4.49,88.55,2.77,,
10556,05-19-2024 22:29:17,4.67,89.33,3.07,,
10557,05-19-2024 22:39:17,4.42,85.22,2.16,,
10558,05-19-2024 22:49:17,4.38,91.80,3.17,,
10559,05-19-2024 22:59:17,4.75,80.15,1.62,,
10560,05-19-2024 23:09:17,4.83,90.81,3.46,,
10561,05-19-2024 23:19:17,4.86,90.39,3.42,,
10562,05-19-2024 23:29:17,4.67,80.15,1.55,,
10563,05-19-2024 23:39:17,4.69,86.25,2.60,,
10564,05-19-2024 23:49:17,4.81,89.60,3.25,,
10565,05-19-2024 23:59:17,4.97,83.94,2.49,,
10566,05-20-2024 00:09:17,4.96,82.41,2.22,,
10567,05-20-2024 00:19:17,4.72,89.34,3.12,,
10568,05-20-2024 00:29:17,5.08,79.49,1.83,,
10569,05-20-2024 00:39:17,5.10,85.89,2.94,,
10570,05-20-2024 00:49:17,5.18,86.17,3.06,,
10571,05-20-2024 00:59:17,5.00,75.48,1.03,,
10572,05-20-2024 01:09:17,5.16,83.06,2.52,,
10573,05-20-2024 01:19:17,5.15,88.45,3.40,,
10574,05-20-2024 01:29:17,5.37,85.60,3.16,,
10575,05-20-2024 01:39:17,5.13,82.70,2.44,,
10576,05-20-2024 01:49:17,5.22,88.46,3.47,,
10577,05-20-2024 01:59:17,5.43,77.68,1.86,,
10578,05-20-2024 02:09:17,5.40,83.36,2.81,,
10579,05-20-2024 02:19:17,5.49,85.69,3.29,,
10580,05-20-2024 02:29:17,5.37,72.59,0.85,,
10581,05-20-2024 02:39:17,5.40,80.12,2.26,,
10582,05-20-2024 02:49:17,5.45,86.16,3.32,,
10583,05-20-2024 02:59:17,5.62,78.36,2.16,,
10584,05-20-2024 03:09:17,5.69,76.11,1.82,,
10585,05-20-2024 03:19:17,5.46,84.68,3.09,,
10586,05-20-2024 03:29:17,5.71,75.81,1.79,,
10587,05-20-2024 03:39:17,5.83,80.73,2.78,,
10588,05-20-2024 03:49:17,5.80,80.39,2.69,,
10589,05-20-2024 03:59:17,5.57,72.37,1.00,,
10590,05-20-2024 04:09:17,5.64,76.88,1.91,,
10591,05-20-2024 04:19:17,5.83,83.42,3.25,,
10592,05-20-2024 04:29:17,6.10,79.61,2.85,,
10593,05-20-2024 04:39:17,5.89,74.56,1.72,,
10594,05-20-2024 04:49:17,5.84,83.44,3.26,,
10595,05-20-2024 04:59:17,6.08,69.47,0.92,,
10596,05-20-2024 05:09:17,6.06,77.86,2.49,,
10597,05-20-2024 05:19:17,6.20,80.15,3.04,,
10598,05-20-2024 05:29:17,6.08,65.79,0.17,,
10599,05-20-2024 05:39:17,6.04,71.48,1.28,,
10600,05-20-2024 05:49:17,6.02,81.48,3.10,,
10601,05-20-2024 05:59:17,6.26,76.94,2.52,,
10602,05-20-2024 06:09:17,6.24,70.71,1.32,,
10603,05-20-2024 06:19:17,5.99,81.12,3.01,,
10604,05-20-2024 06:29:17,6.09,68.06,0.65,,
10605,05-20-2024 06:39:17,6.27,78.61,2.84,,
10606,05-20-2024 06:49:17,6.70,78.60,3.25,,
10607,05-20-2024 06:59:17,6.83,69.07,1.56,,
10608,05-20-2024 07:09:17,7.42,73.72,3.04,,
10609,05-20-2024 07:19:17,7.85,81.02,4.80,,
10610,05-20-2024 07:29:17,8.58,74.52,4.32,,
10611,05-20-2024 07:39:17,8.83,72.49,4.17,,
10612,05-20-2024 07:49:17,9.12,84.20,6.61,,
10613,05-20-2024 07:59:17,9.64,67.92,4.01,,
10614,05-20-2024 08:09:17,10.18,79.80,6.85,,
10615,05-20-2024 08:19:17,10.34,78.26,6.73,,
10616,05-20-2024 08:29:17,10.10,67.02,4.27,,
10617,05-20-2024 08:39:17,10.21,76.43,6.26,,
10618,05-20-2024 08:49:17,10.34,84.30,7.81,,
10619,05-20-2024 08:59:17,10.41,78.54,6.85,,
10620,05-20-2024 09:09:17,10.26,73.55,5.75,,
10621,05-20-2024 09:19:17,10.10,80.99,7.00,,
10622,05-20-2024 09:29:17,10.31,72.92,5.68,,
10623,05-20-2024 09:39:17,10.38,79.36,6.97,,
10624,05-20-2024 09:49:17,10.37,79.38,6.97,,
10625,05-20-2024 09:59:17,9.96,69.98,4.75,,
10626,05-20-2024 10:09:17,10.37,79.09,6.91,,
10627,05-20-2024 10:19:17,10.40,82.83,7.62,,
10628,05-20-2024 10:29:17,10.45,76.23,6.46,,
10629,05-20-2024 10:39:17,10.26,74.19,5.88,,
10630,05-20-2024 10:49:17,10.10,85.58,7.80,,
10631,05-20-2024 10:59:17,10.35,75.30,6.18,,
10632,05-20-2024 11:09:17,10.48,80.96,7.36,,
10633,05-20-2024 11:19:17,10.41,79.88,7.10,,
10634,05-20-2024 11:29:17,10.16,71.60,5.27,,
10635,05-20-2024 11:39:17,10.19,78.56,6.64,,
10636,05-20-2024 11:49:17,10.41,84.92,8.00,,
10637,05-20-2024 11:59:17,10.64,77.92,6.96,,
10638,05-20-2024 12:09:17,10.20,75.47,6.07,,
10639,05-20-2024 12:19:17,10.10,85.77,7.84,,
10640,05-20-2024 12:29:17,10.24,74.60,5.94,,
10641,05-20-2024 12:39:17,10.46,79.86,7.15,,
10642,05-20-2024 12:49:17,10.39,82.70,7.59,,
10643,05-20-2024 12:59:17,10.11,72.56,5.42,,
10644,05-20-2024 13:09:17,10.24,75.63,6.14,,
10645,05-20-2024 13:19:17,10.39,82.47,7.55,,
10646,05-20-2024 13:29:17,10.50,80.48,7.29,,
10647,05-20-2024 13:39:17,10.25,77.29,6.46,,
10648,05-20-2024 13:49:17,10.08,81.23,7.02,,
10649,05-20-2024 13:59:17,10.25,77.06,6.42,,
10650,05-20-2024 14:09:17,10.45,79.11,7.00,,
10651,05-20-2024 14:19:17,10.44,80.28,7.20,,
10652,05-20-2024 14:29:17,10.21,72.82,5.56,,
10653,05-20-2024 14:39:17,10.22,78.28,6.62,,
10654,05-20-2024 14:49:17,10.42,84.25,7.89,,
10655,05-20-2024 14:59:17,10.43,77.74,6.72,,
10656,05-20-2024 15:09:17,10.19,72.43,5.46,,
10657,05-20-2024 15:19:17,10.30,82.28,7.43,,
10658,05-20-2024 15:29:17,11.94,79.02,8.43,,
10659,05-20-2024 15:39:17,15.88,66.75,9.72,,
10660,05-20-2024 15:49:17,17.04,63.62,10.11,,
10661,05-20-2024 15:59:17,17.51,61.62,10.07,,
10662,05-20-2024 16:09:17,17.78,59.42,9.78,,
10663,05-20-2024 16:19:17,18.34,60.29,10.53,,
10664,05-20-2024 16:29:17,19.41,60.12,11.49,,
10665,05-20-2024 16:39:17,20.06,59.10,11.85,,
10666,05-20-2024 16:49:17,20.47,57.89,11.92,,
10667,05-20-2024 16:59:17,20.83,56.35,11.84,,
10668,05-20-2024 17:09:17,21.40,58.29,12.90,,
10669,05-20-2024 17:19:17,22.36,59.05,13.99,,
10670,05-20-2024 17:29:17,23.97,59.18,15.53,,
10671,05-20-2024 17:39:17,25.47,57.17,16.40,,
10672,05-20-2024 17:49:17,22.29,46.82,10.40,,
10673,05-20-2024 17:59:17,19.91,55.22,10.68,,
10674,05-20-2024 18:09:17,20.14,54.26,10.63,,
10675,05-20-2024 18:19:17,20.56,52.50,10.52,,
10676,05-20-2024 18:29:17,18.81,53.50,9.19,,
10677,05-20-2024 18:39:17,17.11,57.37,8.64,,
10678,05-20-2024 18:49:17,16.25,59.13,8.27,,
10679,05-20-2024 18:59:17,16.01,61.81,8.70,,
10680,05-20-2024 19:09:17,15.92,60.31,8.26,,
10681,05-20-2024 19:19:17,15.80,62.94,8.77,,
10682,05-20-2024 19:29:17,15.58,64.04,8.82,,
10683,05-20-2024 19:39:17,15.46,65.23,8.98,,
10684,05-20-2024 19:49:17,15.24,65.90,8.92,,
10685,05-20-2024 19:59:17,14.96,63.42,8.09,,
10686,05-20-2024 20:09:17,14.66,65.64,8.31,,
10687,05-20-2024 20:19:17,14.18,68.91,8.57,,
10688,05-20-2024 20:29:17,13.68,70.57,8.44,,
10689,05-20-2024 20:39:17,13.29,73.01,8.57,,
10690,05-20-2024 20:49:17,12.92,73.59,8.33,,
10691,05-20-2024 20:59:17,12.42,75.82,8.28,,
10692,05-20-2024 21:09:17,12.03,76.88,8.11,,
10693,05-20-2024 21:19:17,11.75,77.13,7.89,,
10694,05-20-2024 21:29:17,11.48,77.48,7.70,,
10695,05-20-2024 21:39:17,11.27,77.67,7.52,,
10696,05-20-2024 21:49:17,11.04,78.31,7.42,,
10697,05-20-2024 21:59:17,10.88,79.44,7.48,,
10698,05-20-2024 22:09:17,10.93,79.60,7.55,,
10699,05-20-2024 22:19:17,10.87,79.82,7.54,,
10700,05-20-2024 22:29:17,10.59,79.02,7.12,,
10701,05-20-2024 22:39:17,10.45,79.64,7.10,,
10702,05-20-2024 22:49:17,10.44,80.38,7.22,,
10703,05-20-2024 22:59:17,10.77,80.01,7.47,,
10704,05-20-2024 23:09:17,11.32,78.56,7.74,,
10705,05-20-2024 23:19:17,11.72,75.83,7.61,,
10706,05-20-2024 23:29:17,11.86,72.51,7.09,,
10707,05-20-2024 23:39:17,11.82,71.66,6.88,,
10708,05-20-2024 23:49:17,11.72,73.15,7.08,,
10709,05-20-2024 23:59:17,11.68,73.36,7.08,,
10710,05-21-2024 00:09:17,11.71,73.34,7.11,,
10711,05-21-2024 00:19:17,11.58,74.08,7.13,,
10712,05-21-2024 00:29:17,11.48,75.49,7.32,,
10713,05-21-2024 00:39:17,11.34,75.81,7.24,,
10714,05-21-2024 00:49:17,11.32,76.82,7.41,,
10715,05-21-2024 00:59:17,11.33,74.74,7.02,,
10716,05-21-2024 01:09:17,11.47,72.46,6.71,,
10717,05-21-2024 01:19:17,11.47,73.50,6.91,,
10718,05-21-2024 01:29:17,11.55,72.40,6.77,,
10719,05-21-2024 01:39:17,11.51,73.69,6.98,,
10720,05-21-2024 01:49:17,11.42,74.40,7.04,,
10721,05-21-2024 01:59:17,11.26,75.14,7.03,,
10722,05-21-2024 02:09:17,11.19,76.13,7.16,,
10723,05-21-2024 02:19:17,11.04,76.61,7.10,,
10724,05-21-2024 02:29:17,10.95,77.33,7.15,,
10725,05-21-2024 02:39:17,10.78,77.92,7.09,,
10726,05-21-2024 02:49:17,10.63,79.08,7.16,,
10727,05-21-2024 02:59:17,10.52,80.19,7.26,,
10728,05-21-2024 03:09:17,10.42,80.78,7.27,,
10729,05-21-2024 03:19:17,10.37,81.54,7.36,,
10730,05-21-2024 03:29:17,10.44,81.63,7.45,,
10731,05-21-2024 03:39:17,10.49,81.89,7.54,,
10732,05-21-2024 03:49:17,10.54,81.88,7.59,,
10733,05-21-2024 03:59:17,10.50,82.15,7.59,,
10734,05-21-2024 04:09:17,10.46,83.00,7.71,,
10735,05-21-2024 04:19:17,10.43,84.20,7.89,,
10736,05-21-2024 04:29:17,10.31,85.09,7.93,,
10737,05-21-2024 04:39:17,10.27,86.28,8.09,,
10738,05-21-2024 04:49:17,10.15,87.81,8.24,,
10739,05-21-2024 04:59:17,10.05,89.23,8.37,,
10740,05-21-2024 05:09:17,9.94,89.54,8.31,,
10741,05-21-2024 05:19:17,9.88,90.09,8.34,,
10742,05-21-2024 05:29:17,9.83,90.27,8.32,,
10743,05-21-2024 05:39:17,9.81,90.75,8.38,,
10744,05-21-2024 05:49:17,9.84,90.95,8.45,,
10745,05-21-2024 05:59:17,9.85,91.07,8.48,,
10746,05-21-2024 06:09:17,9.85,91.47,8.54,,
10747,05-21-2024 06:19:17,9.89,91.67,8.60,,
10748,05-21-2024 06:29:17,9.96,91.78,8.70,,
10749,05-21-2024 06:39:17,10.04,91.65,8.75,,
10750,05-21-2024 06:49:17,10.03,91.59,8.73,,
10751,05-21-2024 06:59:17,10.07,91.94,8.83,,
10752,05-21-2024 07:09:17,10.14,91.84,8.89,,
10753,05-21-2024 07:19:17,10.16,91.86,8.91,,
10754,05-21-2024 07:29:17,10.25,91.72,8.97,,
10755,05-21-2024 07:39:17,10.22,92.18,9.02,,
10756,05-21-2024 07:49:17,10.19,92.50,9.04,,
10757,05-21-2024 07:59:17,10.30,93.31,9.28,,
10758,05-21-2024 08:09:17,10.29,92.89,9.20,,
10759,05-21-2024 08:19:17,10.34,93.56,9.35,,
10760,05-21-2024 08:29:17,10.31,94.83,9.53,,
10761,05-21-2024 08:39:17,10.26,95.13,9.53,,
10762,05-21-2024 08:49:17,10.24,95.30,9.53,,
10763,05-21-2024 08:59:17,10.24,94.71,9.44,,
10764,05-21-2024 09:09:17,10.21,94.66,9.40,,
10765,05-21-2024 09:19:17,10.16,94.28,9.30,,
10766,05-21-2024 09:29:17,10.06,94.53,9.23,,
10767,05-21-2024 09:39:17,10.00,94.68,9.20,,
10768,05-21-2024 09:49:17,10.11,94.67,9.31,,
10769,05-21-2024 09:59:17,10.16,94.01,9.25,,
10770,05-21-2024 10:09:17,10.15,94.55,9.33,,
10771,05-21-2024 10:19:17,10.27,94.25,9.40,,
10772,05-21-2024 10:29:17,10.45,93.03,9.39,,
10773,05-21-2024 10:39:17,10.39,93.32,9.37,,
10774,05-21-2024 10:49:17,10.51,93.88,9.58,,
10775,05-21-2024 10:59:17,10.67,92.59,9.53,,
10776,05-21-2024 11:09:17,10.78,91.55,9.47,,
10777,05-21-2024 11:19:17,10.97,90.92,9.56,,
10778,05-21-2024 11:29:17,11.15,90.76,9.71,,
10779,05-21-2024 11:39:17,11.25,90.67,9.79,,
10780,05-21-2024 11:49:17,11.13,90.52,9.65,,
10781,05-21-2024 11:59:17,11.08,91.30,9.72,,
10782,05-21-2024 12:09:17,11.26,91.24,9.89,,
10783,05-21-2024 12:19:17,11.42,92.12,10.20,,
10784,05-21-2024 12:29:17,11.71,90.37,10.20,,
10785,05-21-2024 12:39:17,11.85,89.72,10.23,,
10786,05-21-2024 12:49:17,11.72,89.59,10.08,,
10787,05-21-2024 12:59:17,11.78,89.97,10.21,,
10788,05-21-2024 13:09:17,11.68,90.17,10.13,,
10789,05-21-2024 13:19:17,11.63,91.12,10.25,,
10790,05-21-2024 13:29:17,11.55,90.38,10.04,,
10791,05-21-2024 13:39:17,11.55,90.95,10.13,,
10792,05-21-2024 13:49:17,11.66,90.94,10.24,,
10793,05-21-2024 13:59:17,11.74,90.87,10.31,,
10794,05-21-2024 14:09:17,11.84,89.51,10.18,,
10795,05-21-2024 14:19:17,11.82,90.68,10.35,,
10796,05-21-2024 14:29:17,11.87,90.92,10.45,,
10797,05-21-2024 14:39:17,11.86,90.22,10.32,,
10798,05-21-2024 14:49:17,11.81,91.15,10.42,,
10799,05-21-2024 14:59:17,11.83,91.16,10.44,,
10800,05-21-2024 15:09:17,11.92,91.24,10.55,,
10801,05-21-2024 15:19:17,11.99,91.14,10.60,,
10802,05-21-2024 15:29:17,11.99,91.46,10.65,,
10803,05-21-2024 15:39:17,12.04,91.25,10.67,,
10804,05-21-2024 15:49:17,12.08,91.96,10.83,,
10805,05-21-2024 15:59:17,12.20,91.57,10.88,,
10806,05-21-2024 16:09:17,12.16,91.24,10.79,,
10807,05-21-2024 16:19:17,12.16,91.40,10.81,,
10808,05-21-2024 16:29:17,12.43,91.09,11.03,,
10809,05-21-2024 16:39:17,12.67,90.80,11.22,,
10810,05-21-2024 16:49:17,12.78,90.10,11.21,,
10811,05-21-2024 16:59:17,12.70,89.81,11.08,,
10812,05-21-2024 17:09:17,12.57,90.62,11.09,,
10813,05-21-2024 17:19:17,12.44,90.57,10.95,,
10814,05-21-2024 17:29:17,12.38,90.82,10.94,,
10815,05-21-2024 17:39:17,12.33,91.31,10.97,,
10816,05-21-2024 17:49:17,12.27,91.33,10.91,,
10817,05-21-2024 17:59:17,12.17,91.29,10.81,,
10818,05-21-2024 18:09:17,12.05,91.82,10.78,,
10819,05-21-2024 18:19:17,12.01,92.94,10.92,,
10820,05-21-2024 18:29:17,11.94,93.49,10.94,,
