#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
5501,05-12-2025 17:48:31,14.89,69.17,9.31,,,,
5502,05-12-2025 17:58:31,14.84,69.63,9.35,,,,
5503,05-12-2025 18:08:31,14.76,67.22,8.76,,,,
5504,05-12-2025 18:18:31,14.84,67.84,8.97,,,,
5505,05-12-2025 18:28:31,14.66,68.33,8.91,,,,
5506,05-12-2025 18:38:31,14.22,71.40,9.14,,,,
5507,05-12-2025 18:48:31,13.97,73.33,9.29,,,,
5508,05-12-2025 18:58:31,13.76,72.60,8.94,,,,
5509,05-12-2025 19:08:31,13.55,74.05,9.03,,,,
5510,05-12-2025 19:18:31,13.37,74.90,9.02,,,,
5511,05-12-2025 19:28:31,13.22,75.28,8.96,,,,
5512,05-12-2025 19:38:31,13.09,75.20,8.82,,,,
5513,05-12-2025 19:48:31,12.92,76.67,8.94,,,,
5514,05-12-2025 19:58:31,12.77,76.88,8.83,,,,
5515,05-12-2025 20:08:31,12.56,77.55,8.76,,,,
5516,05-12-2025 20:18:31,12.35,77.22,8.49,,,,
5517,05-12-2025 20:28:31,12.13,78.31,8.48,,,,
5518,05-12-2025 20:38:31,11.93,79.53,8.51,,,,
5519,05-12-2025 20:48:31,11.79,80.08,8.48,,,,
5520,05-12-2025 20:58:31,11.66,81.20,8.55,,,,
5521,05-12-2025 21:08:31,11.49,82.11,8.56,,,,
5522,05-12-2025 21:18:31,11.34,82.23,8.43,,,,
5523,05-12-2025 21:28:31,11.19,82.97,8.42,,,,
5524,05-12-2025 21:38:31,11.06,83.22,8.33,,,,
5525,05-12-2025 21:48:31,10.95,82.41,8.09,,,,
5526,05-12-2025 21:58:31,10.94,82.75,8.13,,,,
5527,05-12-2025 22:08:31,10.90,83.28,8.18,,,,
5528,05-12-2025 22:18:31,10.80,83.29,8.09,,,,
5529,05-12-2025 22:28:31,10.71,83.56,8.05,,,,
5530,05-12-2025 22:38:31,10.62,83.75,7.99,,,,
5531,05-12-2025 22:48:31,10.57,82.76,7.77,,,,
5532,05-12-2025 22:58:31,10.51,82.55,7.67,,,,
5533,05-12-2025 23:08:31,10.46,83.38,7.77,,,,
5534,05-12-2025 23:18:31,10.48,83.50,7.81,,,,
5535,05-12-2025 23:28:31,10.41,83.25,7.70,,,,
5536,05-12-2025 23:38:31,10.30,83.92,7.71,,,,
5537,05-12-2025 23:48:31,10.19,83.94,7.60,,,,
5538,05-12-2025 23:58:31,10.08,84.63,7.62,,,,
5539,05-13-2025 00:08:31,10.02,84.51,7.54,,,,
5540,05-13-2025 00:18:31,10.05,84.36,7.55,,,,
5541,05-13-2025 00:28:31,10.13,83.48,7.47,,,,
5542,05-13-2025 00:38:31,10.15,83.73,7.53,,,,
5543,05-13-2025 00:48:31,10.15,83.18,7.43,,,,
5544,05-13-2025 00:58:31,10.05,83.41,7.37,,,,
5545,05-13-2025 01:08:31,9.97,83.56,7.32,,,,
5546,05-13-2025 01:18:31,9.90,83.90,7.31,,,,
5547,05-13-2025 01:28:31,9.77,84.35,7.27,,,,
5548,05-13-2025 01:38:31,9.71,83.96,7.14,,,,
5549,05-13-2025 01:48:31,9.59,84.49,7.11,,,,
5550,05-13-2025 01:58:31,9.48,85.02,7.09,,,,
5551,05-13-2025 02:08:31,9.37,84.96,6.98,,,,
5552,05-13-2025 02:18:31,9.38,84.92,6.98,,,,
5553,05-13-2025 02:28:31,9.45,84.72,7.02,,,,
5554,05-13-2025 02:38:31,9.61,84.75,7.18,,,,
5555,05-13-2025 02:48:31,9.72,84.52,7.25,,,,
5556,05-13-2025 02:58:31,9.67,83.99,7.11,,,,
5557,05-13-2025 03:08:31,9.59,85.50,7.28,,,,
5558,05-13-2025 03:18:31,9.42,85.64,7.14,,,,
5559,05-13-2025 03:28:31,9.18,86.02,6.97,,,,
5560,05-13-2025 03:38:31,9.03,86.93,6.98,,,,
5561,05-13-2025 03:48:31,8.91,87.26,6.92,,,,
5562,05-13-2025 03:58:31,8.76,88.01,6.89,,,,
5563,05-13-2025 04:08:31,8.76,88.43,6.97,,,,
5564,05-13-2025 04:18:31,8.72,88.42,6.92,,,,
5565,05-13-2025 04:28:31,8.67,88.72,6.92,,,,
5566,05-13-2025 04:38:31,8.62,88.58,6.85,,,,
5567,05-13-2025 04:48:31,8.71,88.40,6.91,,,,
5568,05-13-2025 04:58:31,8.79,87.90,6.90,,,,
5569,05-13-2025 05:08:31,8.66,88.24,6.83,,,,
5570,05-13-2025 05:18:31,8.49,88.76,6.75,,,,
5571,05-13-2025 05:28:31,8.41,89.36,6.77,,,,
5572,05-13-2025 05:38:31,8.41,90.49,6.95,,,,
5573,05-13-2025 05:48:31,8.45,90.74,7.03,,,,
5574,05-13-2025 05:58:31,8.51,90.41,7.04,,,,
5575,05-13-2025 06:08:31,8.62,90.08,7.10,,,,
5576,05-13-2025 06:18:31,8.85,89.92,7.30,,,,
5577,05-13-2025 06:28:31,8.89,90.07,7.36,,,,
5578,05-13-2025 06:38:31,8.90,90.24,7.40,,,,
5579,05-13-2025 06:48:31,9.03,90.30,7.54,,,,
5580,05-13-2025 06:58:31,9.31,89.38,7.66,,,,
5581,05-13-2025 07:08:31,9.66,89.02,7.95,,,,
5582,05-13-2025 07:18:31,10.12,87.76,8.20,,,,
5583,05-13-2025 07:28:31,11.15,84.72,8.69,,,,
5584,05-13-2025 07:38:31,12.12,80.16,8.82,,,,
5585,05-13-2025 07:48:31,12.83,79.21,9.33,,,,
5586,05-13-2025 07:58:31,13.24,77.55,9.42,,,,
5587,05-13-2025 08:08:31,13.69,74.60,9.27,,,,
5588,05-13-2025 08:18:31,14.03,75.85,9.85,,,,
5589,05-13-2025 08:28:31,14.42,74.26,9.91,,,,
5590,05-13-2025 08:38:31,14.12,75.86,9.94,,,,
5591,05-13-2025 08:48:31,13.86,75.63,9.65,,,,
5592,05-13-2025 08:58:31,13.79,76.84,9.81,,,,
5593,05-13-2025 09:08:31,14.33,76.53,10.28,,,,
5594,05-13-2025 09:18:31,14.88,71.30,9.75,,,,
5595,05-13-2025 09:28:31,15.48,71.27,10.31,,,,
5596,05-13-2025 09:38:31,16.19,70.86,10.92,,,,
5597,05-13-2025 09:48:31,16.30,67.29,10.24,,,,
5598,05-13-2025 09:58:31,16.22,71.96,11.17,,,,
5599,05-13-2025 10:08:31,16.71,68.38,10.88,,,,
5600,05-13-2025 10:18:31,16.58,68.86,10.85,,,,
5601,05-13-2025 10:28:31,16.89,66.48,10.62,,,,
5602,05-13-2025 10:38:31,17.55,62.96,10.43,,,,
5603,05-13-2025 10:48:31,17.62,67.25,11.50,,,,
5604,05-13-2025 10:58:31,18.05,63.71,11.09,,,,
5605,05-13-2025 11:08:31,17.80,63.76,10.86,,,,
5606,05-13-2025 11:18:31,17.29,65.29,10.73,,,,
5607,05-13-2025 11:28:31,17.62,64.50,10.87,,,,
5608,05-13-2025 11:38:31,18.16,64.07,11.28,,,,
5609,05-13-2025 11:48:31,18.47,62.98,11.31,,,,
5610,05-13-2025 11:58:31,18.25,63.60,11.25,,,,
5611,05-13-2025 12:08:31,19.26,59.89,11.30,,,,
5612,05-13-2025 12:18:31,18.84,62.61,11.57,,,,
5613,05-13-2025 12:28:31,18.73,63.37,11.65,,,,
5614,05-13-2025 12:38:31,18.22,63.76,11.26,,,,
5615,05-13-2025 12:48:31,17.76,66.68,11.50,,,,
5616,05-13-2025 12:58:31,18.65,64.71,11.89,,,,
5617,05-13-2025 13:08:31,19.73,57.04,11.00,,,,
5618,05-13-2025 13:18:31,20.05,59.34,11.89,,,,
5619,05-13-2025 13:28:31,20.06,60.28,12.15,,,,
5620,05-13-2025 13:38:31,19.78,59.59,11.71,,,,
5621,05-13-2025 13:48:31,19.63,60.23,11.73,,,,
5622,05-13-2025 13:58:31,19.18,58.03,10.74,,,,
5623,05-13-2025 14:08:31,18.50,65.14,11.85,,,,
5624,05-13-2025 14:18:31,18.55,69.75,12.93,,,,
5625,05-13-2025 14:28:31,19.11,67.03,12.87,,,,
5626,05-13-2025 14:38:31,19.44,66.59,13.08,,,,
5627,05-13-2025 14:48:31,20.41,65.56,13.76,,,,
5628,05-13-2025 14:58:31,20.16,62.49,12.79,,,,
5629,05-13-2025 15:08:31,19.77,64.28,12.85,,,,
5630,05-13-2025 15:18:31,19.55,63.45,12.45,,,,
5631,05-13-2025 15:28:31,18.98,65.70,12.44,,,,
5632,05-13-2025 15:38:31,18.55,66.66,12.24,,,,
5633,05-13-2025 15:48:31,18.30,66.19,11.90,,,,
5634,05-13-2025 15:58:31,18.09,64.87,11.40,,,,
5635,05-13-2025 16:08:31,18.47,64.56,11.68,,,,
5636,05-13-2025 16:18:31,18.20,67.53,12.11,,,,
5637,05-13-2025 16:28:31,17.80,65.71,11.32,,,,
5638,05-13-2025 16:38:31,17.45,68.02,11.50,,,,
5639,05-13-2025 16:48:31,16.72,69.70,11.17,,,,
5640,05-13-2025 16:58:31,16.15,71.98,11.12,,,,
5641,05-13-2025 17:08:31,15.87,72.91,11.03,,,,
5642,05-13-2025 17:18:31,15.60,73.91,10.98,,,,
5643,05-13-2025 17:28:31,15.38,73.70,10.73,,,,
5644,05-13-2025 17:38:31,15.16,76.47,11.07,,,,
5645,05-13-2025 17:48:31,15.03,75.29,10.71,,,,
5646,05-13-2025 17:58:31,14.73,76.80,10.72,,,,
5647,05-13-2025 18:08:31,14.68,76.77,10.66,,,,
5648,05-13-2025 18:18:31,14.69,78.08,10.92,,,,
5649,05-13-2025 18:28:31,14.66,75.01,10.30,,,,
5650,05-13-2025 18:38:31,14.76,76.32,10.65,,,,
5651,05-13-2025 18:48:31,14.86,76.10,10.70,,,,
5652,05-13-2025 18:58:31,14.96,76.44,10.87,,,,
5653,05-13-2025 19:08:31,15.07,76.08,10.90,,,,
5654,05-13-2025 19:18:31,15.04,76.73,11.01,,,,
5655,05-13-2025 19:28:31,15.00,75.55,10.73,,,,
5656,05-13-2025 19:38:31,14.92,77.58,11.05,,,,
5657,05-13-2025 19:48:31,14.80,76.60,10.75,,,,
5658,05-13-2025 19:58:31,14.68,75.03,10.31,,,,
5659,05-13-2025 20:08:31,14.51,75.33,10.21,,,,
5660,05-13-2025 20:18:31,14.33,75.99,10.17,,,,
5661,05-13-2025 20:28:31,14.20,79.74,10.77,,,,
5662,05-13-2025 20:38:31,14.05,80.21,10.71,,,,
5663,05-13-2025 20:48:31,13.95,79.46,10.47,,,,
5664,05-13-2025 20:58:31,13.85,79.72,10.42,,,,
5665,05-13-2025 21:08:31,13.81,80.49,10.53,,,,
5666,05-13-2025 21:18:31,13.79,78.25,10.08,,,,
5667,05-13-2025 21:28:31,13.80,78.07,10.06,,,,
5668,05-13-2025 21:38:31,13.45,84.74,10.95,,,,
5669,05-13-2025 21:48:31,13.02,87.60,11.03,,,,
5670,05-13-2025 21:58:31,12.73,89.70,11.09,,,,
5671,05-13-2025 22:08:31,12.49,91.20,11.11,,,,
5672,05-13-2025 22:18:31,12.29,92.83,11.18,,,,
5673,05-13-2025 22:28:31,12.15,93.28,11.11,,,,
5674,05-13-2025 22:38:31,12.05,93.52,11.05,,,,
5675,05-13-2025 22:48:31,12.00,93.94,11.07,,,,
5676,05-13-2025 22:58:31,11.91,93.86,10.97,,,,
5677,05-13-2025 23:08:31,11.84,94.13,10.94,,,,
5678,05-13-2025 23:18:31,11.73,94.23,10.85,,,,
5679,05-13-2025 23:28:31,11.65,94.78,10.85,,,,
5680,05-13-2025 23:38:31,11.51,94.51,10.67,,,,
5681,05-13-2025 23:48:31,11.37,93.68,10.40,,,,
5682,05-13-2025 23:58:31,11.18,91.88,9.92,,,,
5683,05-14-2025 00:08:31,10.86,90.71,9.41,,,,
5684,05-14-2025 00:18:31,10.66,90.94,9.26,,,,
5685,05-14-2025 00:28:31,10.61,90.98,9.21,,,,
5686,05-14-2025 00:38:31,10.65,91.31,9.30,,,,
5687,05-14-2025 00:48:31,10.73,90.03,9.18,,,,
5688,05-14-2025 00:58:31,10.69,89.52,9.05,,,,
5689,05-14-2025 01:08:31,10.59,88.55,8.78,,,,
5690,05-14-2025 01:18:31,10.48,88.15,8.62,,,,
5691,05-14-2025 01:28:31,10.44,88.29,8.60,,,,
5692,05-14-2025 01:38:31,10.43,89.26,8.75,,,,
5693,05-14-2025 01:48:31,10.41,88.59,8.62,,,,
5694,05-14-2025 01:58:31,10.41,88.77,8.64,,,,
5695,05-14-2025 02:08:31,10.38,89.71,8.78,,,,
5696,05-14-2025 02:18:31,10.35,90.23,8.83,,,,
5697,05-14-2025 02:28:31,10.34,89.68,8.73,,,,
5698,05-14-2025 02:38:31,10.38,90.76,8.95,,,,
5699,05-14-2025 02:48:31,10.44,90.49,8.96,,,,
5700,05-14-2025 02:58:31,10.50,90.42,9.01,,,,
5701,05-14-2025 03:08:31,10.53,90.41,9.04,,,,
5702,05-14-2025 03:18:31,10.50,89.53,8.86,,,,
5703,05-14-2025 03:28:31,10.46,89.04,8.74,,,,
5704,05-14-2025 03:38:31,10.45,89.51,8.81,,,,
5705,05-14-2025 03:48:31,10.38,89.07,8.67,,,,
5706,05-14-2025 03:58:31,10.28,88.63,8.50,,,,
5707,05-14-2025 04:08:31,10.23,89.71,8.62,,,,
5708,05-14-2025 04:18:31,10.17,90.47,8.69,,,,
5709,05-14-2025 04:28:31,10.21,89.71,8.61,,,,
5710,05-14-2025 04:38:31,10.26,89.86,8.68,,,,
5711,05-14-2025 04:48:31,10.34,90.57,8.88,,,,
5712,05-14-2025 04:58:31,10.39,90.88,8.98,,,,
5713,05-14-2025 05:08:31,10.40,89.81,8.81,,,,
5714,05-14-2025 05:18:31,10.41,90.43,8.93,,,,
5715,05-14-2025 05:28:31,10.44,90.16,8.90,,,,
5716,05-14-2025 05:38:31,10.48,89.78,8.89,,,,
5717,05-14-2025 05:48:31,10.51,90.88,9.10,,,,
5718,05-14-2025 05:58:31,10.52,90.01,8.96,,,,
5719,05-14-2025 06:08:31,10.57,90.89,9.15,,,,
5720,05-14-2025 06:18:31,10.62,89.67,9.00,,,,
5721,05-14-2025 06:28:31,10.68,90.24,9.16,,,,
5722,05-14-2025 06:38:31,10.75,89.83,9.16,,,,
5723,05-14-2025 06:48:31,10.79,90.05,9.24,,,,
5724,05-14-2025 06:58:31,10.91,88.85,9.16,,,,
5725,05-14-2025 07:08:31,11.06,89.18,9.36,,,,
5726,05-14-2025 07:18:31,11.23,88.70,9.44,,,,
5727,05-14-2025 07:28:31,11.41,87.76,9.46,,,,
5728,05-14-2025 07:38:31,11.55,88.13,9.67,,,,
5729,05-14-2025 07:48:31,11.83,87.24,9.79,,,,
5730,05-14-2025 07:58:31,12.15,85.49,9.80,,,,
5731,05-14-2025 08:08:31,12.31,85.34,9.94,,,,
5732,05-14-2025 08:18:31,12.35,84.51,9.83,,,,
5733,05-14-2025 08:28:31,12.34,85.40,9.98,,,,
5734,05-14-2025 08:38:31,12.41,83.84,9.76,,,,
5735,05-14-2025 08:48:31,12.47,83.92,9.84,,,,
5736,05-14-2025 08:58:31,12.59,83.35,9.85,,,,
5737,05-14-2025 09:08:31,12.80,84.00,10.18,,,,
5738,05-14-2025 09:18:31,13.15,82.30,10.21,,,,
5739,05-14-2025 09:28:31,13.30,80.93,10.11,,,,
5740,05-14-2025 09:38:31,13.39,81.46,10.30,,,,
5741,05-14-2025 09:48:31,13.23,81.21,10.10,,,,
5742,05-14-2025 09:58:31,13.01,83.54,10.31,,,,
5743,05-14-2025 10:08:31,12.89,83.32,10.14,,,,
5744,05-14-2025 10:18:31,12.94,82.08,9.97,,,,
5745,05-14-2025 10:28:31,13.26,82.25,10.31,,,,
5746,05-14-2025 10:38:31,14.01,80.06,10.65,,,,
5747,05-14-2025 10:48:31,15.37,74.18,10.82,,,,
5748,05-14-2025 10:58:31,16.80,69.25,11.16,,,,
5749,05-14-2025 11:08:31,17.35,65.33,10.80,,,,
5750,05-14-2025 11:18:31,17.14,65.60,10.66,,,,
5751,05-14-2025 11:28:31,16.57,66.60,10.35,,,,
5752,05-14-2025 11:38:31,16.55,69.04,10.86,,,,
5753,05-14-2025 11:48:31,16.32,67.68,10.35,,,,
5754,05-14-2025 11:58:31,15.93,71.11,10.72,,,,
5755,05-14-2025 12:08:31,15.66,68.16,9.83,,,,
5756,05-14-2025 12:18:31,15.37,70.94,10.14,,,,
5757,05-14-2025 12:28:31,15.57,70.88,10.32,,,,
5758,05-14-2025 12:38:31,16.10,70.67,10.79,,,,
5759,05-14-2025 12:48:31,16.47,69.27,10.84,,,,
5760,05-14-2025 12:58:31,16.93,65.45,10.43,,,,
5761,05-14-2025 13:08:31,18.10,66.24,11.72,,,,
5762,05-14-2025 13:18:31,17.76,63.85,10.84,,,,
5763,05-14-2025 13:28:31,17.54,65.89,11.11,,,,
5764,05-14-2025 13:38:31,17.67,61.55,10.21,,,,
5765,05-14-2025 13:48:31,17.67,63.09,10.58,,,,
5766,05-14-2025 13:58:31,17.32,63.17,10.26,,,,
5767,05-14-2025 14:08:31,17.19,63.75,10.28,,,,
5768,05-14-2025 14:18:31,17.72,62.85,10.57,,,,
5769,05-14-2025 14:28:31,18.00,61.83,10.59,,,,
5770,05-14-2025 14:38:31,17.58,61.42,10.09,,,,
5771,05-14-2025 14:48:31,18.36,62.70,11.14,,,,
5772,05-14-2025 14:58:31,19.40,58.53,11.08,,,,
5773,05-14-2025 15:08:31,19.95,55.16,10.70,,,,
5774,05-14-2025 15:18:31,19.56,53.56,9.90,,,,
5775,05-14-2025 15:28:31,18.44,60.87,10.77,,,,
5776,05-14-2025 15:38:31,17.95,64.37,11.15,,,,
5777,05-14-2025 15:48:31,17.08,67.72,11.08,,,,
5778,05-14-2025 15:58:31,16.52,67.17,10.43,,,,
5779,05-14-2025 16:08:31,16.30,68.81,10.58,,,,
5780,05-14-2025 16:18:31,16.14,68.59,10.38,,,,
5781,05-14-2025 16:28:31,15.83,69.25,10.22,,,,
5782,05-14-2025 16:38:31,15.66,69.65,10.14,,,,
5783,05-14-2025 16:48:31,15.44,69.02,9.80,,,,
5784,05-14-2025 16:58:31,15.19,70.90,9.97,,,,
5785,05-14-2025 17:08:31,15.02,70.21,9.65,,,,
5786,05-14-2025 17:18:31,14.86,72.92,10.06,,,,
5787,05-14-2025 17:28:31,14.74,74.51,10.27,,,,
5788,05-14-2025 17:38:31,14.76,73.94,10.17,,,,
5789,05-14-2025 17:48:31,14.76,72.52,9.88,,,,
5790,05-14-2025 17:58:31,14.62,72.36,9.71,,,,
5791,05-14-2025 18:08:31,14.46,73.17,9.73,,,,
5792,05-14-2025 18:18:31,14.32,72.84,9.53,,,,
5793,05-14-2025 18:28:31,14.31,72.64,9.48,,,,
5794,05-14-2025 18:38:31,14.30,71.93,9.32,,,,
5795,05-14-2025 18:48:31,14.15,75.28,9.86,,,,
5796,05-14-2025 18:58:31,13.91,74.57,9.48,,,,
5797,05-14-2025 19:08:31,13.62,75.10,9.31,,,,
5798,05-14-2025 19:18:31,13.51,75.60,9.30,,,,
5799,05-14-2025 19:28:31,13.40,77.16,9.49,,,,
5800,05-14-2025 19:38:31,13.22,77.93,9.47,,,,
5801,05-14-2025 19:48:31,13.16,77.67,9.36,,,,
5802,05-14-2025 19:58:31,13.17,76.94,9.23,,,,
5803,05-14-2025 20:08:31,13.07,79.33,9.59,,,,
5804,05-14-2025 20:18:31,12.94,77.70,9.15,,,,
5805,05-14-2025 20:28:31,12.73,79.55,9.29,,,,
5806,05-14-2025 20:38:31,12.55,78.78,8.98,,,,
5807,05-14-2025 20:48:31,12.36,80.74,9.15,,,,
5808,05-14-2025 20:58:31,12.24,79.04,8.73,,,,
5809,05-14-2025 21:08:31,12.19,77.22,8.34,,,,
5810,05-14-2025 21:18:31,12.06,80.41,8.81,,,,
5811,05-14-2025 21:28:31,11.86,78.52,8.26,,,,
5812,05-14-2025 21:38:31,11.56,80.09,8.26,,,,
5813,05-14-2025 21:48:31,11.26,80.17,7.98,,,,
5814,05-14-2025 21:58:31,11.01,81.43,7.96,,,,
5815,05-14-2025 22:08:31,10.79,81.74,7.81,,,,
5816,05-14-2025 22:18:31,10.66,82.42,7.80,,,,
5817,05-14-2025 22:28:31,10.61,82.67,7.79,,,,
5818,05-14-2025 22:38:31,10.62,81.88,7.66,,,,
5819,05-14-2025 22:48:31,10.66,80.88,7.52,,,,
5820,05-14-2025 22:58:31,10.74,80.53,7.54,,,,
5821,05-14-2025 23:08:31,10.64,81.25,7.57,,,,
5822,05-14-2025 23:18:31,10.64,79.32,7.22,,,,
5823,05-14-2025 23:28:31,10.57,78.98,7.09,,,,
5824,05-14-2025 23:38:31,10.50,79.23,7.07,,,,
5825,05-14-2025 23:48:31,10.55,77.91,6.87,,,,
5826,05-14-2025 23:58:31,10.56,78.04,6.91,,,,
5827,05-15-2025 00:08:31,10.55,78.96,7.06,,,,
5828,05-15-2025 00:18:31,10.48,78.61,6.94,,,,
5829,05-15-2025 00:28:31,10.46,77.87,6.78,,,,
5830,05-15-2025 00:38:31,10.41,77.51,6.66,,,,
5831,05-15-2025 00:48:31,10.30,78.37,6.71,,,,
5832,05-15-2025 00:58:31,10.22,78.05,6.57,,,,
5833,05-15-2025 01:08:31,10.11,79.12,6.66,,,,
5834,05-15-2025 01:18:31,9.97,79.62,6.62,,,,
5835,05-15-2025 01:28:31,9.85,79.95,6.57,,,,
5836,05-15-2025 01:38:31,9.74,80.60,6.58,,,,
5837,05-15-2025 01:48:31,9.67,80.58,6.50,,,,
5838,05-15-2025 01:58:31,9.55,80.44,6.36,,,,
5839,05-15-2025 02:08:31,9.48,80.62,6.33,,,,
5840,05-15-2025 02:18:31,9.38,80.98,6.29,,,,
5841,05-15-2025 02:28:31,9.28,81.59,6.30,,,,
5842,05-15-2025 02:38:31,9.15,81.91,6.23,,,,
5843,05-15-2025 02:48:31,9.15,81.16,6.10,,,,
5844,05-15-2025 02:58:31,9.09,81.32,6.07,,,,
5845,05-15-2025 03:08:31,9.09,81.76,6.15,,,,
5846,05-15-2025 03:18:31,9.12,81.91,6.21,,,,
5847,05-15-2025 03:28:31,9.09,81.88,6.17,,,,
5848,05-15-2025 03:38:31,8.95,82.86,6.21,,,,
5849,05-15-2025 03:48:31,8.83,82.90,6.10,,,,
5850,05-15-2025 03:58:31,8.79,82.93,6.06,,,,
5851,05-15-2025 04:08:31,8.67,83.11,5.97,,,,
5852,05-15-2025 04:18:31,8.50,84.05,5.97,,,,
5853,05-15-2025 04:28:31,8.34,85.00,5.98,,,,
5854,05-15-2025 04:38:31,8.33,86.00,6.13,,,,
5855,05-15-2025 04:48:31,8.47,85.10,6.12,,,,
5856,05-15-2025 04:58:31,8.58,84.77,6.17,,,,
5857,05-15-2025 05:08:31,8.61,84.73,6.20,,,,
5858,05-15-2025 05:18:31,8.71,84.49,6.25,,,,
5859,05-15-2025 05:28:31,8.90,84.65,6.46,,,,
5860,05-15-2025 05:38:31,8.99,84.41,6.51,,,,
5861,05-15-2025 05:48:31,9.06,84.10,6.53,,,,
5862,05-15-2025 05:58:31,9.03,85.20,6.69,,,,
5863,05-15-2025 06:08:31,8.95,84.87,6.55,,,,
5864,05-15-2025 06:18:31,9.13,84.31,6.64,,,,
5865,05-15-2025 06:28:31,9.41,84.38,6.92,,,,
5866,05-15-2025 06:38:31,9.63,83.58,7.00,,,,
5867,05-15-2025 06:48:31,9.72,82.65,6.93,,,,
5868,05-15-2025 06:58:31,9.72,83.23,7.03,,,,
5869,05-15-2025 07:08:31,9.74,82.95,6.99,,,,
5870,05-15-2025 07:18:31,9.79,82.35,6.93,,,,
5871,05-15-2025 07:28:31,9.89,82.11,6.99,,,,
5872,05-15-2025 07:38:31,9.97,81.63,6.99,,,,
5873,05-15-2025 07:48:31,10.11,81.42,7.08,,,,
5874,05-15-2025 07:58:31,10.26,80.39,7.05,,,,
5875,05-15-2025 08:08:31,10.47,80.52,7.27,,,,
5876,05-15-2025 08:18:31,10.68,79.16,7.23,,,,
5877,05-15-2025 08:28:31,10.92,79.92,7.60,,,,
5878,05-15-2025 08:38:31,11.37,78.13,7.71,,,,
5879,05-15-2025 08:48:31,11.48,76.63,7.53,,,,
5880,05-15-2025 08:58:31,11.38,76.60,7.43,,,,
5881,05-15-2025 09:08:31,11.28,77.82,7.56,,,,
5882,05-15-2025 09:18:31,11.30,78.58,7.73,,,,
5883,05-15-2025 09:28:31,11.40,76.72,7.47,,,,
5884,05-15-2025 09:38:31,11.55,76.43,7.56,,,,
5885,05-15-2025 09:48:31,11.59,74.84,7.29,,,,
5886,05-15-2025 09:58:31,11.91,75.42,7.72,,,,
5887,05-15-2025 10:08:31,12.55,74.50,8.15,,,,
5888,05-15-2025 10:18:31,12.41,73.17,7.75,,,,
5889,05-15-2025 10:28:31,12.15,73.59,7.58,,,,
5890,05-15-2025 10:38:31,11.84,74.47,7.46,,,,
5891,05-15-2025 10:48:31,11.75,75.64,7.60,,,,
5892,05-15-2025 10:58:31,11.72,75.07,7.46,,,,
5893,05-15-2025 11:08:31,11.84,74.91,7.55,,,,
5894,05-15-2025 11:18:31,11.84,72.96,7.16,,,,
5895,05-15-2025 11:28:31,11.73,75.10,7.47,,,,
5896,05-15-2025 11:38:31,11.26,80.94,8.12,,,,
5897,05-15-2025 11:48:31,10.66,84.89,8.23,,,,
5898,05-15-2025 11:58:31,10.19,86.67,8.07,,,,
5899,05-15-2025 12:08:31,9.98,90.56,8.52,,,,
5900,05-15-2025 12:18:31,9.96,90.92,8.56,,,,
5901,05-15-2025 12:28:31,10.05,92.11,8.84,,,,
5902,05-15-2025 12:38:31,10.14,91.43,8.82,,,,
5903,05-15-2025 12:48:31,10.30,93.40,9.30,,,,
5904,05-15-2025 12:58:31,10.20,93.03,9.14,,,,
5905,05-15-2025 13:08:31,10.20,92.49,9.05,,,,
5906,05-15-2025 13:18:31,10.22,93.74,9.26,,,,
5907,05-15-2025 13:28:31,10.37,93.98,9.45,,,,
5908,05-15-2025 13:38:31,10.37,95.18,9.65,,,,
5909,05-15-2025 13:48:31,10.33,95.76,9.70,,,,
5910,05-15-2025 13:58:31,10.44,95.93,9.83,,,,
5911,05-15-2025 14:08:31,10.54,95.98,9.94,,,,
5912,05-15-2025 14:18:31,10.67,95.95,10.06,,,,
5913,05-15-2025 14:28:31,10.85,96.27,10.29,,,,
5914,05-15-2025 14:38:31,10.95,96.13,10.37,,,,
5915,05-15-2025 14:48:31,10.80,96.25,10.24,,,,
5916,05-15-2025 14:58:31,11.13,96.97,10.68,,,,
5917,05-15-2025 15:08:31,11.27,96.66,10.77,,,,
5918,05-15-2025 15:18:31,11.48,96.61,10.97,,,,
5919,05-15-2025 15:28:31,11.38,96.17,10.81,,,,
5920,05-15-2025 15:38:31,11.44,96.34,10.89,,,,
5921,05-15-2025 15:48:31,11.56,96.36,11.01,,,,
5922,05-15-2025 15:58:31,11.49,96.13,10.91,,,,
5923,05-15-2025 16:08:31,11.28,96.31,10.73,,,,
5924,05-15-2025 16:18:31,10.97,96.10,10.38,,,,
5925,05-15-2025 16:28:31,10.85,96.56,10.34,,,,
5926,05-15-2025 16:38:31,10.69,96.63,10.19,,,,
5927,05-15-2025 16:48:31,10.55,96.92,10.10,,,,
5928,05-15-2025 16:58:31,10.37,97.02,9.92,,,,
5929,05-15-2025 17:08:31,10.32,97.27,9.92,,,,
5930,05-15-2025 17:18:31,10.38,97.86,10.07,,,,
5931,05-15-2025 17:28:31,10.54,97.89,10.23,,,,
5932,05-15-2025 17:38:31,10.61,97.88,10.30,,,,
5933,05-15-2025 17:48:31,10.53,97.69,10.19,,,,
5934,05-15-2025 17:58:31,10.32,97.62,9.97,,,,
5935,05-15-2025 18:08:31,10.17,97.80,9.85,,,,
