tree_ID;bloc;treatment;genus;species;Year;DOY;phenostageNum;phenophaseText;Notes
Quma_WarmS/WarmF_B2_R9;2;WarmS/WarmF;quercus;quercus_macrocarpa;2024;290;7;Bud is fully set;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;186;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;221;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;228;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;235;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;242;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;256;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;276;7;Bud is fully set;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;283;7;Bud is fully set;NA
Quma_WarmS/WarmF_B2_R9_nitro;2;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;290;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;103;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;106;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;109;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;113;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;116;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;120;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;123;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;127;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;130;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;134;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;137;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;141;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;200;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;221;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;283;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;290;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;297;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;123;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;127;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;221;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;262;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R11_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;276;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;103;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;106;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;109;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;113;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;116;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;127;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;130;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;134;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;137;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;141;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;186;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;193;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;235;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;123;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;127;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;130;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;134;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;137;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;186;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;214;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;221;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;228;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;235;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;242;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;256;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;276;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;283;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R12_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;290;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;103;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;106;1;Bud swollen;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;109;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;113;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;116;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;127;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;130;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;134;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;137;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;186;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;235;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;123;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;228;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;235;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R13_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;103;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;106;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;109;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;113;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;123;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;186;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;262;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;123;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;186;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;221;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R14_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;262;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;103;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;106;2;Bud opened, leaves visible but curly;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;109;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;113;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;123;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;186;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;193;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;200;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;207;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;214;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;221;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;228;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;235;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;242;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15;3;WarmS/WarmF;quercus;quercus_macrocarpa;2024;256;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;103;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;106;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;109;3;Leaf out but not completely unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;113;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;116;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;120;4;Leaf fully unfolded;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;186;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;193;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;200;5;Bud starts to set, still green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;207;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;214;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;221;6;Bud changes color to red or green;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;276;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;283;7;Bud is fully set;NA
Quma_WarmS/WarmF_B3_R15_nitro;3;WarmS/WarmF_nitro;quercus;quercus_macrocarpa;2024;290;7;Bud is fully set;NA
Segi_CoolS/CoolF_B1_R1;1;CoolS/CoolF;sequoiadendron;sequoiadendron_giganteum;2024;102;1;Bud swollen;NA
Segi_CoolS/CoolF_B1_R1;1;CoolS/CoolF;sequoiadendron;sequoiadendron_giganteum;2024;106;1;Bud swollen;NA
Segi_CoolS/CoolF_B1_R1;1;CoolS/CoolF;sequoiadendron;sequoiadendron_giganteum;2024;109;1;Bud swollen;NA
Segi_CoolS/CoolF_B1_R1;1;CoolS/CoolF;sequoiadendron;sequoiadendron_giganteum;2024;141;0;Bud dormant;NA
