Totem Field Climate Station
(c) Biometeorology Group - Faculty of Land and Food Systems, UBC

Date,Tair_max,Tair_min,Precipitation_total
03-Oct-2017,  17.0,   7.1,   0.0
04-Oct-2017,  16.9,   6.7,   0.0
05-Oct-2017,  16.9,   6.3,   0.0
06-Oct-2017,  14.4,   8.0,   1.2
07-Oct-2017,  15.5,   7.9,   0.0
08-Oct-2017,  14.1,   5.8,   0.0
09-Oct-2017,  14.0,   7.0,   0.0
10-Oct-2017,  11.8,   7.4,   4.2
11-Oct-2017,  10.8,   6.0,   2.8
12-Oct-2017,  10.2,   5.6,  23.0
13-Oct-2017,  11.2,   5.3,   0.0
14-Oct-2017,   9.9,   6.3,   1.4
15-Oct-2017,  13.9,   8.7,   0.0
16-Oct-2017,  11.5,  10.0,  17.4
17-Oct-2017,  13.4,   8.6,   3.6
18-Oct-2017,  11.8,   7.7,  54.2
19-Oct-2017,  11.3,   8.2,  15.4
20-Oct-2017,  12.2,   6.6,  16.8
21-Oct-2017,  10.2,   6.5,  19.8
22-Oct-2017,  13.2,   7.9,   1.0
23-Oct-2017,  14.4,   9.4,   0.0
24-Oct-2017,  14.9,   7.4,   0.2
25-Oct-2017,  12.9,   9.6,   1.2
26-Oct-2017,  12.4,   8.9,   0.0
27-Oct-2017,  15.1,   7.1,   0.2
28-Oct-2017,  15.3,   7.9,   0.0
29-Oct-2017,  15.4,   7.4,   0.0
30-Oct-2017,  14.1,   5.4,   0.0
31-Oct-2017,  11.5,   4.6,   0.0
01-Nov-2017,  12.2,   4.8,   0.0
02-Nov-2017,   8.5,   1.2,  19.6
03-Nov-2017,   4.3,  -0.8,   0.0
04-Nov-2017,   1.9,  -1.3,   0.2
05-Nov-2017,   6.9,  -0.9,   0.0
06-Nov-2017,   6.2,  -2.8,   0.0
07-Nov-2017,   7.1,   1.5,   0.0
08-Nov-2017,  10.7,   3.8,   0.8
09-Nov-2017,   9.0,   6.0,   3.0
10-Nov-2017,  10.4,   4.8,   0.0
11-Nov-2017,  10.3,   7.3,   7.4
12-Nov-2017,   9.3,   8.5,  13.0
13-Nov-2017,  10.0,   7.9,   8.6
14-Nov-2017,   9.6,   7.2,   9.6
15-Nov-2017,   9.8,   6.7,   8.2
16-Nov-2017,   7.8,   4.2,   5.4
17-Nov-2017,   9.1,   4.7,   0.4
18-Nov-2017,   9.4,   5.9,   3.2
19-Nov-2017,   7.3,   4.2,  48.6
20-Nov-2017,   8.5,   4.9,   2.8
21-Nov-2017,  12.1,   3.6,  20.4
22-Nov-2017,  15.8,  12.1,  11.2
23-Nov-2017,  14.0,   8.8,   0.8
24-Nov-2017,   9.3,   7.8,   1.4
25-Nov-2017,  11.1,   8.1,   3.0
26-Nov-2017,  13.3,   6.0,   8.2
27-Nov-2017,   9.4,   3.1,   0.8
28-Nov-2017,   6.7,   4.2,  16.8
29-Nov-2017,   7.2,   4.4,   3.0
30-Nov-2017,   7.2,   5.7,   6.8
01-Dec-2017,   7.2,   4.0,  12.4
02-Dec-2017,   6.2,   4.3,   5.4
03-Dec-2017,   5.7,   3.1,   0.0
04-Dec-2017,   6.4,   2.5,   0.0
05-Dec-2017,   6.4,  -0.0,   0.0
06-Dec-2017,   5.7,   3.2,   0.2
07-Dec-2017,   4.2,   0.4,   0.2
08-Dec-2017,   3.6,   0.1,   0.2
09-Dec-2017,   5.6,   0.3,   0.0
10-Dec-2017,   8.2,   2.6,   0.0
11-Dec-2017,  10.6,   0.8,   0.2
12-Dec-2017,   8.6,   3.8,   0.0
13-Dec-2017,   8.8,   3.1,   0.0
14-Dec-2017,   8.7,   3.0,   0.2
15-Dec-2017,   7.3,   2.9,   0.2
16-Dec-2017,   6.4,   3.8,   6.8
17-Dec-2017,   7.2,   4.3,  36.0
18-Dec-2017,   7.3,   4.9,   1.4
19-Dec-2017,   4.7,   0.5,  33.8
20-Dec-2017,   6.5,  -1.8,   1.6
21-Dec-2017,   2.2,  -0.8,   0.4
22-Dec-2017,   6.3,  -1.5,   0.0
23-Dec-2017,   3.9,  -4.0,   0.0
24-Dec-2017,   1.5,  -3.9,   0.0
25-Dec-2017,   1.4,  -0.8,   0.0
26-Dec-2017,   1.3,  -0.8,   0.0
27-Dec-2017,   2.4,  -0.3,   4.0
28-Dec-2017,   5.6,   2.2,  22.0
29-Dec-2017,   4.3,   1.1,  23.8
30-Dec-2017,   5.1,  -1.1,   2.0
31-Dec-2017,   4.3,  -2.0,   0.0
01-Jan-2018,   4.6,  -2.3,   0.0
02-Jan-2018,   3.6,  -1.7,   0.2
03-Jan-2018,   3.7,   0.0,   0.0
04-Jan-2018,   6.7,   2.3,   0.0
05-Jan-2018,  10.2,   5.6,  15.4
06-Jan-2018,   6.5,   5.7,   0.6
07-Jan-2018,   6.4,   4.6,  16.4
08-Jan-2018,   7.5,   6.0,  14.4
09-Jan-2018,   7.8,   5.1,   1.6
10-Jan-2018,   8.1,   2.6,   0.8
11-Jan-2018,   5.5,   3.1,  16.8
12-Jan-2018,   6.0,   2.8,  21.0
13-Jan-2018,  10.0,   5.2,   2.2
14-Jan-2018,   7.3,   4.2,   0.0
15-Jan-2018,  12.0,   4.4,   1.0
16-Jan-2018,  11.9,   8.3,   3.0
17-Jan-2018,  12.6,   6.8,  11.4
18-Jan-2018,  10.5,   6.4,   2.6
19-Jan-2018,   6.8,   5.9,  14.6
20-Jan-2018,   8.0,   4.9,  10.2
21-Jan-2018,   9.6,   5.7,   1.6
22-Jan-2018,   9.7,   4.9,   2.0
23-Jan-2018,   6.8,   3.7,  12.6
24-Jan-2018,   9.2,   6.0,  10.2
25-Jan-2018,   6.3,   1.9,   8.6
26-Jan-2018,   7.1,   2.9,   1.4
27-Jan-2018,   5.3,   3.5,  13.4
28-Jan-2018,   9.7,   4.7,  17.0
29-Jan-2018,  10.2,   4.0,  28.0
30-Jan-2018,   8.8,   2.7,   0.2
31-Jan-2018,   6.0,   2.4,   6.0
01-Feb-2018,   6.1,   3.9,   9.6
02-Feb-2018,  10.5,   5.4,  11.6
03-Feb-2018,  10.5,   7.9,   5.0
04-Feb-2018,  13.5,   7.4,   7.8
05-Feb-2018,   9.1,   6.6,   0.2
06-Feb-2018,   8.5,   5.1,   2.8
07-Feb-2018,   9.6,   7.5,   3.6
08-Feb-2018,  10.7,   4.8,   0.2
09-Feb-2018,   7.8,   2.5,   0.0
10-Feb-2018,   5.2,  -0.3,   0.0
11-Feb-2018,   7.0,   1.7,   0.0
12-Feb-2018,   5.0,  -2.4,   0.0
13-Feb-2018,   5.9,  -0.3,   0.2
14-Feb-2018,   6.5,   0.6,   6.8
15-Feb-2018,   5.3,  -0.3,   0.0
16-Feb-2018,   8.8,   2.1,   3.4
17-Feb-2018,   9.6,   0.4,  14.2
18-Feb-2018,   3.2,  -4.5,  11.0
19-Feb-2018,   1.7,  -5.9,   0.0
20-Feb-2018,   2.8,  -4.2,   0.0
21-Feb-2018,  -1.1,  -4.7,   0.0
22-Feb-2018,   3.0,  -5.8,   1.0
23-Feb-2018,  -0.8,  -2.7,   0.0
24-Feb-2018,   5.7,  -0.8,  11.0
25-Feb-2018,   7.5,   2.4,   0.0
26-Feb-2018,   6.5,  -2.4,   0.0
27-Feb-2018,   7.1,   2.8,   1.0
28-Feb-2018,   5.4,   3.1,   9.6
01-Mar-2018,   9.6,   2.5,   5.4
02-Mar-2018,   5.1,   1.5,   7.0
03-Mar-2018,   7.8,   1.6,   0.6
04-Mar-2018,   7.3,   2.1,   0.0
05-Mar-2018,   7.0,   2.2,   0.0
06-Mar-2018,   8.5,   1.2,   0.0
07-Mar-2018,   6.9,  -0.4,   0.0
08-Mar-2018,   8.0,   4.2,  21.6
09-Mar-2018,   9.0,   2.0,   0.2
10-Mar-2018,   8.8,  -0.2,   0.0
11-Mar-2018,  11.8,   1.8,   0.0
12-Mar-2018,  19.9,   4.1,   0.0
13-Mar-2018,  12.0,   7.1,   6.6
14-Mar-2018,  12.3,   5.3,   0.6
15-Mar-2018,  10.2,   2.1,   0.0
16-Mar-2018,  10.6,   4.3,   0.0
17-Mar-2018,  11.4,   3.5,   0.0
18-Mar-2018,  10.1,   4.3,   0.0
19-Mar-2018,  10.8,   5.0,   0.0
20-Mar-2018,  10.8,   4.6,   0.0
21-Mar-2018,  11.5,   2.2,   2.0
22-Mar-2018,   8.8,   3.1,  22.4
23-Mar-2018,   8.4,   3.8,   0.2
24-Mar-2018,   8.3,   2.9,   2.4
25-Mar-2018,   8.8,   2.1,   0.0
26-Mar-2018,   7.9,   4.4,  28.6
27-Mar-2018,  14.3,   7.7,   7.2
28-Mar-2018,  11.3,   6.4,   0.2
29-Mar-2018,   8.1,   6.1,   4.4
30-Mar-2018,  11.8,   6.1,   0.0
31-Mar-2018,  11.3,   3.7,   0.0
01-Apr-2018,   9.7,   4.1,   0.0
02-Apr-2018,   9.7,   3.4,   0.0
03-Apr-2018,   8.9,   4.5,   0.0
04-Apr-2018,   8.9,   5.4,   8.2
05-Apr-2018,   9.7,   6.2,  20.4
06-Apr-2018,  15.1,   9.4,   1.2
07-Apr-2018,  13.2,   9.2,  24.8
08-Apr-2018,  12.8,   7.9,   4.0
09-Apr-2018,  12.7,   7.4,   0.0
10-Apr-2018,  14.9,   7.2,   3.2
11-Apr-2018,  10.1,   5.3,  14.4
12-Apr-2018,  11.4,   3.7,   0.2
13-Apr-2018,  10.1,   6.0,  15.2
14-Apr-2018,  12.5,   6.4,   9.0
15-Apr-2018,  10.2,   5.8,   1.2
16-Apr-2018,   8.6,   6.3,  22.2
17-Apr-2018,  11.6,   5.9,   2.0
18-Apr-2018,  10.9,   5.5,   0.0
19-Apr-2018,  13.1,   3.8,   0.0
20-Apr-2018,  13.9,   7.7,   4.6
21-Apr-2018,  12.9,   7.4,   0.6
22-Apr-2018,  12.2,   3.5,   0.0
23-Apr-2018,  15.9,   5.4,   0.0
24-Apr-2018,  15.9,   8.8,   0.0
25-Apr-2018,  19.1,  10.1,   0.0
26-Apr-2018,  20.4,   9.3,   0.0
27-Apr-2018,  18.8,  11.1,   0.0
28-Apr-2018,  11.8,   9.1,   8.8
29-Apr-2018,  12.3,   8.5,   8.2
30-Apr-2018,  13.4,   9.2,   0.2
01-May-2018,  13.6,   8.4,   0.0
02-May-2018,  15.7,   7.5,   0.0
03-May-2018,  19.1,   9.3,   0.0
04-May-2018,  13.9,   8.6,   0.0
05-May-2018,  16.3,   7.3,   0.0
06-May-2018,  18.9,  13.1,   0.0
07-May-2018,  17.4,  11.8,   0.0
08-May-2018,  19.6,  10.5,   0.0
09-May-2018,  17.6,  10.9,   1.6
10-May-2018,  15.3,   9.9,   0.0
11-May-2018,  16.9,   9.4,   0.0
12-May-2018,  18.2,  10.2,   0.0
13-May-2018,  24.2,  13.3,   0.0
14-May-2018,  25.8,  13.9,   0.0
15-May-2018,  21.0,  13.9,   0.0
16-May-2018,  17.8,  12.9,   0.0
17-May-2018,  15.8,  12.0,   0.0
18-May-2018,  17.7,  13.4,   0.0
19-May-2018,  18.5,  13.4,   0.0
20-May-2018,  19.6,  12.1,   0.0
21-May-2018,  18.7,  12.3,   0.0
22-May-2018,  20.1,  10.7,   0.0
23-May-2018,  21.9,  11.7,   0.0
24-May-2018,  19.1,  13.0,   0.0
25-May-2018,  18.4,   9.9,   0.0
26-May-2018,  18.1,  10.6,   0.0
27-May-2018,  19.9,  12.4,   0.0
28-May-2018,  19.1,  11.6,   0.2
29-May-2018,  15.8,  11.0,   0.0
30-May-2018,  15.6,  10.4,   0.0
31-May-2018,  17.1,  10.0,   0.0
01-Jun-2018,  15.9,  10.0,   0.6
02-Jun-2018,  19.8,  11.7,   0.0
03-Jun-2018,  15.4,  10.6,   0.2
04-Jun-2018,  17.6,   9.6,   0.0
05-Jun-2018,  16.0,  10.9,   0.2
06-Jun-2018,  19.3,  11.4,   0.0
07-Jun-2018,  17.1,  11.8,   0.4
08-Jun-2018,  14.4,  10.7,  11.8
09-Jun-2018,  15.9,   9.4,   0.2
10-Jun-2018,  15.5,   9.1,   0.0
11-Jun-2018,  16.6,   8.8,   0.0
12-Jun-2018,  16.2,   8.9,   0.8
13-Jun-2018,  17.0,  11.0,  10.6
14-Jun-2018,  18.5,  12.6,   0.0
15-Jun-2018,  18.9,  12.4,   0.0
16-Jun-2018,  21.6,  13.9,   0.0
17-Jun-2018,  24.4,  13.3,   0.0
18-Jun-2018,  26.6,  15.0,   0.0
19-Jun-2018,  24.1,  18.2,   0.0
20-Jun-2018,  26.0,  16.6,   0.0
21-Jun-2018,  21.3,  14.8,   0.0
22-Jun-2018,  19.7,  13.4,   0.0
23-Jun-2018,  20.1,  14.5,   0.0
24-Jun-2018,  20.2,  13.5,  10.0
25-Jun-2018,  18.6,  13.3,   0.2
26-Jun-2018,  19.1,  14.0,   0.0
27-Jun-2018,  18.6,  12.0,   0.0
28-Jun-2018,  18.7,  14.8,   0.0
29-Jun-2018,  16.3,  13.1,   2.4
30-Jun-2018,  18.4,  13.2,   1.2
01-Jul-2018,  18.9,  13.9,   0.2
02-Jul-2018,  17.9,  12.6,   0.0
03-Jul-2018,  20.0,  10.4,   0.0
04-Jul-2018,  23.1,  13.8,   0.0
05-Jul-2018,  22.8,  16.9,   0.0
06-Jul-2018,  22.1,  14.8,  11.8
07-Jul-2018,  21.6,  14.3,   2.4
08-Jul-2018,  21.4,  12.0,   0.0
09-Jul-2018,  19.6,  14.9,   2.6
10-Jul-2018,  19.7,  14.2,   8.0
11-Jul-2018,  21.4,  13.4,   0.2
12-Jul-2018,  21.6,  15.4,   0.0
13-Jul-2018,  21.6,  15.7,   0.0
14-Jul-2018,  24.0,  14.8,   0.0
15-Jul-2018,  24.3,  16.0,   0.0
16-Jul-2018,  24.5,  15.3,   0.0
17-Jul-2018,  26.2,  15.7,   0.0
18-Jul-2018,  23.5,  15.0,   0.0
19-Jul-2018,  20.1,  13.1,   0.0
20-Jul-2018,  20.5,  12.5,   0.0
21-Jul-2018,  20.9,  11.7,   0.0
22-Jul-2018,  25.6,  13.7,   0.0
23-Jul-2018,  26.2,  15.1,   0.0
24-Jul-2018,  26.1,  15.2,   0.0
25-Jul-2018,  26.2,  16.3,   0.0
26-Jul-2018,  25.1,  16.1,   0.0
27-Jul-2018,  24.9,  17.2,   0.0
28-Jul-2018,  26.2,  16.7,   0.0
29-Jul-2018,  26.6,  16.3,   0.0
30-Jul-2018,  29.4,  18.1,   0.0
31-Jul-2018,  25.1,  18.1,   0.0
01-Aug-2018,  22.2,  15.8,   0.0
02-Aug-2018,  21.9,  14.1,   0.0
03-Aug-2018,  21.6,  15.1,   0.0
04-Aug-2018,  22.1,  13.5,   0.0
05-Aug-2018,  25.5,  15.4,   0.0
06-Aug-2018,  27.1,  15.9,   0.0
07-Aug-2018,  25.7,  16.0,   0.0
08-Aug-2018,  28.9,  17.4,   0.0
09-Aug-2018,  29.8,  19.1,   0.0
10-Aug-2018,  28.6,  18.4,   0.0
11-Aug-2018,  22.0,  15.7,   4.4
12-Aug-2018,  21.0,  15.4,   0.2
13-Aug-2018,  21.0,  14.8,   0.0
14-Aug-2018,  23.0,  16.6,   0.0
15-Aug-2018,  24.2,  15.8,   0.0
16-Aug-2018,  21.6,  14.5,   0.0
17-Aug-2018,  20.6,  12.8,   0.0
18-Aug-2018,  20.2,  13.6,   0.0
19-Aug-2018,  19.3,  15.4,   0.0
20-Aug-2018,  24.1,  15.1,   0.0
21-Aug-2018,  27.8,  15.2,   0.0
22-Aug-2018,  23.7,  14.4,   0.0
23-Aug-2018,  19.6,  13.7,   0.0
24-Aug-2018,  19.1,  12.5,   0.0
25-Aug-2018,  14.5,  13.5,   4.0
26-Aug-2018,  17.8,  12.6,   1.0
27-Aug-2018,  20.9,  11.4,   0.0
28-Aug-2018,  21.0,  11.8,   0.0
29-Aug-2018,  19.6,  14.0,   0.6
30-Aug-2018,  20.0,  13.9,   0.0
31-Aug-2018,  20.8,  12.8,   0.0
01-Sep-2018,  18.7,  12.1,   0.0
02-Sep-2018,  20.2,  12.1,   0.0
03-Sep-2018,  18.0,  12.8,   0.0
04-Sep-2018,  20.1,  11.8,   0.0
05-Sep-2018,  22.0,  11.7,   0.0
06-Sep-2018,  25.6,  13.2,   0.0
07-Sep-2018,  18.8,  14.1,   1.4
08-Sep-2018,  19.6,  13.6,   3.6
09-Sep-2018,  15.3,  13.2,   7.8
10-Sep-2018,  17.6,  12.2,   7.2
11-Sep-2018,  18.5,  12.6,   5.4
12-Sep-2018,  16.6,  12.5,   1.0
13-Sep-2018,  16.8,  12.3,   1.4
14-Sep-2018,  17.9,  12.5,   0.4
15-Sep-2018,  16.5,  11.5,  19.2
16-Sep-2018,  15.3,  11.4,  16.4
17-Sep-2018,  15.8,   9.6,  15.6
18-Sep-2018,  15.2,   7.8,   0.0
19-Sep-2018,  17.5,   9.2,   0.8
20-Sep-2018,  14.4,  10.8,  18.6
21-Sep-2018,  15.0,  11.4,  27.0
22-Sep-2018,  16.3,  12.5,  15.4
23-Sep-2018,  14.6,   9.7,   0.0
24-Sep-2018,  15.4,   8.4,   0.2
25-Sep-2018,  16.0,   8.3,   0.2
26-Sep-2018,  15.9,  10.4,   0.2
27-Sep-2018,  16.3,  11.1,   0.0
28-Sep-2018,  18.7,  12.2,   0.0
29-Sep-2018,  16.3,  11.0,   0.6
30-Sep-2018,  13.3,  11.3,  17.0
01-Oct-2018,  16.0,  12.5,  13.4
02-Oct-2018,  13.2,   5.2,   0.2
03-Oct-2018,   9.9,   3.7,   0.0
04-Oct-2018,  12.1,   4.4,   0.0
05-Oct-2018,  12.8,   7.8,   0.8
06-Oct-2018,  12.8,   8.5,   0.2
07-Oct-2018,  12.2,   9.6,   6.6
08-Oct-2018,  12.2,   9.7,   1.6
09-Oct-2018,  14.1,   8.4,   0.0
10-Oct-2018,  13.6,   8.2,   0.0
11-Oct-2018,  13.7,   7.0,   0.0
12-Oct-2018,  13.9,   7.5,   0.0
13-Oct-2018,  15.1,   6.2,   0.4
14-Oct-2018,  14.4,   4.9,   0.0
15-Oct-2018,  14.3,   5.7,   0.0
16-Oct-2018,  16.5,   6.3,   0.0
17-Oct-2018,  17.3,   7.1,   0.2
18-Oct-2018,  15.7,   7.8,   0.0
19-Oct-2018,  17.0,   6.9,   0.0
20-Oct-2018,  12.6,   6.0,   0.0
21-Oct-2018,  15.5,   6.9,   0.4
22-Oct-2018,  14.6,   6.3,   0.0
23-Oct-2018,  13.0,   7.0,   0.6
24-Oct-2018,  14.7,  10.3,   2.0
25-Oct-2018,  12.4,  10.9,   9.4
26-Oct-2018,  16.9,   8.2,   9.0
27-Oct-2018,  12.3,   7.2,   9.8
28-Oct-2018,  12.4,   8.0,  24.4
29-Oct-2018,  10.8,   6.2,  10.2
30-Oct-2018,  12.0,   8.0,  11.6
31-Oct-2018,  10.7,   8.7,  11.6
01-Nov-2018,  13.9,  10.2,  30.6
02-Nov-2018,  14.2,  10.1,   2.0
03-Nov-2018,  11.0,   9.8,  23.8
04-Nov-2018,  14.5,   8.0,   1.4
05-Nov-2018,  12.6,   7.2,   0.4
06-Nov-2018,  12.3,   5.8,   0.0
07-Nov-2018,  10.4,   3.4,   0.2
08-Nov-2018,   8.3,   3.2,   0.0
09-Nov-2018,   6.2,   5.2,   5.0
10-Nov-2018,  10.0,   3.6,   0.0
11-Nov-2018,   8.2,   1.4,   0.2
12-Nov-2018,  10.2,   3.4,   0.0
13-Nov-2018,  11.9,   3.0,  10.6
14-Nov-2018,  12.6,   7.6,  14.4
15-Nov-2018,  10.3,   9.1,   5.0
16-Nov-2018,  11.5,   4.5,   0.0
17-Nov-2018,   9.3,   1.3,   0.0
18-Nov-2018,   8.1,   0.4,   0.2
19-Nov-2018,   8.8,   0.8,   0.0
20-Nov-2018,  10.6,   3.1,   0.2
21-Nov-2018,  11.2,   6.9,  12.6
22-Nov-2018,   9.3,   7.0,  14.4
23-Nov-2018,   9.4,   5.3,   4.6
24-Nov-2018,   7.9,   5.7,   0.4
25-Nov-2018,   8.4,   5.4,   4.6
26-Nov-2018,  11.1,   8.5,  59.2
27-Nov-2018,  13.7,   8.6,  12.0
28-Nov-2018,   9.5,   7.6,   8.6
29-Nov-2018,   8.8,   6.2,   3.6
30-Nov-2018,   9.4,   5.9,   0.4
01-Dec-2018,   7.9,   2.3,   4.4
02-Dec-2018,   7.8,  -0.1,   0.2
03-Dec-2018,   7.1,  -1.3,   0.0
04-Dec-2018,   4.7,  -2.6,   0.2
05-Dec-2018,   6.2,  -2.3,   0.0
06-Dec-2018,   4.4,  -3.2,   0.0
07-Dec-2018,   5.3,  -3.4,   0.0
08-Dec-2018,   6.2,   2.2,   2.0
09-Dec-2018,   7.9,   4.5,  20.6
10-Dec-2018,   9.1,   6.1,   2.4
11-Dec-2018,   7.4,   5.3,  43.6
12-Dec-2018,   6.9,   2.9,   6.6
13-Dec-2018,   8.0,   5.0,  66.0
14-Dec-2018,  12.1,   5.1,   3.2
15-Dec-2018,   9.3,   3.2,   0.6
16-Dec-2018,  10.3,   5.5,  10.2
17-Dec-2018,   9.6,   7.2,  10.2
18-Dec-2018,   9.4,   6.3,  12.0
19-Dec-2018,   8.6,   6.6,   0.8
20-Dec-2018,  11.9,   4.0,  22.2
21-Dec-2018,   6.5,   2.7,   0.2
22-Dec-2018,   7.0,   2.7,   7.4
23-Dec-2018,   6.4,   5.2,  11.2
24-Dec-2018,   7.2,   3.9,   0.2
25-Dec-2018,   5.3,   2.5,   0.0
26-Dec-2018,   4.2,   2.7,   4.6
27-Dec-2018,   5.0,   1.5,   0.0
28-Dec-2018,   4.6,   1.2,  38.6
29-Dec-2018,   9.6,   4.6,   7.4
30-Dec-2018,   7.7,   0.2,   0.0
31-Dec-2018,   6.0,  -0.7,   0.0
01-Jan-2019,   5.0,   1.8,   0.0
02-Jan-2019,   5.1,   2.9,   5.0
03-Jan-2019,   9.0,   4.3,  56.8
04-Jan-2019,   9.4,   6.0,   2.8
05-Jan-2019,   8.9,   5.1,   3.8
06-Jan-2019,   7.6,   3.1,   6.8
07-Jan-2019,   6.1,  -0.3,   0.4
08-Jan-2019,   4.1,  -1.2,   1.8
09-Jan-2019,  10.4,   3.7,   9.0
10-Jan-2019,  10.5,   8.5,   0.8
11-Jan-2019,  10.5,   4.6,   0.0
12-Jan-2019,  11.3,   2.9,   0.2
13-Jan-2019,   9.6,   3.4,   0.0
14-Jan-2019,   4.4,  -0.3,   0.0
15-Jan-2019,   5.5,  -0.6,   0.4
16-Jan-2019,   8.0,   0.5,   0.0
17-Jan-2019,  10.5,   2.1,  13.6
18-Jan-2019,   9.1,   6.3,   6.0
19-Jan-2019,   9.6,   5.6,   0.2
20-Jan-2019,   7.4,   2.2,   0.0
21-Jan-2019,   6.7,   0.1,   0.0
22-Jan-2019,   5.3,   3.2,  19.4
23-Jan-2019,   7.3,   4.6,   5.8
24-Jan-2019,   7.0,   5.0,   0.0
25-Jan-2019,   7.8,   4.7,   0.0
26-Jan-2019,   7.5,   4.4,   0.0
27-Jan-2019,   6.4,   1.8,   0.0
28-Jan-2019,   7.7,   1.8,   0.2
29-Jan-2019,   8.0,  -0.3,   0.0
30-Jan-2019,   6.0,   1.2,   0.0
31-Jan-2019,   8.6,   4.1,   1.8
01-Feb-2019,   7.4,   6.4,  14.8
02-Feb-2019,   7.2,   4.0,   0.2
03-Feb-2019,   3.8,  -4.3,   0.6
04-Feb-2019,   0.1,  -5.5,   0.0
05-Feb-2019,   0.6,  -6.6,   0.0
06-Feb-2019,   1.9,  -4.5,   0.0
07-Feb-2019,   1.9,  -4.4,   0.0
08-Feb-2019,   0.8,  -1.6,   0.0
09-Feb-2019,   3.4,  -3.0,   0.0
10-Feb-2019,  -2.0,  -6.3,   0.0
11-Feb-2019,  -1.2,  -6.1,   5.0
12-Feb-2019,  -0.6,  -2.5,   6.4
13-Feb-2019,   3.2,  -3.7,   5.8
14-Feb-2019,   2.8,  -4.8,   1.8
15-Feb-2019,   3.5,   1.3,  20.2
16-Feb-2019,   6.8,   1.0,   0.0
17-Feb-2019,   5.9,   0.3,   0.0
18-Feb-2019,   3.3,  -0.3,   0.0
19-Feb-2019,   2.6,   0.6,   4.0
20-Feb-2019,   5.6,  -0.4,   0.2
21-Feb-2019,   6.3,  -1.8,   0.0
22-Feb-2019,   4.3,   0.4,   8.6
23-Feb-2019,   5.8,   1.2,   1.6
24-Feb-2019,   6.5,  -0.9,   0.0
25-Feb-2019,   4.9,  -2.3,   0.0
26-Feb-2019,   5.9,  -4.2,   0.0
27-Feb-2019,   4.6,  -2.5,   0.0
28-Feb-2019,   6.7,  -0.9,   0.0
01-Mar-2019,   5.9,  -2.8,   0.0
02-Mar-2019,   6.3,  -2.1,   0.0
03-Mar-2019,   5.5,  -1.9,   0.0
04-Mar-2019,   4.8,  -3.6,   0.0
05-Mar-2019,   6.8,  -2.2,   0.0
06-Mar-2019,   4.1,  -2.6,   3.2
07-Mar-2019,   5.3,   0.6,   4.0
08-Mar-2019,   5.3,  -0.5,   1.4
09-Mar-2019,   6.6,  -2.1,   0.0
10-Mar-2019,   7.2,  -1.5,   0.0
11-Mar-2019,   6.8,   1.3,  14.0
12-Mar-2019,   8.3,   1.8,   1.0
13-Mar-2019,   8.9,   4.2,   0.0
14-Mar-2019,   9.4,   5.2,   3.4
15-Mar-2019,  12.4,   4.8,   0.2
16-Mar-2019,  10.7,   3.8,   0.0
17-Mar-2019,  11.7,   3.6,   0.0
18-Mar-2019,  14.7,   4.3,   0.0
19-Mar-2019,  17.5,   5.7,   0.0
20-Mar-2019,  17.2,   7.9,   0.0
21-Mar-2019,  17.4,   8.6,   0.0
22-Mar-2019,  16.4,   9.6,   0.0
23-Mar-2019,  12.5,   6.0,   0.0
24-Mar-2019,  10.8,   5.4,   0.0
25-Mar-2019,  10.9,   5.7,   6.0
26-Mar-2019,  12.1,   4.8,   1.4
27-Mar-2019,  11.6,   3.0,   0.0
28-Mar-2019,  13.6,   7.3,   0.0
29-Mar-2019,  13.8,   5.4,   0.0
30-Mar-2019,  12.6,   5.5,   0.0
31-Mar-2019,  13.4,   4.7,   0.0
01-Apr-2019,  15.5,   6.5,   0.0
02-Apr-2019,  16.4,   8.5,   0.2
03-Apr-2019,  13.3,   8.8,  16.0
04-Apr-2019,  13.1,   8.5,   0.4
05-Apr-2019,  14.3,   8.3,   5.2
06-Apr-2019,  10.4,   6.8,   7.4
07-Apr-2019,  13.6,   6.4,   2.2
08-Apr-2019,  10.5,   6.0,   1.8
09-Apr-2019,  12.4,   6.8,   0.0
10-Apr-2019,  11.0,   6.6,   7.4
11-Apr-2019,   8.4,   7.1,   9.8
12-Apr-2019,  10.8,   5.6,   0.0
13-Apr-2019,  10.6,   4.7,   6.8
14-Apr-2019,  10.2,   4.3,   0.0
15-Apr-2019,  10.0,   4.8,   0.0
16-Apr-2019,  11.6,   3.8,   0.4
17-Apr-2019,  13.5,   8.2,   4.0
18-Apr-2019,  11.2,   9.1,  24.0
19-Apr-2019,  12.5,   9.1,   0.6
20-Apr-2019,  13.1,   7.8,   0.0
21-Apr-2019,  14.7,   8.6,   0.0
22-Apr-2019,  10.9,   8.4,  13.0
23-Apr-2019,  12.9,   7.9,   0.2
24-Apr-2019,  11.8,   5.7,   0.0
25-Apr-2019,  11.9,   4.5,   0.0
26-Apr-2019,  11.9,   7.9,   0.0
27-Apr-2019,  11.6,   5.9,   0.0
28-Apr-2019,  13.4,   3.4,   0.0
29-Apr-2019,  14.8,   5.5,   0.0
30-Apr-2019,  15.0,   5.6,   0.0
01-May-2019,  15.4,   9.4,   0.0
02-May-2019,  15.4,   9.1,   0.0
03-May-2019,  13.8,   8.8,   0.0
04-May-2019,  15.0,   6.7,   0.0
05-May-2019,  15.3,   8.8,   0.0
