#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,End of File
19148,08/16/2024 05:48:50,13.00,31.58,,
19149,08/16/2024 05:53:50,12.78,65.92,,
19150,08/16/2024 05:58:50,12.78,116.88,,
19151,08/16/2024 06:03:50,12.78,187.20,,
19152,08/16/2024 06:08:50,12.70,286.08,,
19153,08/16/2024 06:13:50,12.78,420.48,,
19154,08/16/2024 06:18:50,13.00,580.00,,
19155,08/16/2024 06:23:50,13.08,763.20,,
19156,08/16/2024 06:28:50,13.17,997.44,,
19157,08/16/2024 06:33:50,13.25,1293.76,,
19158,08/16/2024 06:38:50,13.51,1604.48,,
19159,08/16/2024 06:43:50,13.77,1782.40,,
19160,08/16/2024 06:48:50,14.03,2026.24,,
19161,08/16/2024 06:53:50,14.28,2261.76,,
19162,08/16/2024 06:58:50,14.63,2668.80,,
19163,08/16/2024 07:03:50,15.06,2873.60,,
19164,08/16/2024 07:08:50,15.53,3260.16,,
19165,08/16/2024 07:13:50,15.96,3800.32,,
19166,08/16/2024 07:18:50,16.34,3953.92,,
19167,08/16/2024 07:23:50,16.60,4184.32,,
19168,08/16/2024 07:28:50,16.90,4290.56,,
19169,08/16/2024 07:33:50,17.16,4284.16,,
19170,08/16/2024 07:38:50,17.20,4089.60,,
19171,08/16/2024 07:43:50,17.29,4193.28,,
19172,08/16/2024 07:48:50,17.33,4366.08,,
19173,08/16/2024 07:53:50,17.50,4353.28,,
19174,08/16/2024 07:58:50,17.59,4497.92,,
19175,08/16/2024 08:03:50,17.63,4558.08,,
19176,08/16/2024 08:08:50,17.67,4734.72,,
19177,08/16/2024 08:13:50,17.72,4976.64,,
19178,08/16/2024 08:18:50,17.80,5253.12,,
19179,08/16/2024 08:23:50,17.97,5491.20,,
19180,08/16/2024 08:28:50,18.14,5849.60,,
19181,08/16/2024 08:33:50,18.27,6481.92,,
19182,08/16/2024 08:38:50,18.62,6896.64,,
19183,08/16/2024 08:43:50,19.00,7285.76,,
19184,08/16/2024 08:48:50,19.13,7480.32,,
19185,08/16/2024 08:53:50,19.22,7470.08,,
19186,08/16/2024 08:58:50,19.26,7480.32,,
19187,08/16/2024 09:03:50,19.22,7928.32,,
19188,08/16/2024 09:08:50,19.26,8268.80,,
19189,08/16/2024 09:13:50,19.43,8632.32,,
19190,08/16/2024 09:18:50,19.69,8701.44,,
19191,08/16/2024 09:23:50,19.60,8834.56,,
19192,08/16/2024 09:28:50,19.56,8985.60,,
19193,08/16/2024 09:33:50,19.69,9241.60,,
19194,08/16/2024 09:38:50,19.65,9707.52,,
19195,08/16/2024 09:43:50,19.86,10304.00,,
19196,08/16/2024 09:48:50,20.25,11535.36,,
19197,08/16/2024 09:53:50,20.72,13296.64,,
19198,08/16/2024 09:58:50,21.40,14095.36,,
19199,08/16/2024 10:03:50,21.83,14970.88,,
19200,08/16/2024 10:08:50,22.05,16020.48,,
19201,08/16/2024 10:13:50,22.09,16604.16,,
19202,08/16/2024 10:18:50,22.35,16762.88,,
19203,08/16/2024 10:23:50,22.69,17070.08,,
19204,08/16/2024 10:28:50,23.34,17889.28,,
19205,08/16/2024 10:33:50,23.29,20014.08,,
19206,08/16/2024 10:38:50,23.42,19522.56,,
19207,08/16/2024 10:43:50,23.72,19665.92,,
19208,08/16/2024 10:48:50,23.85,18329.60,,
19209,08/16/2024 10:53:50,23.68,18841.60,,
19210,08/16/2024 10:58:50,23.98,19133.44,,
19211,08/16/2024 11:03:50,24.71,20305.92,,
19212,08/16/2024 11:08:50,25.14,20024.32,,
19213,08/16/2024 11:13:50,25.57,20418.56,,
19214,08/16/2024 11:18:50,25.69,20157.44,,
19215,08/16/2024 11:23:50,26.04,20608.00,,
19216,08/16/2024 11:28:50,26.08,20536.32,,
19217,08/16/2024 11:33:50,26.12,20787.20,,
19218,08/16/2024 11:38:50,26.21,21954.56,,
19219,08/16/2024 11:43:50,26.64,24821.76,,
19220,08/16/2024 11:48:50,27.37,27084.80,,
19221,08/16/2024 11:53:50,28.57,28303.36,,
19222,08/16/2024 11:58:50,29.34,28620.80,,
19223,08/16/2024 12:03:50,30.33,43745.28,,
19224,08/16/2024 12:08:50,30.93,30402.56,,
19225,08/16/2024 12:13:50,31.27,28928.00,,
19226,08/16/2024 12:18:50,32.30,33914.88,,
19227,08/16/2024 12:23:50,31.27,28508.16,,
19228,08/16/2024 12:28:50,30.63,27914.24,,
19229,08/16/2024 12:33:50,29.38,25702.40,,
19230,08/16/2024 12:38:50,28.91,23695.36,,
19231,08/16/2024 12:43:50,28.70,23029.76,,
19232,08/16/2024 12:48:50,27.45,22640.64,,
19233,08/16/2024 12:53:50,27.88,23326.72,,
19234,08/16/2024 12:58:50,28.35,24954.88,,
19235,08/16/2024 13:03:50,29.30,31354.88,,
19236,08/16/2024 13:08:50,30.50,31498.24,,
19237,08/16/2024 13:13:50,30.59,28323.84,,
19238,08/16/2024 13:18:50,30.41,27248.64,,
19239,08/16/2024 13:23:50,30.59,26501.12,,
19240,08/16/2024 13:28:50,30.33,26501.12,,
19241,08/16/2024 13:33:50,29.56,23767.04,,
19242,08/16/2024 13:38:50,29.00,22886.40,,
19243,08/16/2024 13:43:50,28.53,23449.60,,
19244,08/16/2024 13:48:50,28.27,23101.44,,
19245,08/16/2024 13:53:50,28.61,22886.40,,
19246,08/16/2024 13:58:50,28.95,22609.92,,
19247,08/16/2024 14:03:50,29.08,23746.56,,
19248,08/16/2024 14:08:50,29.56,23633.92,,
19249,08/16/2024 14:13:50,29.26,21954.56,,
19250,08/16/2024 14:18:50,29.43,23060.48,,
19251,08/16/2024 14:23:50,29.08,24463.36,,
19252,08/16/2024 14:28:50,29.13,24709.12,,
19253,08/16/2024 14:33:50,28.95,24084.48,,
19254,08/16/2024 14:38:50,29.43,22743.04,,
19255,08/16/2024 14:43:50,29.64,21698.56,,
19256,08/16/2024 14:48:50,29.38,22026.24,,
19257,08/16/2024 14:53:50,29.26,21555.20,,
19258,08/16/2024 14:58:50,28.70,21698.56,,
19259,08/16/2024 15:03:50,28.27,22415.36,,
19260,08/16/2024 15:08:50,27.88,21248.00,,
19261,08/16/2024 15:13:50,27.32,20858.88,,
19262,08/16/2024 15:18:50,27.32,20295.68,,
19263,08/16/2024 15:23:50,27.63,20828.16,,
19264,08/16/2024 15:28:50,27.67,20454.40,,
19265,08/16/2024 15:33:50,27.80,20812.80,,
19266,08/16/2024 15:38:50,27.45,20264.96,,
19267,08/16/2024 15:43:50,27.24,19906.56,,
19268,08/16/2024 15:48:50,27.28,19793.92,,
19269,08/16/2024 15:53:50,27.07,18826.24,,
19270,08/16/2024 15:58:50,26.94,18483.20,,
19271,08/16/2024 16:03:50,27.28,18862.08,,
19272,08/16/2024 16:08:50,27.45,18688.00,,
19273,08/16/2024 16:13:50,27.58,18304.00,,
19274,08/16/2024 16:18:50,27.93,18964.48,,
19275,08/16/2024 16:23:50,27.75,17879.04,,
19276,08/16/2024 16:28:50,27.80,17838.08,,
19277,08/16/2024 16:33:50,27.75,16911.36,,
19278,08/16/2024 16:38:50,27.37,15452.16,,
19279,08/16/2024 16:43:50,26.47,13414.40,,
19280,08/16/2024 16:48:50,25.27,11832.32,,
19281,08/16/2024 16:53:50,24.62,12395.52,,
19282,08/16/2024 16:58:50,24.49,12508.16,,
19283,08/16/2024 17:03:50,24.06,12252.16,,
19284,08/16/2024 17:08:50,23.98,12108.80,,
19285,08/16/2024 17:13:50,24.06,11827.20,,
19286,08/16/2024 17:18:50,23.89,11141.12,,
19287,08/16/2024 17:23:50,23.89,11008.00,,
19288,08/16/2024 17:28:50,23.85,11223.04,,
19289,08/16/2024 17:33:50,23.72,10406.40,,
19290,08/16/2024 17:38:50,23.46,9669.12,,
19291,08/16/2024 17:43:50,23.25,9492.48,,
19292,08/16/2024 17:48:50,23.21,9945.60,,
19293,08/16/2024 17:53:50,23.03,9047.04,,
19294,08/16/2024 17:58:50,22.99,9098.24,,
19295,08/16/2024 18:03:50,23.08,9198.08,,
19296,08/16/2024 18:08:50,23.08,9116.16,,
19297,08/16/2024 18:13:50,23.12,8701.44,,
19298,08/16/2024 18:18:50,22.82,7582.72,,
19299,08/16/2024 18:23:50,22.48,6382.08,,
19300,08/16/2024 18:28:50,22.09,5696.00,,
19301,08/16/2024 18:33:50,21.70,5404.16,,
19302,08/16/2024 18:38:50,21.36,5190.40,,
19303,08/16/2024 18:43:50,21.32,5082.88,,
19304,08/16/2024 18:48:50,21.15,4840.96,,
19305,08/16/2024 18:53:50,21.02,4608.00,,
19306,08/16/2024 18:58:50,20.98,4419.84,,
19307,08/16/2024 19:03:50,20.80,3985.92,,
19308,08/16/2024 19:08:50,20.72,3787.52,,
19309,08/16/2024 19:13:50,20.50,3605.76,,
19310,08/16/2024 19:18:50,20.25,3363.84,,
19311,08/16/2024 19:23:50,19.90,3133.44,,
19312,08/16/2024 19:28:50,19.60,2808.32,,
19313,08/16/2024 19:33:50,19.22,2616.96,,
19314,08/16/2024 19:38:50,18.70,2433.28,,
19315,08/16/2024 19:43:50,18.32,2165.76,,
19316,08/16/2024 19:48:50,17.97,1851.52,,
19317,08/16/2024 19:53:50,17.59,1554.56,,
19318,08/16/2024 19:58:50,17.24,1280.32,,
19319,08/16/2024 20:03:50,16.99,1023.36,,
19320,08/16/2024 20:08:50,16.69,792.96,,
19321,08/16/2024 20:13:50,16.34,600.48,,
19322,08/16/2024 20:18:50,16.08,418.40,,
19323,08/16/2024 20:23:50,15.78,261.12,,
19324,08/16/2024 20:28:50,15.57,164.64,,
19325,08/16/2024 20:33:50,15.36,84.48,,
19326,08/16/2024 20:38:50,15.18,41.46,,
19327,08/16/2024 20:43:50,14.97,19.33,,
19328,08/16/2024 20:48:50,14.84,8.44,,
19329,08/16/2024 20:53:50,14.75,3.73,,
19330,08/16/2024 20:58:50,14.58,1.37,,
19331,08/16/2024 21:03:50,14.58,0.58,,
19332,08/16/2024 21:08:50,14.58,0.19,,
19333,08/16/2024 21:13:50,14.50,0.00,,
19334,08/16/2024 21:18:50,14.45,0.00,,
19335,08/16/2024 21:23:50,14.41,0.00,,
19336,08/16/2024 21:28:50,14.41,0.00,,
19337,08/16/2024 21:33:50,14.37,0.00,,
19338,08/16/2024 21:38:50,14.33,0.00,,
19339,08/16/2024 21:43:50,14.37,0.00,,
19340,08/16/2024 21:48:50,14.28,0.00,,
19341,08/16/2024 21:53:50,14.15,0.00,,
19342,08/16/2024 21:58:50,14.15,0.00,,
19343,08/16/2024 22:03:50,14.15,0.00,,
19344,08/16/2024 22:08:50,14.15,0.00,,
19345,08/16/2024 22:13:50,14.11,0.00,,
19346,08/16/2024 22:18:50,14.15,0.00,,
19347,08/16/2024 22:23:50,14.20,0.00,,
19348,08/16/2024 22:28:50,14.11,0.00,,
19349,08/16/2024 22:33:50,14.11,0.00,,
19350,08/16/2024 22:38:50,14.11,0.00,,
19351,08/16/2024 22:43:50,14.11,0.00,,
19352,08/16/2024 22:48:50,14.11,0.00,,
19353,08/16/2024 22:53:50,14.15,0.00,,
19354,08/16/2024 22:58:50,14.11,0.19,,
19355,08/16/2024 23:03:50,14.11,0.00,,
19356,08/16/2024 23:08:50,14.03,0.00,,
19357,08/16/2024 23:13:50,13.94,0.00,,
19358,08/16/2024 23:18:50,13.90,0.00,,
19359,08/16/2024 23:23:50,13.81,0.00,,
19360,08/16/2024 23:28:50,13.73,0.00,,
19361,08/16/2024 23:33:50,13.64,0.00,,
19362,08/16/2024 23:38:50,13.60,0.00,,
19363,08/16/2024 23:43:50,13.55,0.00,,
19364,08/16/2024 23:48:50,13.51,0.00,,
19365,08/16/2024 23:53:50,13.47,0.00,,
19366,08/16/2024 23:58:50,13.47,0.00,,
19367,08/17/2024 00:03:50,13.43,0.00,,
19368,08/17/2024 00:08:50,13.47,0.00,,
19369,08/17/2024 00:13:50,13.38,0.00,,
19370,08/17/2024 00:18:50,13.43,0.00,,
19371,08/17/2024 00:23:50,13.43,0.00,,
19372,08/17/2024 00:28:50,13.38,0.00,,
19373,08/17/2024 00:33:50,13.47,0.00,,
19374,08/17/2024 00:38:50,13.38,0.00,,
19375,08/17/2024 00:43:50,13.34,0.00,,
19376,08/17/2024 00:48:50,13.34,0.00,,
19377,08/17/2024 00:53:50,13.30,0.00,,
19378,08/17/2024 00:58:50,13.34,0.00,,
19379,08/17/2024 01:03:50,13.30,0.00,,
19380,08/17/2024 01:08:50,13.30,0.00,,
19381,08/17/2024 01:13:50,13.25,0.00,,
19382,08/17/2024 01:18:50,13.21,0.00,,
19383,08/17/2024 01:23:50,13.25,0.00,,
19384,08/17/2024 01:28:50,13.25,0.00,,
19385,08/17/2024 01:33:50,13.21,0.00,,
19386,08/17/2024 01:38:50,13.25,0.00,,
19387,08/17/2024 01:43:50,13.25,0.00,,
19388,08/17/2024 01:48:50,13.30,0.00,,
19389,08/17/2024 01:53:50,13.30,0.00,,
19390,08/17/2024 01:58:50,13.25,0.00,,
19391,08/17/2024 02:03:50,13.38,0.00,,
19392,08/17/2024 02:08:50,13.64,0.00,,
19393,08/17/2024 02:13:50,13.68,0.00,,
19394,08/17/2024 02:18:50,13.64,0.00,,
19395,08/17/2024 02:23:50,13.73,0.00,,
19396,08/17/2024 02:28:50,13.77,0.00,,
19397,08/17/2024 02:33:50,13.81,0.00,,
19398,08/17/2024 02:38:50,13.98,0.00,,
19399,08/17/2024 02:43:50,14.11,0.00,,
19400,08/17/2024 02:48:50,14.20,0.00,,
19401,08/17/2024 02:53:50,14.20,0.19,,
19402,08/17/2024 02:58:50,14.15,0.00,,
19403,08/17/2024 03:03:50,14.15,0.00,,
19404,08/17/2024 03:08:50,14.15,0.00,,
19405,08/17/2024 03:13:50,14.15,0.00,,
19406,08/17/2024 03:18:50,14.15,0.00,,
19407,08/17/2024 03:23:50,14.11,0.00,,
19408,08/17/2024 03:28:50,14.11,0.00,,
19409,08/17/2024 03:33:50,14.15,0.00,,
19410,08/17/2024 03:38:50,14.15,0.00,,
19411,08/17/2024 03:43:50,14.15,0.00,,
19412,08/17/2024 03:48:50,14.20,0.00,,
19413,08/17/2024 03:53:50,14.20,0.00,,
19414,08/17/2024 03:58:50,14.24,0.00,,
19415,08/17/2024 04:03:50,14.24,0.00,,
19416,08/17/2024 04:08:50,14.24,0.00,,
19417,08/17/2024 04:13:50,14.20,0.00,,
19418,08/17/2024 04:18:50,14.20,0.00,,
19419,08/17/2024 04:23:50,14.11,0.00,,
19420,08/17/2024 04:28:50,14.20,0.00,,
19421,08/17/2024 04:33:50,14.15,0.00,,
19422,08/17/2024 04:38:50,14.11,0.00,,
19423,08/17/2024 04:43:50,14.15,0.00,,
19424,08/17/2024 04:48:50,14.15,0.00,,
19425,08/17/2024 04:53:50,14.15,0.00,,
19426,08/17/2024 04:58:50,14.15,0.00,,
19427,08/17/2024 05:03:50,14.20,0.00,,
19428,08/17/2024 05:08:50,14.15,0.00,,
19429,08/17/2024 05:13:50,14.15,0.00,,
19430,08/17/2024 05:18:50,14.15,0.00,,
19431,08/17/2024 05:23:50,14.15,0.19,,
19432,08/17/2024 05:28:50,14.15,0.78,,
19433,08/17/2024 05:33:50,14.15,2.16,,
19434,08/17/2024 05:38:50,14.20,4.71,,
19435,08/17/2024 05:43:50,14.15,12.01,,
19436,08/17/2024 05:48:50,14.20,28.39,,
19437,08/17/2024 05:53:50,14.28,60.42,,
19438,08/17/2024 05:58:50,14.33,117.08,,
19439,08/17/2024 06:03:50,14.41,199.44,,
19440,08/17/2024 06:08:50,14.45,307.68,,
19441,08/17/2024 06:13:50,14.50,445.92,,
19442,08/17/2024 06:18:50,14.50,614.56,,
19443,08/17/2024 06:23:50,14.58,810.24,,
19444,08/17/2024 06:28:50,14.63,1029.44,,
19445,08/17/2024 06:33:50,14.75,1259.84,,
19446,08/17/2024 06:38:50,14.88,1482.88,,
19447,08/17/2024 06:43:50,15.06,1692.80,,
19448,08/17/2024 06:48:50,15.14,1896.96,,
19449,08/17/2024 06:53:50,15.18,1999.36,,
19450,08/17/2024 06:58:50,15.36,1955.20,,
19451,08/17/2024 07:03:50,15.44,2257.28,,
19452,08/17/2024 07:08:50,15.57,2819.84,,
19453,08/17/2024 07:13:50,15.74,3011.84,,
19454,08/17/2024 07:18:50,15.87,2871.04,,
19455,08/17/2024 07:23:50,16.04,3143.68,,
19456,08/17/2024 07:28:50,16.26,3740.16,,
19457,08/17/2024 07:33:50,16.69,4089.60,,
19458,08/17/2024 07:38:50,17.16,4879.36,,
19459,08/17/2024 07:43:50,17.84,5319.68,,
19460,08/17/2024 07:48:50,18.27,5603.84,,
19461,08/17/2024 07:53:50,18.79,5665.28,,
19462,08/17/2024 07:58:50,19.17,5849.60,,
19463,08/17/2024 08:03:50,19.65,6074.88,,
19464,08/17/2024 08:08:50,20.12,6952.96,,
19465,08/17/2024 08:13:50,20.93,9996.80,,
19466,08/17/2024 08:18:50,23.59,19266.56,,
19467,08/17/2024 08:23:50,26.17,22292.48,,
19468,08/17/2024 08:28:50,28.83,26357.76,,
19469,08/17/2024 08:33:50,31.61,30453.76,,
19470,08/17/2024 08:38:50,33.59,33054.72,,
19471,08/17/2024 08:43:50,35.69,34938.88,,
19472,08/17/2024 08:48:50,37.41,37191.68,,
19473,08/17/2024 08:53:50,38.65,38645.76,,
19474,08/17/2024 08:58:50,39.64,40693.76,,
19475,08/17/2024 09:03:50,40.54,41861.12,,
19476,08/17/2024 09:08:50,40.75,40919.04,,
19477,08/17/2024 09:13:50,40.84,40714.24,,
19478,08/17/2024 09:18:50,41.05,39710.72,,
19479,08/17/2024 09:23:50,41.22,38215.68,,
19480,08/17/2024 09:28:50,41.05,37959.68,,
19481,08/17/2024 09:33:50,41.27,37457.92,,
19482,08/17/2024 09:38:50,41.65,38277.12,,
19483,08/17/2024 09:43:50,42.21,39649.28,,
19484,08/17/2024 09:48:50,42.43,39444.48,,
19485,08/17/2024 09:53:50,42.64,38973.44,,
19486,08/17/2024 09:58:50,43.24,40079.36,,
19487,08/17/2024 10:03:50,43.16,39772.16,,
19488,08/17/2024 10:08:50,44.10,41482.24,,
19489,08/17/2024 10:13:50,44.53,42618.88,,
19490,08/17/2024 10:18:50,45.00,43397.12,,
19491,08/17/2024 10:23:50,44.74,44093.44,,
19492,08/17/2024 10:28:50,44.53,44052.48,,
19493,08/17/2024 10:33:50,45.04,45322.24,,
19494,08/17/2024 10:38:50,44.31,45711.36,,
19495,08/17/2024 10:43:50,44.83,49643.52,,
19496,08/17/2024 10:48:50,45.94,52408.32,,
19497,08/17/2024 10:53:50,46.33,46858.24,,
19498,08/17/2024 10:58:50,45.60,20956.16,,
19499,08/17/2024 11:03:50,43.03,55070.72,,
19500,08/17/2024 11:08:50,39.68,32122.88,,
19501,08/17/2024 11:13:50,40.97,52756.48,,
19502,08/17/2024 11:18:50,41.31,45690.88,,
19503,08/17/2024 11:23:50,41.87,20433.92,,
19504,08/17/2024 11:28:50,42.43,59432.96,,
19505,08/17/2024 11:33:50,44.10,58736.64,,
19506,08/17/2024 11:38:50,44.57,55029.76,,
19507,08/17/2024 11:43:50,43.97,45281.28,,
19508,08/17/2024 11:48:50,41.01,28323.84,,
19509,08/17/2024 11:53:50,38.09,25456.64,,
19510,08/17/2024 11:58:50,36.25,26910.72,,
19511,08/17/2024 12:03:50,37.11,38164.48,,
19512,08/17/2024 12:08:50,39.55,52101.12,,
19513,08/17/2024 12:13:50,42.25,55644.16,,
19514,08/17/2024 12:18:50,44.36,57139.20,,
19515,08/17/2024 12:23:50,45.56,56340.48,,
19516,08/17/2024 12:28:50,46.50,57794.56,,
19517,08/17/2024 12:33:50,46.76,56954.88,,
19518,08/17/2024 12:38:50,46.16,56381.44,,
19519,08/17/2024 12:43:50,46.80,58388.48,,
19520,08/17/2024 12:48:50,47.19,60723.20,,
19521,08/17/2024 12:53:50,47.02,57036.80,,
19522,08/17/2024 12:58:50,46.24,60006.40,,
19523,08/17/2024 13:03:50,45.77,58327.04,,
19524,08/17/2024 13:08:50,45.47,56135.68,,
19525,08/17/2024 13:13:50,43.28,16855.04,,
19526,08/17/2024 13:18:50,37.32,8135.68,,
19527,08/17/2024 13:23:50,32.34,7651.84,,
19528,08/17/2024 13:28:50,29.30,7531.52,,
19529,08/17/2024 13:33:50,27.41,6991.36,,
19530,08/17/2024 13:38:50,26.21,6865.92,,
19531,08/17/2024 13:43:50,25.52,6827.52,,
19532,08/17/2024 13:48:50,25.14,6625.28,,
19533,08/17/2024 13:53:50,24.66,6607.36,,
19534,08/17/2024 13:58:50,24.36,7544.32,,
19535,08/17/2024 14:03:50,24.06,6638.08,,
19536,08/17/2024 14:08:50,24.11,7331.84,,
19537,08/17/2024 14:13:50,24.32,8821.76,,
19538,08/17/2024 14:18:50,24.24,6858.24,,
19539,08/17/2024 14:23:50,24.28,9669.12,,
19540,08/17/2024 14:28:50,23.72,5644.80,,
19541,08/17/2024 14:33:50,23.51,5783.04,,
19542,08/17/2024 14:38:50,23.29,5611.52,,
19543,08/17/2024 14:43:50,23.16,5678.08,,
19544,08/17/2024 14:48:50,23.55,9751.04,,
19545,08/17/2024 14:53:50,23.85,6312.96,,
19546,08/17/2024 14:58:50,23.55,5726.72,,
19547,08/17/2024 15:03:50,23.46,5946.88,,
19548,08/17/2024 15:08:50,23.76,14151.68,,
19549,08/17/2024 15:13:50,23.85,5808.64,,
19550,08/17/2024 15:18:50,23.68,5632.00,,
19551,08/17/2024 15:23:50,23.46,5575.68,,
19552,08/17/2024 15:28:50,23.38,5844.48,,
19553,08/17/2024 15:33:50,23.51,7060.48,,
19554,08/17/2024 15:38:50,23.46,5926.40,,
19555,08/17/2024 15:43:50,23.29,5783.04,,
19556,08/17/2024 15:48:50,23.55,6602.24,,
19557,08/17/2024 15:53:50,23.85,6914.56,,
19558,08/17/2024 15:58:50,24.71,13593.60,,
19559,08/17/2024 16:03:50,24.84,8140.80,,
19560,08/17/2024 16:08:50,25.39,6412.80,,
19561,08/17/2024 16:13:50,24.41,11776.00,,
19562,08/17/2024 16:18:50,24.66,10040.32,,
19563,08/17/2024 16:23:50,23.98,7449.60,,
19564,08/17/2024 16:28:50,24.11,8412.16,,
19565,08/17/2024 16:33:50,24.71,9241.60,,
19566,08/17/2024 16:38:50,24.84,8839.68,,
19567,08/17/2024 16:43:50,24.54,8243.20,,
19568,08/17/2024 16:48:50,24.66,8796.16,,
19569,08/17/2024 16:53:50,24.75,10373.12,,
19570,08/17/2024 16:58:50,25.14,12636.16,,
19571,08/17/2024 17:03:50,25.52,11233.28,,
19572,08/17/2024 17:08:50,25.74,9254.40,,
19573,08/17/2024 17:13:50,25.31,8450.56,,
19574,08/17/2024 17:18:50,25.39,13245.44,,
19575,08/17/2024 17:23:50,25.27,8821.76,,
19576,08/17/2024 17:28:50,24.75,7889.92,,
19577,08/17/2024 17:33:50,24.58,7690.24,,
19578,08/17/2024 17:38:50,24.19,7470.08,,
19579,08/17/2024 17:43:50,23.89,7034.88,,
19580,08/17/2024 17:48:50,23.72,7052.80,,
19581,08/17/2024 17:53:50,23.72,7311.36,,
19582,08/17/2024 17:58:50,23.76,7142.40,,
19583,08/17/2024 18:03:50,23.64,7185.92,,
19584,08/17/2024 18:08:50,23.72,6927.36,,
19585,08/17/2024 18:13:50,23.64,6763.52,,
19586,08/17/2024 18:18:50,23.68,6259.20,,
19587,08/17/2024 18:23:50,23.64,6146.56,,
19588,08/17/2024 18:28:50,23.51,5218.56,,
19589,08/17/2024 18:33:50,23.12,4460.80,,
19590,08/17/2024 18:38:50,22.65,3938.56,,
19591,08/17/2024 18:43:50,22.22,3850.24,,
19592,08/17/2024 18:48:50,21.92,3825.92,,
19593,08/17/2024 18:53:50,21.62,3312.64,,
19594,08/17/2024 18:58:50,21.15,2960.64,,
19595,08/17/2024 19:03:50,20.93,2726.40,,
19596,08/17/2024 19:08:50,20.63,2736.64,,
19597,08/17/2024 19:13:50,20.37,2552.32,,
19598,08/17/2024 19:18:50,20.20,2561.92,,
19599,08/17/2024 19:23:50,20.20,2717.44,,
19600,08/17/2024 19:28:50,20.20,2731.52,,
19601,08/17/2024 19:33:50,20.29,2763.52,,
19602,08/17/2024 19:38:50,20.33,2635.52,,
19603,08/17/2024 19:43:50,20.42,2445.44,,
19604,08/17/2024 19:48:50,20.42,2048.00,,
19605,08/17/2024 19:53:50,20.25,1464.32,,
19606,08/17/2024 19:58:50,19.99,936.64,,
19607,08/17/2024 20:03:50,19.73,636.96,,
19608,08/17/2024 20:08:50,19.47,488.48,,
19609,08/17/2024 20:13:50,19.22,385.60,,
19610,08/17/2024 20:18:50,19.09,276.64,,
19611,08/17/2024 20:23:50,19.13,181.76,,
19612,08/17/2024 20:28:50,19.13,111.40,,
19613,08/17/2024 20:33:50,19.17,60.86,,
19614,08/17/2024 20:38:50,19.22,30.75,,
19615,08/17/2024 20:43:50,19.22,14.17,,
19616,08/17/2024 20:48:50,19.17,5.69,,
19617,08/17/2024 20:53:50,19.17,2.16,,
19618,08/17/2024 20:58:50,19.13,0.58,,
19619,08/17/2024 21:03:50,18.96,0.00,,
19620,08/17/2024 21:08:50,18.92,0.00,,
19621,08/17/2024 21:13:50,18.79,0.00,,
19622,08/17/2024 21:18:50,18.70,0.00,,
19623,08/17/2024 21:23:50,18.74,0.00,,
19624,08/17/2024 21:28:50,18.87,0.00,,
19625,08/17/2024 21:33:50,18.92,0.00,,
19626,08/17/2024 21:38:50,18.92,0.00,,
19627,08/17/2024 21:43:50,18.92,0.00,,
19628,08/17/2024 21:48:50,18.92,0.00,,
19629,08/17/2024 21:53:50,18.92,0.00,,
19630,08/17/2024 21:58:50,18.92,0.00,,
19631,08/17/2024 22:03:50,19.00,0.00,,
19632,08/17/2024 22:08:50,19.09,0.00,,
19633,08/17/2024 22:13:50,19.26,0.00,,
19634,08/17/2024 22:18:50,19.35,0.00,,
19635,08/17/2024 22:23:50,19.39,0.00,,
19636,08/17/2024 22:28:50,19.39,0.00,,
19637,08/17/2024 22:33:50,19.52,0.00,,
19638,08/17/2024 22:38:50,19.52,0.00,,
19639,08/17/2024 22:43:50,19.65,0.00,,
19640,08/17/2024 22:48:50,19.69,0.00,,
19641,08/17/2024 22:53:50,19.56,0.00,,
19642,08/17/2024 22:58:50,19.56,0.00,,
19643,08/17/2024 23:03:50,19.65,0.00,,
19644,08/17/2024 23:08:50,19.69,0.00,,
19645,08/17/2024 23:13:50,19.56,0.00,,
19646,08/17/2024 23:18:50,19.52,0.00,,
19647,08/17/2024 23:23:50,19.47,0.00,,
19648,08/17/2024 23:28:50,19.69,0.00,,
19649,08/17/2024 23:33:50,19.99,0.00,,
19650,08/17/2024 23:38:50,19.99,0.00,,
19651,08/17/2024 23:43:50,19.82,0.00,,
19652,08/17/2024 23:48:50,19.77,0.00,,
19653,08/17/2024 23:53:50,19.56,0.00,,
19654,08/17/2024 23:58:50,19.56,0.00,,
19655,08/18/2024 00:03:50,19.47,0.00,,
19656,08/18/2024 00:08:50,19.47,0.00,,
19657,08/18/2024 00:13:50,19.43,0.00,,
19658,08/18/2024 00:18:50,19.39,0.00,,
19659,08/18/2024 00:23:50,19.26,0.00,,
19660,08/18/2024 00:28:50,19.17,0.00,,
19661,08/18/2024 00:33:50,19.05,0.00,,
19662,08/18/2024 00:38:50,18.96,0.00,,
19663,08/18/2024 00:43:50,18.92,0.00,,
19664,08/18/2024 00:48:50,19.00,0.00,,
19665,08/18/2024 00:53:50,18.92,0.00,,
19666,08/18/2024 00:58:50,18.87,0.00,,
19667,08/18/2024 01:03:50,18.87,0.00,,
19668,08/18/2024 01:08:50,18.83,0.00,,
19669,08/18/2024 01:13:50,18.83,0.00,,
19670,08/18/2024 01:18:50,18.83,0.00,,
