#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
9826,05-15-2024 21:41:31,15.24,76.13,11.08,,
9827,05-15-2024 21:51:31,15.04,77.44,11.15,,
9828,05-15-2024 22:01:31,14.87,76.39,10.78,,
9829,05-15-2024 22:11:31,14.64,76.14,10.50,,
9830,05-15-2024 22:21:31,14.38,76.76,10.37,,
9831,05-15-2024 22:31:31,14.09,77.75,10.28,,
9832,05-15-2024 22:41:31,13.95,79.01,10.38,,
9833,05-15-2024 22:51:31,13.90,77.61,10.06,,
9834,05-15-2024 23:01:31,13.78,77.64,9.96,,
9835,05-15-2024 23:11:31,13.71,77.77,9.92,,
9836,05-15-2024 23:21:31,13.71,78.16,9.99,,
9837,05-15-2024 23:31:31,13.58,78.71,9.96,,
9838,05-15-2024 23:41:31,13.40,79.44,9.93,,
9839,05-15-2024 23:51:31,13.30,79.28,9.80,,
9840,05-16-2024 00:01:31,13.24,79.16,9.72,,
9841,05-16-2024 00:11:31,13.11,79.79,9.72,,
9842,05-16-2024 00:21:31,13.06,80.18,9.74,,
9843,05-16-2024 00:31:31,12.96,80.33,9.67,,
9844,05-16-2024 00:41:31,12.91,80.25,9.60,,
9845,05-16-2024 00:51:31,12.86,80.76,9.65,,
9846,05-16-2024 01:01:31,12.76,81.22,9.64,,
9847,05-16-2024 01:11:31,12.67,81.69,9.64,,
9848,05-16-2024 01:21:31,12.61,82.17,9.66,,
9849,05-16-2024 01:31:31,12.49,82.64,9.63,,
9850,05-16-2024 01:41:31,12.46,83.25,9.71,,
9851,05-16-2024 01:51:31,12.40,83.83,9.75,,
9852,05-16-2024 02:01:31,12.26,84.15,9.67,,
9853,05-16-2024 02:11:31,12.20,84.19,9.62,,
9854,05-16-2024 02:21:31,12.11,84.62,9.61,,
9855,05-16-2024 02:31:31,11.99,85.06,9.57,,
9856,05-16-2024 02:41:31,11.87,85.34,9.50,,
9857,05-16-2024 02:51:31,11.79,85.21,9.41,,
9858,05-16-2024 03:01:31,11.70,85.24,9.31,,
9859,05-16-2024 03:11:31,11.58,85.42,9.23,,
9860,05-16-2024 03:21:31,11.55,85.15,9.15,,
9861,05-16-2024 03:31:31,11.47,85.09,9.07,,
9862,05-16-2024 03:41:31,11.46,84.99,9.04,,
9863,05-16-2024 03:51:31,11.51,84.80,9.05,,
9864,05-16-2024 04:01:31,11.70,83.97,9.09,,
9865,05-16-2024 04:11:31,11.76,83.47,9.07,,
9866,05-16-2024 04:21:31,11.70,83.39,8.99,,
9867,05-16-2024 04:31:31,11.68,83.33,8.96,,
9868,05-16-2024 04:41:31,11.74,83.28,9.01,,
9869,05-16-2024 04:51:31,11.72,83.12,8.96,,
9870,05-16-2024 05:01:31,11.67,83.40,8.96,,
9871,05-16-2024 05:11:31,11.68,83.28,8.95,,
9872,05-16-2024 05:21:31,11.67,83.26,8.94,,
9873,05-16-2024 05:31:31,11.60,83.56,8.93,,
9874,05-16-2024 05:41:31,11.60,83.56,8.93,,
9875,05-16-2024 05:51:31,11.61,83.65,8.95,,
9876,05-16-2024 06:01:31,11.72,83.69,9.06,,
9877,05-16-2024 06:11:31,11.83,84.12,9.24,,
9878,05-16-2024 06:21:31,11.94,83.14,9.19,,
9879,05-16-2024 06:31:31,12.04,82.87,9.23,,
9880,05-16-2024 06:41:31,12.08,83.22,9.34,,
9881,05-16-2024 06:51:31,12.14,82.66,9.29,,
9882,05-16-2024 07:01:31,12.18,82.28,9.26,,
9883,05-16-2024 07:11:31,12.32,82.42,9.42,,
9884,05-16-2024 07:21:31,12.40,81.64,9.36,,
9885,05-16-2024 07:31:31,12.36,81.86,9.37,,
9886,05-16-2024 07:41:31,12.43,82.81,9.60,,
9887,05-16-2024 07:51:31,12.49,82.20,9.55,,
9888,05-16-2024 08:01:31,12.51,82.18,9.57,,
9889,05-16-2024 08:11:31,12.58,81.36,9.48,,
9890,05-16-2024 08:21:31,12.72,80.46,9.45,,
9891,05-16-2024 08:31:31,13.03,80.28,9.72,,
9892,05-16-2024 08:41:31,13.30,80.09,9.95,,
9893,05-16-2024 08:51:31,13.50,79.33,10.01,,
9894,05-16-2024 09:01:31,13.56,78.39,9.89,,
9895,05-16-2024 09:11:31,13.79,78.67,10.16,,
9896,05-16-2024 09:21:31,13.76,78.01,10.01,,
9897,05-16-2024 09:31:31,13.88,77.67,10.06,,
9898,05-16-2024 09:41:31,14.23,77.07,10.28,,
9899,05-16-2024 09:51:31,14.59,76.36,10.50,,
9900,05-16-2024 10:01:31,14.92,75.25,10.59,,
9901,05-16-2024 10:11:31,15.30,72.89,10.48,,
9902,05-16-2024 10:21:31,15.66,73.94,11.04,,
9903,05-16-2024 10:31:31,15.82,72.89,10.98,,
9904,05-16-2024 10:41:31,15.72,71.68,10.64,,
9905,05-16-2024 10:51:31,16.01,68.46,10.22,,
9906,05-16-2024 11:01:31,16.24,70.88,10.96,,
9907,05-16-2024 11:11:31,16.57,70.41,11.18,,
9908,05-16-2024 11:21:31,17.04,70.19,11.59,,
9909,05-16-2024 11:31:31,17.01,66.60,10.76,,
9910,05-16-2024 11:41:31,16.80,69.22,11.15,,
9911,05-16-2024 11:51:31,17.80,68.83,12.02,,
9912,05-16-2024 12:01:31,18.29,65.64,11.77,,
9913,05-16-2024 12:11:31,18.07,66.31,11.71,,
9914,05-16-2024 12:21:31,18.56,62.97,11.39,,
9915,05-16-2024 12:31:31,19.03,64.07,12.10,,
9916,05-16-2024 12:41:31,19.58,62.46,12.23,,
9917,05-16-2024 12:51:31,20.10,58.81,11.80,,
9918,05-16-2024 13:01:31,19.66,60.86,11.91,,
9919,05-16-2024 13:11:31,19.72,61.98,12.25,,
9920,05-16-2024 13:21:31,19.72,62.98,12.49,,
9921,05-16-2024 13:31:31,19.80,62.70,12.50,,
9922,05-16-2024 13:41:31,19.82,60.68,12.02,,
9923,05-16-2024 13:51:31,20.04,59.98,12.05,,
9924,05-16-2024 14:01:31,19.76,62.23,12.35,,
9925,05-16-2024 14:11:31,19.77,61.64,12.22,,
9926,05-16-2024 14:21:31,19.85,61.32,12.21,,
9927,05-16-2024 14:31:31,20.11,61.63,12.53,,
9928,05-16-2024 14:41:31,19.99,60.52,12.14,,
9929,05-16-2024 14:51:31,19.69,61.94,12.21,,
9930,05-16-2024 15:01:31,19.59,60.71,11.81,,
9931,05-16-2024 15:11:31,19.41,62.89,12.18,,
9932,05-16-2024 15:21:31,19.41,62.09,11.98,,
9933,05-16-2024 15:31:31,19.75,59.44,11.64,,
9934,05-16-2024 15:41:31,19.75,59.12,11.56,,
9935,05-16-2024 15:51:31,19.99,56.02,10.97,,
9936,05-16-2024 16:01:31,19.84,53.55,10.15,,
9937,05-16-2024 16:11:31,19.52,56.80,10.74,,
9938,05-16-2024 16:21:31,19.99,56.86,11.19,,
9939,05-16-2024 16:31:31,20.16,57.08,11.41,,
9940,05-16-2024 16:41:31,19.88,53.14,10.08,,
9941,05-16-2024 16:51:31,19.42,55.74,10.36,,
9942,05-16-2024 17:01:31,19.55,57.18,10.87,,
9943,05-16-2024 17:11:31,19.92,57.05,11.18,,
9944,05-16-2024 17:21:31,19.76,57.48,11.15,,
9945,05-16-2024 17:31:31,19.26,56.57,10.44,,
9946,05-16-2024 17:41:31,18.32,58.54,10.06,,
9947,05-16-2024 17:51:31,17.89,60.61,10.18,,
9948,05-16-2024 18:01:31,17.47,61.00,9.88,,
9949,05-16-2024 18:11:31,17.21,62.35,9.97,,
9950,05-16-2024 18:21:31,17.07,63.50,10.11,,
9951,05-16-2024 18:31:31,17.11,62.24,9.85,,
9952,05-16-2024 18:41:31,16.48,61.52,9.08,,
9953,05-16-2024 18:51:31,15.88,62.27,8.69,,
9954,05-16-2024 19:01:31,15.38,64.37,8.71,,
9955,05-16-2024 19:11:31,15.04,65.40,8.62,,
9956,05-16-2024 19:21:31,14.71,67.17,8.70,,
9957,05-16-2024 19:31:31,14.39,68.30,8.64,,
9958,05-16-2024 19:41:31,14.22,67.77,8.36,,
9959,05-16-2024 19:51:31,13.93,66.12,7.72,,
9960,05-16-2024 20:01:31,13.69,64.38,7.11,,
9961,05-16-2024 20:11:31,13.40,63.26,6.58,,
9962,05-16-2024 20:21:31,13.17,63.42,6.39,,
9963,05-16-2024 20:31:31,13.01,63.04,6.15,,
9964,05-16-2024 20:41:31,12.87,63.68,6.16,,
9965,05-16-2024 20:51:31,12.75,63.53,6.02,,
9966,05-16-2024 21:01:31,12.56,62.02,5.49,,
9967,05-16-2024 21:11:31,12.34,60.78,5.00,,
9968,05-16-2024 21:21:31,12.25,62.43,5.29,,
9969,05-16-2024 21:31:31,12.21,57.74,4.14,,
9970,05-16-2024 21:41:31,12.21,58.80,4.40,,
9971,05-16-2024 21:51:31,12.21,56.86,3.92,,
9972,05-16-2024 22:01:31,12.12,60.79,4.79,,
9973,05-16-2024 22:11:31,11.99,60.96,4.70,,
9974,05-16-2024 22:21:31,11.91,63.02,5.11,,
9975,05-16-2024 22:31:31,11.75,64.89,5.38,,
9976,05-16-2024 22:41:31,11.68,61.24,4.48,,
9977,05-16-2024 22:51:31,11.63,61.77,4.56,,
9978,05-16-2024 23:01:31,11.54,61.78,4.47,,
9979,05-16-2024 23:11:31,11.40,62.70,4.55,,
9980,05-16-2024 23:21:31,11.31,62.01,4.31,,
9981,05-16-2024 23:31:31,11.12,60.76,3.84,,
9982,05-16-2024 23:41:31,10.79,64.59,4.39,,
9983,05-16-2024 23:51:31,10.45,66.17,4.42,,
9984,05-17-2024 00:01:31,10.22,66.46,4.26,,
9985,05-17-2024 00:11:31,10.00,67.24,4.22,,
9986,05-17-2024 00:21:31,9.88,67.82,4.22,,
9987,05-17-2024 00:31:31,9.74,67.53,4.03,,
9988,05-17-2024 00:41:31,9.64,68.44,4.12,,
9989,05-17-2024 00:51:31,9.54,66.81,3.69,,
9990,05-17-2024 01:01:31,9.42,69.51,4.14,,
9991,05-17-2024 01:11:31,9.30,70.62,4.24,,
9992,05-17-2024 01:21:31,9.25,70.84,4.24,,
9993,05-17-2024 01:31:31,9.17,71.46,4.29,,
9994,05-17-2024 01:41:31,9.10,72.06,4.34,,
9995,05-17-2024 01:51:31,9.02,72.44,4.34,,
9996,05-17-2024 02:01:31,8.98,72.84,4.38,,
9997,05-17-2024 02:11:31,9.01,72.46,4.33,,
9998,05-17-2024 02:21:31,8.92,72.79,4.31,,
9999,05-17-2024 02:31:31,8.83,73.00,4.27,,
10000,05-17-2024 02:41:31,8.72,73.63,4.28,,
10001,05-17-2024 02:51:31,8.64,74.55,4.38,,
10002,05-17-2024 03:01:31,8.62,75.87,4.61,,
10003,05-17-2024 03:11:31,8.53,75.79,4.52,,
10004,05-17-2024 03:21:31,8.53,76.40,4.63,,
10005,05-17-2024 03:31:31,8.42,76.97,4.62,,
10006,05-17-2024 03:41:31,8.37,77.06,4.60,,
10007,05-17-2024 03:51:31,8.33,77.44,4.63,,
10008,05-17-2024 04:01:31,8.24,77.45,4.54,,
10009,05-17-2024 04:11:31,8.19,77.69,4.54,,
10010,05-17-2024 04:21:31,8.12,78.95,4.69,,
10011,05-17-2024 04:31:31,8.06,78.16,4.50,,
10012,05-17-2024 04:41:31,8.01,78.36,4.48,,
10013,05-17-2024 04:51:31,7.94,78.67,4.48,,
10014,05-17-2024 05:01:31,7.92,78.71,4.46,,
10015,05-17-2024 05:11:31,7.88,78.85,4.44,,
10016,05-17-2024 05:21:31,7.88,79.41,4.55,,
10017,05-17-2024 05:31:31,7.83,78.25,4.28,,
10018,05-17-2024 05:41:31,7.87,79.11,4.48,,
10019,05-17-2024 05:51:31,7.84,79.21,4.47,,
10020,05-17-2024 06:01:31,7.84,78.54,4.35,,
10021,05-17-2024 06:11:31,7.84,79.10,4.45,,
10022,05-17-2024 06:21:31,7.86,79.18,4.48,,
10023,05-17-2024 06:31:31,7.85,78.33,4.32,,
10024,05-17-2024 06:41:31,7.96,78.96,4.54,,
10025,05-17-2024 06:51:31,8.01,79.29,4.65,,
10026,05-17-2024 07:01:31,8.29,79.18,4.90,,
10027,05-17-2024 07:11:31,8.66,77.66,4.99,,
10028,05-17-2024 07:21:31,9.68,76.54,5.77,,
10029,05-17-2024 07:31:31,10.71,72.72,6.02,,
10030,05-17-2024 07:41:31,11.59,69.52,6.22,,
10031,05-17-2024 07:51:31,12.43,66.47,6.37,,
10032,05-17-2024 08:01:31,12.94,65.39,6.62,,
10033,05-17-2024 08:11:31,13.44,64.63,6.92,,
10034,05-17-2024 08:21:31,12.64,63.66,5.95,,
10035,05-17-2024 08:31:31,14.00,63.16,7.12,,
10036,05-17-2024 08:41:31,15.33,58.40,7.23,,
10037,05-17-2024 08:51:31,16.41,56.57,7.77,,
10038,05-17-2024 09:01:31,17.06,55.29,8.05,,
10039,05-17-2024 09:11:31,17.88,51.38,7.72,,
10040,05-17-2024 09:21:31,18.38,51.27,8.16,,
10041,05-17-2024 09:31:31,19.03,48.51,7.95,,
10042,05-17-2024 09:41:31,19.53,50.16,8.89,,
10043,05-17-2024 09:51:31,20.16,48.27,8.90,,
10044,05-17-2024 10:01:31,20.74,46.38,8.84,,
10045,05-17-2024 10:11:31,21.20,46.85,9.41,,
10046,05-17-2024 10:21:31,21.67,47.15,9.94,,
10047,05-17-2024 10:31:31,22.14,43.95,9.32,,
10048,05-17-2024 10:41:31,22.32,42.39,8.94,,
10049,05-17-2024 10:51:31,22.75,41.45,8.99,,
10050,05-17-2024 11:01:31,23.17,41.56,9.42,,
10051,05-17-2024 11:11:31,23.25,39.64,8.78,,
10052,05-17-2024 11:21:31,23.46,40.72,9.37,,
10053,05-17-2024 11:31:31,23.24,42.99,9.98,,
10054,05-17-2024 11:41:31,22.81,42.71,9.49,,
10055,05-17-2024 11:51:31,22.22,44.27,9.49,,
10056,05-17-2024 12:01:31,21.69,41.82,8.18,,
10057,05-17-2024 12:11:31,21.61,45.66,9.40,,
10058,05-17-2024 12:21:31,21.54,43.16,8.51,,
10059,05-17-2024 12:31:31,20.58,47.69,9.11,,
10060,05-17-2024 12:41:31,20.13,45.72,8.07,,
10061,05-17-2024 12:51:31,19.14,52.77,9.29,,
10062,05-17-2024 13:01:31,18.62,53.11,8.90,,
10063,05-17-2024 13:11:31,18.08,53.70,8.56,,
10064,05-17-2024 13:21:31,17.36,54.56,8.13,,
10065,05-17-2024 13:31:31,16.99,55.55,8.04,,
10066,05-17-2024 13:41:31,16.67,52.81,7.01,,
10067,05-17-2024 13:51:31,16.24,55.08,7.22,,
10068,05-17-2024 14:01:31,16.13,54.15,6.87,,
10069,05-17-2024 14:11:31,15.98,54.17,6.74,,
10070,05-17-2024 14:21:31,15.93,52.10,6.13,,
10071,05-17-2024 14:31:31,15.91,55.29,6.98,,
10072,05-17-2024 14:41:31,16.19,58.82,8.14,,
10073,05-17-2024 14:51:31,15.96,58.35,7.80,,
10074,05-17-2024 15:01:31,15.98,55.88,7.19,,
10075,05-17-2024 15:11:31,16.18,55.94,7.40,,
10076,05-17-2024 15:21:31,16.52,53.25,7.00,,
10077,05-17-2024 15:31:31,16.88,53.86,7.49,,
10078,05-17-2024 15:41:31,17.01,52.68,7.29,,
10079,05-17-2024 15:51:31,16.84,50.79,6.60,,
10080,05-17-2024 16:01:31,16.85,51.29,6.75,,
10081,05-17-2024 16:11:31,16.80,51.78,6.84,,
10082,05-17-2024 16:21:31,16.59,48.28,5.63,,
10083,05-17-2024 16:31:31,16.57,47.98,5.52,,
10084,05-17-2024 16:41:31,16.44,50.58,6.17,,
10085,05-17-2024 16:51:31,16.45,51.33,6.39,,
10086,05-17-2024 17:01:31,16.31,49.71,5.80,,
10087,05-17-2024 17:11:31,16.10,53.43,6.65,,
10088,05-17-2024 17:21:31,15.93,50.90,5.79,,
10089,05-17-2024 17:31:31,15.91,51.73,6.01,,
10090,05-17-2024 17:41:31,16.10,53.84,6.76,,
10091,05-17-2024 17:51:31,16.06,49.65,5.55,,
10092,05-17-2024 18:01:31,15.89,50.08,5.52,,
10093,05-17-2024 18:11:31,15.88,52.53,6.20,,
10094,05-17-2024 18:21:31,15.90,54.49,6.75,,
10095,05-17-2024 18:31:31,15.53,51.34,5.54,,
10096,05-17-2024 18:41:31,15.08,50.59,4.92,,
10097,05-17-2024 18:51:31,14.72,54.64,5.69,,
10098,05-17-2024 19:01:31,14.39,59.43,6.60,,
10099,05-17-2024 19:11:31,14.12,56.42,5.60,,
10100,05-17-2024 19:21:31,13.92,56.80,5.50,,
10101,05-17-2024 19:31:31,13.78,57.74,5.61,,
10102,05-17-2024 19:41:31,13.74,57.19,5.43,,
10103,05-17-2024 19:51:31,13.59,57.43,5.35,,
10104,05-17-2024 20:01:31,13.35,59.31,5.59,,
10105,05-17-2024 20:11:31,13.10,59.41,5.39,,
10106,05-17-2024 20:21:31,12.74,60.60,5.33,,
10107,05-17-2024 20:31:31,12.59,60.43,5.15,,
10108,05-17-2024 20:41:31,12.55,59.37,4.85,,
10109,05-17-2024 20:51:31,12.44,60.47,5.01,,
10110,05-17-2024 21:01:31,12.20,62.05,5.16,,
10111,05-17-2024 21:11:31,12.01,63.73,5.36,,
10112,05-17-2024 21:21:31,12.04,64.46,5.56,,
10113,05-17-2024 21:31:31,11.96,65.74,5.76,,
10114,05-17-2024 21:41:31,11.86,67.09,5.96,,
10115,05-17-2024 21:51:31,11.63,68.57,6.06,,
10116,05-17-2024 22:01:31,11.44,68.25,5.81,,
10117,05-17-2024 22:11:31,11.49,68.53,5.92,,
10118,05-17-2024 22:21:31,11.48,68.64,5.93,,
10119,05-17-2024 22:31:31,11.56,67.99,5.87,,
10120,05-17-2024 22:41:31,11.57,68.31,5.94,,
10121,05-17-2024 22:51:31,11.54,69.26,6.11,,
10122,05-17-2024 23:01:31,11.46,68.17,5.81,,
10123,05-17-2024 23:11:31,11.33,68.70,5.80,,
10124,05-17-2024 23:21:31,11.27,68.84,5.77,,
10125,05-17-2024 23:31:31,11.27,68.71,5.74,,
10126,05-17-2024 23:41:31,11.23,68.37,5.63,,
10127,05-17-2024 23:51:31,11.17,68.86,5.68,,
10128,05-18-2024 00:01:31,11.17,69.20,5.75,,
10129,05-18-2024 00:11:31,11.23,69.29,5.82,,
10130,05-18-2024 00:21:31,11.15,72.31,6.37,,
10131,05-18-2024 00:31:31,10.94,77.20,7.11,,
10132,05-18-2024 00:41:31,10.64,80.14,7.37,,
10133,05-18-2024 00:51:31,10.48,80.98,7.36,,
10134,05-18-2024 01:01:31,10.38,82.18,7.48,,
10135,05-18-2024 01:11:31,10.20,81.93,7.26,,
10136,05-18-2024 01:21:31,10.01,82.75,7.23,,
10137,05-18-2024 01:31:31,9.86,83.11,7.14,,
10138,05-18-2024 01:41:31,9.68,83.87,7.10,,
10139,05-18-2024 01:51:31,9.49,83.99,6.93,,
10140,05-18-2024 02:01:31,9.35,84.02,6.80,,
10141,05-18-2024 02:11:31,9.35,84.69,6.91,,
10142,05-18-2024 02:21:31,9.33,85.40,7.01,,
10143,05-18-2024 02:31:31,9.22,85.32,6.89,,
10144,05-18-2024 02:41:31,9.22,85.54,6.93,,
10145,05-18-2024 02:51:31,9.18,85.60,6.90,,
10146,05-18-2024 03:01:31,9.14,86.32,6.98,,
10147,05-18-2024 03:11:31,9.11,85.82,6.87,,
10148,05-18-2024 03:21:31,9.07,86.17,6.89,,
10149,05-18-2024 03:31:31,9.00,86.34,6.85,,
10150,05-18-2024 03:41:31,8.97,86.26,6.81,,
10151,05-18-2024 03:51:31,8.91,86.29,6.75,,
10152,05-18-2024 04:01:31,8.91,86.21,6.74,,
10153,05-18-2024 04:11:31,8.90,85.69,6.64,,
10154,05-18-2024 04:21:31,8.88,86.21,6.71,,
10155,05-18-2024 04:31:31,8.85,86.67,6.75,,
10156,05-18-2024 04:41:31,8.78,86.88,6.73,,
10157,05-18-2024 04:51:31,8.75,87.07,6.73,,
10158,05-18-2024 05:01:31,8.67,87.28,6.69,,
10159,05-18-2024 05:11:31,8.59,87.39,6.62,,
10160,05-18-2024 05:21:31,8.55,87.36,6.57,,
10161,05-18-2024 05:31:31,8.51,87.96,6.64,,
10162,05-18-2024 05:41:31,8.55,87.66,6.62,,
10163,05-18-2024 05:51:31,8.57,87.61,6.64,,
10164,05-18-2024 06:01:31,8.53,87.34,6.56,,
10165,05-18-2024 06:11:31,8.50,87.41,6.54,,
10166,05-18-2024 06:21:31,8.47,87.19,6.47,,
10167,05-18-2024 06:31:31,8.50,86.97,6.47,,
10168,05-18-2024 06:41:31,8.53,87.16,6.53,,
10169,05-18-2024 06:51:31,8.55,86.12,6.37,,
10170,05-18-2024 07:01:31,8.53,86.65,6.45,,
10171,05-18-2024 07:11:31,8.51,86.68,6.43,,
10172,05-18-2024 07:21:31,8.58,85.60,6.31,,
10173,05-18-2024 07:31:31,8.64,86.59,6.54,,
10174,05-18-2024 07:41:31,8.65,86.02,6.45,,
10175,05-18-2024 07:51:31,8.79,85.34,6.48,,
10176,05-18-2024 08:01:31,8.93,85.01,6.56,,
10177,05-18-2024 08:11:31,8.90,85.16,6.55,,
10178,05-18-2024 08:21:31,8.91,85.05,6.54,,
10179,05-18-2024 08:31:31,9.08,85.84,6.85,,
10180,05-18-2024 08:41:31,9.40,84.18,6.88,,
10181,05-18-2024 08:51:31,9.76,84.07,7.21,,
10182,05-18-2024 09:01:31,9.83,82.91,7.08,,
10183,05-18-2024 09:11:31,9.80,81.95,6.88,,
10184,05-18-2024 09:21:31,9.98,82.28,7.11,,
10185,05-18-2024 09:31:31,10.73,79.56,7.35,,
10186,05-18-2024 09:41:31,10.97,79.47,7.57,,
10187,05-18-2024 09:51:31,11.17,77.40,7.38,,
10188,05-18-2024 10:01:31,11.26,76.66,7.32,,
10189,05-18-2024 10:11:31,11.56,76.72,7.62,,
10190,05-18-2024 10:21:31,11.31,76.51,7.35,,
10191,05-18-2024 10:31:31,11.19,77.93,7.50,,
10192,05-18-2024 10:41:31,11.12,79.33,7.69,,
10193,05-18-2024 10:51:31,11.14,79.21,7.69,,
10194,05-18-2024 11:01:31,11.75,81.61,8.72,,
10195,05-18-2024 11:11:31,12.45,73.49,7.85,,
10196,05-18-2024 11:21:31,12.38,73.49,7.79,,
10197,05-18-2024 11:31:31,12.23,75.08,7.96,,
10198,05-18-2024 11:41:31,12.57,78.28,8.90,,
10199,05-18-2024 11:51:31,12.60,75.97,8.49,,
10200,05-18-2024 12:01:31,13.46,78.62,9.83,,
10201,05-18-2024 12:11:31,14.77,74.71,10.34,,
10202,05-18-2024 12:21:31,15.13,73.04,10.35,,
10203,05-18-2024 12:31:31,15.58,68.21,9.76,,
10204,05-18-2024 12:41:31,15.74,68.43,9.96,,
10205,05-18-2024 12:51:31,15.92,66.09,9.62,,
10206,05-18-2024 13:01:31,16.12,65.58,9.68,,
10207,05-18-2024 13:11:31,16.18,62.97,9.14,,
10208,05-18-2024 13:21:31,15.90,64.61,9.26,,
10209,05-18-2024 13:31:31,16.13,64.96,9.55,,
10210,05-18-2024 13:41:31,15.99,61.39,8.58,,
10211,05-18-2024 13:51:31,15.45,63.69,8.62,,
10212,05-18-2024 14:01:31,15.75,63.23,8.80,,
10213,05-18-2024 14:11:31,15.77,59.97,8.03,,
10214,05-18-2024 14:21:31,15.37,64.72,8.78,,
10215,05-18-2024 14:31:31,14.79,63.29,7.90,,
10216,05-18-2024 14:41:31,14.50,62.60,7.46,,
10217,05-18-2024 14:51:31,14.19,65.32,7.79,,
10218,05-18-2024 15:01:31,14.22,65.30,7.82,,
10219,05-18-2024 15:11:31,14.30,64.05,7.61,,
10220,05-18-2024 15:21:31,14.50,64.75,7.96,,
10221,05-18-2024 15:31:31,14.20,67.12,8.20,,
10222,05-18-2024 15:41:31,14.37,60.39,6.81,,
10223,05-18-2024 15:51:31,14.28,61.38,6.97,,
10224,05-18-2024 16:01:31,14.13,63.20,7.25,,
10225,05-18-2024 16:11:31,14.03,62.82,7.07,,
10226,05-18-2024 16:21:31,14.03,60.83,6.60,,
10227,05-18-2024 16:31:31,13.94,62.24,6.85,,
10228,05-18-2024 16:41:31,13.75,61.18,6.42,,
10229,05-18-2024 16:51:31,13.54,60.84,6.14,,
10230,05-18-2024 17:01:31,13.37,60.72,5.95,,
10231,05-18-2024 17:11:31,13.08,62.17,6.02,,
10232,05-18-2024 17:21:31,12.80,61.54,5.61,,
10233,05-18-2024 17:31:31,12.64,61.98,5.56,,
10234,05-18-2024 17:41:31,12.46,62.67,5.55,,
10235,05-18-2024 17:51:31,12.34,65.37,6.04,,
10236,05-18-2024 18:01:31,12.19,65.99,6.04,,
10237,05-18-2024 18:11:31,12.19,67.41,6.35,,
10238,05-18-2024 18:21:31,12.32,67.47,6.48,,
10239,05-18-2024 18:31:31,12.55,67.48,6.70,,
10240,05-18-2024 18:41:31,12.12,68.99,6.61,,
10241,05-18-2024 18:51:31,11.69,70.77,6.57,,
10242,05-18-2024 19:01:31,11.48,71.50,6.52,,
10243,05-18-2024 19:11:31,11.27,73.13,6.65,,
10244,05-18-2024 19:21:31,10.99,74.02,6.55,,
10245,05-18-2024 19:31:31,10.81,74.63,6.49,,
10246,05-18-2024 19:41:31,10.59,75.09,6.38,,
10247,05-18-2024 19:51:31,10.43,75.49,6.30,,
10248,05-18-2024 20:01:31,10.29,75.91,6.24,,
10249,05-18-2024 20:11:31,10.05,77.64,6.33,,
10250,05-18-2024 20:21:31,9.85,78.83,6.36,,
10251,05-18-2024 20:31:31,9.61,79.45,6.24,,
10252,05-18-2024 20:41:31,9.37,79.82,6.07,,
10253,05-18-2024 20:51:31,9.22,80.47,6.04,,
10254,05-18-2024 21:01:31,9.04,80.94,5.95,,
10255,05-18-2024 21:11:31,8.79,81.39,5.79,,
10256,05-18-2024 21:21:31,8.62,82.22,5.77,,
10257,05-18-2024 21:31:31,8.42,83.07,5.72,,
10258,05-18-2024 21:41:31,8.29,83.54,5.67,,
10259,05-18-2024 21:51:31,8.21,84.17,5.71,,
10260,05-18-2024 22:01:31,8.12,84.28,5.63,,
10261,05-18-2024 22:11:31,8.00,85.55,5.73,,
10262,05-18-2024 22:21:31,7.97,85.29,5.66,,
10263,05-18-2024 22:31:31,7.89,86.09,5.72,,
10264,05-18-2024 22:41:31,7.83,86.18,5.67,,
10265,05-18-2024 22:51:31,7.82,86.18,5.66,,
10266,05-18-2024 23:01:31,7.81,86.36,5.68,,
10267,05-18-2024 23:11:31,7.75,86.96,5.72,,
10268,05-18-2024 23:21:31,8.00,86.90,5.96,,
10269,05-18-2024 23:31:31,8.20,85.96,6.00,,
10270,05-18-2024 23:41:31,8.39,85.25,6.07,,
10271,05-18-2024 23:51:31,8.44,84.80,6.04,,
10272,05-19-2024 00:01:31,8.34,84.77,5.94,,
10273,05-19-2024 00:11:31,8.50,84.75,6.09,,
10274,05-19-2024 00:21:31,8.67,84.74,6.26,,
10275,05-19-2024 00:31:31,8.82,84.34,6.34,,
10276,05-19-2024 00:41:31,8.94,84.33,6.45,,
10277,05-19-2024 00:51:31,8.97,83.82,6.39,,
10278,05-19-2024 01:01:31,9.06,82.27,6.21,,
10279,05-19-2024 01:11:31,9.22,81.28,6.19,,
10280,05-19-2024 01:21:31,9.32,80.74,6.19,,
10281,05-19-2024 01:31:31,9.39,80.52,6.22,,
10282,05-19-2024 01:41:31,9.46,80.18,6.22,,
10283,05-19-2024 01:51:31,9.41,81.46,6.41,,
10284,05-19-2024 02:01:31,9.34,81.53,6.35,,
10285,05-19-2024 02:11:31,9.26,82.69,6.48,,
10286,05-19-2024 02:21:31,9.22,83.48,6.58,,
10287,05-19-2024 02:31:31,9.14,83.59,6.51,,
10288,05-19-2024 02:41:31,9.07,83.50,6.43,,
10289,05-19-2024 02:51:31,9.14,83.66,6.52,,
10290,05-19-2024 03:01:31,9.20,84.04,6.65,,
