#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
18552,07-13-2025 07:51:50,21.92,80.20,18.38,,,,
18553,07-13-2025 08:01:50,22.91,78.61,19.02,,,,
18554,07-13-2025 08:11:50,23.71,77.80,19.63,,,,
18555,07-13-2025 08:21:50,24.30,73.16,19.21,,,,
18556,07-13-2025 08:31:50,24.86,72.03,19.49,,,,
18557,07-13-2025 08:41:50,25.32,70.06,19.49,,,,
18558,07-13-2025 08:51:50,25.83,70.09,19.98,,,,
18559,07-13-2025 09:01:50,26.41,66.10,19.60,,,,
18560,07-13-2025 09:11:50,26.90,66.95,20.27,,,,
18561,07-13-2025 09:21:50,27.16,65.07,20.05,,,,
18562,07-13-2025 09:31:50,26.89,67.09,20.29,,,,
18563,07-13-2025 09:41:50,26.76,64.38,19.50,,,,
18564,07-13-2025 09:51:50,26.98,65.20,19.91,,,,
18565,07-13-2025 10:01:50,27.18,66.71,20.47,,,,
18566,07-13-2025 10:11:50,27.87,66.23,21.02,,,,
18567,07-13-2025 10:21:50,28.80,63.00,21.07,,,,
18568,07-13-2025 10:31:50,29.55,61.97,21.52,,,,
18569,07-13-2025 10:41:50,29.80,57.66,20.58,,,,
18570,07-13-2025 10:51:50,30.44,58.28,21.35,,,,
18571,07-13-2025 11:01:50,31.40,55.89,21.55,,,,
18572,07-13-2025 11:11:50,30.23,56.76,20.72,,,,
18573,07-13-2025 11:21:50,28.73,60.56,20.37,,,,
18574,07-13-2025 11:31:50,27.97,64.55,20.69,,,,
18575,07-13-2025 11:41:50,27.31,62.66,19.58,,,,
18576,07-13-2025 11:51:50,26.64,66.48,19.90,,,,
18577,07-13-2025 12:01:50,27.09,66.56,20.35,,,,
18578,07-13-2025 12:11:50,28.38,65.31,21.27,,,,
18579,07-13-2025 12:21:50,29.29,61.92,21.25,,,,
18580,07-13-2025 12:31:50,29.60,58.32,20.57,,,,
18581,07-13-2025 12:41:50,28.94,56.73,19.51,,,,
18582,07-13-2025 12:51:50,27.54,63.54,20.02,,,,
18583,07-13-2025 13:01:50,27.06,63.66,19.61,,,,
18584,07-13-2025 13:11:50,26.15,66.40,19.42,,,,
18585,07-13-2025 13:21:50,25.47,67.80,19.11,,,,
18586,07-13-2025 13:31:50,25.13,71.34,19.60,,,,
18587,07-13-2025 13:41:50,24.70,71.74,19.28,,,,
18588,07-13-2025 13:51:50,24.43,73.68,19.45,,,,
18589,07-13-2025 14:01:50,24.28,73.66,19.30,,,,
18590,07-13-2025 14:11:50,24.15,74.45,19.34,,,,
18591,07-13-2025 14:21:50,24.12,75.66,19.57,,,,
18592,07-13-2025 14:31:50,24.15,74.94,19.45,,,,
18593,07-13-2025 14:41:50,24.10,74.03,19.21,,,,
18594,07-13-2025 14:51:50,24.12,72.36,18.86,,,,
18595,07-13-2025 15:01:50,24.09,74.22,19.24,,,,
18596,07-13-2025 15:11:50,24.09,74.39,19.27,,,,
18597,07-13-2025 15:21:50,24.20,75.20,19.56,,,,
18598,07-13-2025 15:31:50,24.44,73.50,19.41,,,,
18599,07-13-2025 15:41:50,24.68,71.88,19.29,,,,
18600,07-13-2025 15:51:50,24.86,72.43,19.58,,,,
18601,07-13-2025 16:01:50,25.02,74.14,20.12,,,,
18602,07-13-2025 16:11:50,25.06,73.22,19.95,,,,
18603,07-13-2025 16:21:50,24.98,73.92,20.04,,,,
18604,07-13-2025 16:31:50,24.83,74.44,20.00,,,,
18605,07-13-2025 16:41:50,24.79,74.48,19.97,,,,
18606,07-13-2025 16:51:50,24.78,73.32,19.71,,,,
18607,07-13-2025 17:01:50,24.72,73.80,19.75,,,,
18608,07-13-2025 17:11:50,24.55,74.43,19.73,,,,
18609,07-13-2025 17:21:50,24.32,74.47,19.51,,,,
18610,07-13-2025 17:31:50,24.12,75.68,19.58,,,,
18611,07-13-2025 17:41:50,23.98,76.98,19.72,,,,
18612,07-13-2025 17:51:50,23.92,77.76,19.82,,,,
18613,07-13-2025 18:01:50,23.92,77.24,19.72,,,,
18614,07-13-2025 18:11:50,23.92,75.49,19.35,,,,
18615,07-13-2025 18:21:50,24.20,73.17,19.12,,,,
18616,07-13-2025 18:31:50,24.51,76.43,20.12,,,,
18617,07-13-2025 18:41:50,24.43,73.36,19.38,,,,
18618,07-13-2025 18:51:50,24.25,71.89,18.88,,,,
18619,07-13-2025 19:01:50,24.02,74.08,19.14,,,,
18620,07-13-2025 19:11:50,23.80,76.00,19.34,,,,
18621,07-13-2025 19:21:50,23.62,75.84,19.14,,,,
18622,07-13-2025 19:31:50,23.57,76.24,19.17,,,,
18623,07-13-2025 19:41:50,23.61,77.11,19.39,,,,
18624,07-13-2025 19:51:50,23.59,78.58,19.67,,,,
18625,07-13-2025 20:01:50,23.55,78.51,19.62,,,,
18626,07-13-2025 20:11:50,23.45,76.17,19.04,,,,
18627,07-13-2025 20:21:50,23.30,77.99,19.27,,,,
18628,07-13-2025 20:31:50,23.05,80.19,19.48,,,,
18629,07-13-2025 20:41:50,22.73,80.19,19.17,,,,
18630,07-13-2025 20:51:50,22.44,81.07,19.06,,,,
18631,07-13-2025 21:01:50,22.18,81.39,18.87,,,,
18632,07-13-2025 21:11:50,21.99,81.59,18.72,,,,
18633,07-13-2025 21:21:50,21.87,85.01,19.26,,,,
18634,07-13-2025 21:31:50,21.70,85.89,19.26,,,,
18635,07-13-2025 21:41:50,21.52,86.52,19.20,,,,
18636,07-13-2025 21:51:50,21.37,87.19,19.17,,,,
18637,07-13-2025 22:01:50,21.22,87.01,18.99,,,,
18638,07-13-2025 22:11:50,21.09,86.71,18.82,,,,
18639,07-13-2025 22:21:50,21.00,86.22,18.63,,,,
18640,07-13-2025 22:31:50,20.94,86.85,18.69,,,,
18641,07-13-2025 22:41:50,20.89,86.41,18.56,,,,
18642,07-13-2025 22:51:50,20.83,85.41,18.31,,,,
18643,07-13-2025 23:01:50,20.71,85.14,18.15,,,,
18644,07-13-2025 23:11:50,20.55,85.23,18.01,,,,
18645,07-13-2025 23:21:50,20.43,85.36,17.91,,,,
18646,07-13-2025 23:31:50,20.30,85.29,17.78,,,,
18647,07-13-2025 23:41:50,20.21,85.60,17.74,,,,
18648,07-13-2025 23:51:50,20.09,86.00,17.70,,,,
18649,07-14-2025 00:01:50,19.99,86.26,17.65,,,,
18650,07-14-2025 00:11:50,19.91,86.41,17.59,,,,
18651,07-14-2025 00:21:50,19.83,86.28,17.49,,,,
18652,07-14-2025 00:31:50,19.74,85.78,17.31,,,,
18653,07-14-2025 00:41:50,19.63,85.23,17.11,,,,
18654,07-14-2025 00:51:50,19.51,85.73,17.08,,,,
18655,07-14-2025 01:01:50,19.40,85.72,16.96,,,,
18656,07-14-2025 01:11:50,19.30,85.81,16.89,,,,
18657,07-14-2025 01:21:50,19.22,85.23,16.70,,,,
18658,07-14-2025 01:31:50,19.13,83.83,16.35,,,,
18659,07-14-2025 01:41:50,19.07,82.94,16.12,,,,
18660,07-14-2025 01:51:50,19.00,83.74,16.21,,,,
18661,07-14-2025 02:01:50,18.88,84.84,16.30,,,,
18662,07-14-2025 02:11:50,18.77,84.52,16.13,,,,
18663,07-14-2025 02:21:50,18.69,84.69,16.08,,,,
18664,07-14-2025 02:31:50,18.60,84.39,15.94,,,,
18665,07-14-2025 02:41:50,18.50,84.48,15.85,,,,
18666,07-14-2025 02:51:50,18.39,84.15,15.68,,,,
18667,07-14-2025 03:01:50,18.27,84.81,15.69,,,,
18668,07-14-2025 03:11:50,18.17,85.05,15.64,,,,
18669,07-14-2025 03:21:50,18.04,85.33,15.56,,,,
18670,07-14-2025 03:31:50,17.93,85.55,15.49,,,,
18671,07-14-2025 03:41:50,17.80,85.87,15.43,,,,
18672,07-14-2025 03:51:50,17.69,85.68,15.28,,,,
18673,07-14-2025 04:01:50,17.58,86.20,15.27,,,,
18674,07-14-2025 04:11:50,17.46,86.22,15.15,,,,
18675,07-14-2025 04:21:50,17.37,86.56,15.13,,,,
18676,07-14-2025 04:31:50,17.29,85.90,14.93,,,,
18677,07-14-2025 04:41:50,17.20,86.04,14.87,,,,
18678,07-14-2025 04:51:50,17.12,86.26,14.83,,,,
18679,07-14-2025 05:01:50,17.05,85.78,14.67,,,,
18680,07-14-2025 05:11:50,16.97,85.63,14.56,,,,
18681,07-14-2025 05:21:50,16.89,85.38,14.44,,,,
18682,07-14-2025 05:31:50,16.81,85.79,14.44,,,,
18683,07-14-2025 05:41:50,16.75,86.20,14.45,,,,
18684,07-14-2025 05:51:50,16.69,86.51,14.45,,,,
18685,07-14-2025 06:01:50,16.66,86.85,14.47,,,,
18686,07-14-2025 06:11:50,16.60,86.61,14.38,,,,
18687,07-14-2025 06:21:50,16.55,87.14,14.43,,,,
18688,07-14-2025 06:31:50,16.51,86.88,14.34,,,,
18689,07-14-2025 06:41:50,16.50,86.14,14.19,,,,
18690,07-14-2025 06:51:50,16.48,85.88,14.13,,,,
18691,07-14-2025 07:01:50,16.46,85.34,14.01,,,,
18692,07-14-2025 07:11:50,16.47,85.55,14.06,,,,
18693,07-14-2025 07:21:50,16.74,84.62,14.16,,,,
18694,07-14-2025 07:31:50,17.59,82.18,14.54,,,,
18695,07-14-2025 07:41:50,18.60,79.05,14.92,,,,
18696,07-14-2025 07:51:50,19.40,75.79,15.04,,,,
18697,07-14-2025 08:01:50,20.02,72.37,14.92,,,,
18698,07-14-2025 08:11:50,20.43,70.59,14.92,,,,
18699,07-14-2025 08:21:50,20.89,69.75,15.18,,,,
18700,07-14-2025 08:31:50,21.44,68.01,15.31,,,,
18701,07-14-2025 08:41:50,21.36,67.20,15.05,,,,
18702,07-14-2025 08:51:50,20.88,69.44,15.10,,,,
18703,07-14-2025 09:01:50,21.49,68.04,15.37,,,,
18704,07-14-2025 09:11:50,22.33,66.61,15.84,,,,
18705,07-14-2025 09:21:50,23.33,63.78,16.10,,,,
18706,07-14-2025 09:31:50,23.23,62.18,15.61,,,,
18707,07-14-2025 09:41:50,22.39,65.50,15.63,,,,
18708,07-14-2025 09:51:50,21.68,67.42,15.40,,,,
18709,07-14-2025 10:01:50,20.73,69.42,14.96,,,,
18710,07-14-2025 10:11:50,21.43,71.66,16.12,,,,
18711,07-14-2025 10:21:50,22.65,65.41,15.86,,,,
18712,07-14-2025 10:31:50,21.72,67.81,15.53,,,,
18713,07-14-2025 10:41:50,21.52,68.17,15.43,,,,
18714,07-14-2025 10:51:50,22.87,66.69,16.36,,,,
18715,07-14-2025 11:01:50,24.73,61.13,16.76,,,,
18716,07-14-2025 11:11:50,25.94,57.56,16.94,,,,
18717,07-14-2025 11:21:50,25.99,57.32,16.92,,,,
18718,07-14-2025 11:31:50,25.74,60.22,17.47,,,,
18719,07-14-2025 11:41:50,25.29,57.51,16.32,,,,
18720,07-14-2025 11:51:50,25.16,58.77,16.54,,,,
18721,07-14-2025 12:01:50,25.55,57.63,16.60,,,,
18722,07-14-2025 12:11:50,24.33,59.41,15.93,,,,
18723,07-14-2025 12:21:50,25.47,56.56,16.23,,,,
18724,07-14-2025 12:31:50,26.23,57.00,17.06,,,,
18725,07-14-2025 12:41:50,25.90,57.08,16.78,,,,
18726,07-14-2025 12:51:50,24.68,59.44,16.27,,,,
18727,07-14-2025 13:01:50,23.55,61.44,15.73,,,,
18728,07-14-2025 13:11:50,22.74,64.56,15.74,,,,
18729,07-14-2025 13:21:50,22.27,66.67,15.80,,,,
18730,07-14-2025 13:31:50,21.90,66.26,15.34,,,,
18731,07-14-2025 13:41:50,21.30,70.36,15.71,,,,
18732,07-14-2025 13:51:50,21.14,71.68,15.84,,,,
18733,07-14-2025 14:01:50,21.09,71.28,15.71,,,,
18734,07-14-2025 14:11:50,20.83,69.45,15.06,,,,
18735,07-14-2025 14:21:50,20.97,71.44,15.63,,,,
18736,07-14-2025 14:31:50,21.56,67.95,15.41,,,,
18737,07-14-2025 14:41:50,21.93,69.54,16.12,,,,
18738,07-14-2025 14:51:50,21.79,69.60,16.01,,,,
18739,07-14-2025 15:01:50,22.23,69.75,16.47,,,,
18740,07-14-2025 15:11:50,22.98,66.12,16.33,,,,
18741,07-14-2025 15:21:50,22.97,65.77,16.24,,,,
18742,07-14-2025 15:31:50,22.66,66.78,16.19,,,,
18743,07-14-2025 15:41:50,22.71,64.92,15.79,,,,
18744,07-14-2025 15:51:50,23.05,66.43,16.48,,,,
18745,07-14-2025 16:01:50,22.87,67.58,16.58,,,,
18746,07-14-2025 16:11:50,22.57,68.26,16.45,,,,
18747,07-14-2025 16:21:50,22.29,68.50,16.23,,,,
18748,07-14-2025 16:31:50,21.99,68.42,15.93,,,,
18749,07-14-2025 16:41:50,21.82,70.42,16.22,,,,
18750,07-14-2025 16:51:50,21.85,68.65,15.85,,,,
18751,07-14-2025 17:01:50,21.83,69.90,16.12,,,,
18752,07-14-2025 17:11:50,21.73,73.60,16.83,,,,
18753,07-14-2025 17:21:50,21.47,68.76,15.52,,,,
18754,07-14-2025 17:31:50,21.17,70.08,15.52,,,,
18755,07-14-2025 17:41:50,21.07,71.85,15.82,,,,
18756,07-14-2025 17:51:50,20.98,73.57,16.09,,,,
18757,07-14-2025 18:01:50,20.91,73.27,15.96,,,,
18758,07-14-2025 18:11:50,20.91,73.82,16.09,,,,
18759,07-14-2025 18:21:50,21.13,72.59,16.03,,,,
18760,07-14-2025 18:31:50,21.21,70.14,15.57,,,,
18761,07-14-2025 18:41:50,21.04,70.83,15.56,,,,
18762,07-14-2025 18:51:50,20.74,71.82,15.49,,,,
18763,07-14-2025 19:01:50,20.49,72.71,15.44,,,,
18764,07-14-2025 19:11:50,20.22,71.19,14.85,,,,
18765,07-14-2025 19:21:50,20.04,73.36,15.15,,,,
18766,07-14-2025 19:31:50,19.88,73.95,15.12,,,,
18767,07-14-2025 19:41:50,19.79,72.26,14.67,,,,
18768,07-14-2025 19:51:50,19.66,74.28,14.98,,,,
18769,07-14-2025 20:01:50,19.49,72.84,14.51,,,,
18770,07-14-2025 20:11:50,19.30,75.69,14.92,,,,
18771,07-14-2025 20:21:50,19.13,77.37,15.10,,,,
18772,07-14-2025 20:31:50,18.97,76.64,14.79,,,,
18773,07-14-2025 20:41:50,18.77,76.47,14.57,,,,
18774,07-14-2025 20:51:50,18.58,76.86,14.46,,,,
18775,07-14-2025 21:01:50,18.35,76.96,14.26,,,,
18776,07-14-2025 21:11:50,18.11,79.08,14.45,,,,
18777,07-14-2025 21:21:50,17.88,77.25,13.86,,,,
18778,07-14-2025 21:31:50,17.73,79.52,14.17,,,,
18779,07-14-2025 21:41:50,17.57,79.44,13.99,,,,
18780,07-14-2025 21:51:50,17.42,80.71,14.09,,,,
18781,07-14-2025 22:01:50,17.29,81.05,14.03,,,,
18782,07-14-2025 22:11:50,17.16,83.32,14.33,,,,
18783,07-14-2025 22:21:50,17.13,85.57,14.71,,,,
18784,07-14-2025 22:31:50,17.11,86.54,14.86,,,,
18785,07-14-2025 22:41:50,17.08,86.13,14.76,,,,
18786,07-14-2025 22:51:50,17.04,86.60,14.80,,,,
18787,07-14-2025 23:01:50,17.02,87.53,14.96,,,,
18788,07-14-2025 23:11:50,17.02,88.20,15.07,,,,
18789,07-14-2025 23:21:50,16.98,88.96,15.17,,,,
18790,07-14-2025 23:31:50,16.97,89.41,15.23,,,,
18791,07-14-2025 23:41:50,16.92,89.74,15.25,,,,
18792,07-14-2025 23:51:50,16.86,89.74,15.18,,,,
18793,07-15-2025 00:01:50,16.82,90.16,15.22,,,,
18794,07-15-2025 00:11:50,16.78,90.03,15.15,,,,
18795,07-15-2025 00:21:50,16.73,90.40,15.17,,,,
18796,07-15-2025 00:31:50,16.69,90.66,15.17,,,,
18797,07-15-2025 00:41:50,16.66,91.15,15.23,,,,
18798,07-15-2025 00:51:50,16.63,91.45,15.25,,,,
18799,07-15-2025 01:01:50,16.65,92.31,15.41,,,,
18800,07-15-2025 01:11:50,16.71,92.33,15.48,,,,
18801,07-15-2025 01:21:50,16.74,91.73,15.41,,,,
18802,07-15-2025 01:31:50,16.73,90.99,15.27,,,,
18803,07-15-2025 01:41:50,16.73,90.92,15.26,,,,
18804,07-15-2025 01:51:50,16.68,89.51,14.96,,,,
18805,07-15-2025 02:01:50,16.59,89.91,14.95,,,,
18806,07-15-2025 02:11:50,16.65,92.43,15.43,,,,
18807,07-15-2025 02:21:50,16.68,92.49,15.47,,,,
18808,07-15-2025 02:31:50,16.73,92.98,15.60,,,,
18809,07-15-2025 02:41:50,16.74,92.49,15.54,,,,
18810,07-15-2025 02:51:50,16.71,92.36,15.48,,,,
18811,07-15-2025 03:01:50,16.67,93.26,15.60,,,,
18812,07-15-2025 03:11:50,16.71,93.63,15.70,,,,
18813,07-15-2025 03:21:50,16.76,93.31,15.69,,,,
18814,07-15-2025 03:31:50,16.76,92.66,15.58,,,,
18815,07-15-2025 03:41:50,16.79,92.90,15.65,,,,
18816,07-15-2025 03:51:50,16.86,93.26,15.78,,,,
18817,07-15-2025 04:01:50,16.88,93.12,15.78,,,,
18818,07-15-2025 04:11:50,16.84,92.88,15.71,,,,
18819,07-15-2025 04:21:50,16.82,93.33,15.76,,,,
18820,07-15-2025 04:31:50,16.84,93.65,15.83,,,,
18821,07-15-2025 04:41:50,16.82,93.66,15.81,,,,
18822,07-15-2025 04:51:50,16.74,92.30,15.51,,,,
18823,07-15-2025 05:01:50,16.63,91.67,15.29,,,,
18824,07-15-2025 05:11:50,16.59,92.30,15.36,,,,
18825,07-15-2025 05:21:50,16.62,92.46,15.41,,,,
18826,07-15-2025 05:31:50,16.62,92.56,15.43,,,,
18827,07-15-2025 05:41:50,16.54,92.28,15.30,,,,
18828,07-15-2025 05:51:50,16.56,92.33,15.33,,,,
18829,07-15-2025 06:01:50,16.61,92.13,15.34,,,,
18830,07-15-2025 06:11:50,16.63,92.00,15.35,,,,
18831,07-15-2025 06:21:50,16.60,91.77,15.28,,,,
18832,07-15-2025 06:31:50,16.58,91.94,15.29,,,,
18833,07-15-2025 06:41:50,16.67,92.70,15.50,,,,
18834,07-15-2025 06:51:50,16.78,92.77,15.62,,,,
18835,07-15-2025 07:01:50,16.97,92.67,15.79,,,,
18836,07-15-2025 07:11:50,17.49,93.17,16.40,,,,
18837,07-15-2025 07:21:50,18.26,90.22,16.66,,,,
18838,07-15-2025 07:31:50,18.87,87.30,16.74,,,,
18839,07-15-2025 07:41:50,19.33,85.75,16.90,,,,
18840,07-15-2025 07:51:50,19.73,83.01,16.78,,,,
18841,07-15-2025 08:01:50,20.11,80.91,16.75,,,,
18842,07-15-2025 08:11:50,20.51,80.29,17.02,,,,
18843,07-15-2025 08:21:50,20.97,78.27,17.06,,,,
18844,07-15-2025 08:31:50,21.47,76.86,17.26,,,,
18845,07-15-2025 08:41:50,21.85,75.03,17.25,,,,
18846,07-15-2025 08:51:50,22.56,75.44,18.02,,,,
18847,07-15-2025 09:01:50,22.98,71.71,17.62,,,,
18848,07-15-2025 09:11:50,23.17,71.55,17.77,,,,
18849,07-15-2025 09:21:50,23.60,70.28,17.90,,,,
18850,07-15-2025 09:31:50,24.13,70.08,18.36,,,,
18851,07-15-2025 09:41:50,24.80,66.02,18.05,,,,
18852,07-15-2025 09:51:50,25.31,65.63,18.44,,,,
18853,07-15-2025 10:01:50,25.69,63.83,18.35,,,,
18854,07-15-2025 10:11:50,26.23,63.25,18.72,,,,
18855,07-15-2025 10:21:50,26.72,62.33,18.94,,,,
18856,07-15-2025 10:31:50,27.05,59.30,18.46,,,,
18857,07-15-2025 10:41:50,27.12,61.45,19.09,,,,
18858,07-15-2025 10:51:50,27.74,60.70,19.48,,,,
18859,07-15-2025 11:01:50,27.88,56.90,18.57,,,,
18860,07-15-2025 11:11:50,28.10,59.33,19.45,,,,
18861,07-15-2025 11:21:50,28.37,57.49,19.20,,,,
18862,07-15-2025 11:31:50,28.14,57.32,18.93,,,,
18863,07-15-2025 11:41:50,27.77,57.91,18.75,,,,
18864,07-15-2025 11:51:50,27.62,60.34,19.27,,,,
18865,07-15-2025 12:01:50,27.89,59.94,19.42,,,,
18866,07-15-2025 12:11:50,28.02,56.74,18.66,,,,
18867,07-15-2025 12:21:50,28.22,56.74,18.84,,,,
18868,07-15-2025 12:31:50,27.87,56.06,18.32,,,,
18869,07-15-2025 12:41:50,26.90,58.65,18.14,,,,
18870,07-15-2025 12:51:50,25.49,62.92,17.93,,,,
18871,07-15-2025 13:01:50,24.45,64.66,17.38,,,,
18872,07-15-2025 13:11:50,23.69,64.85,16.71,,,,
18873,07-15-2025 13:21:50,23.35,65.12,16.45,,,,
18874,07-15-2025 13:31:50,23.07,66.92,16.61,,,,
18875,07-15-2025 13:41:50,22.79,67.38,16.45,,,,
18876,07-15-2025 13:51:50,22.52,68.89,16.55,,,,
18877,07-15-2025 14:01:50,22.37,69.23,16.48,,,,
18878,07-15-2025 14:11:50,22.40,66.53,15.88,,,,
18879,07-15-2025 14:21:50,22.49,67.86,16.28,,,,
18880,07-15-2025 14:31:50,22.62,70.64,17.03,,,,
18881,07-15-2025 14:41:50,22.55,70.38,16.91,,,,
18882,07-15-2025 14:51:50,22.52,69.33,16.65,,,,
18883,07-15-2025 15:01:50,22.53,68.09,16.37,,,,
18884,07-15-2025 15:11:50,22.71,62.38,15.17,,,,
18885,07-15-2025 15:21:50,22.93,60.99,15.02,,,,
18886,07-15-2025 15:31:50,23.20,61.27,15.35,,,,
18887,07-15-2025 15:41:50,23.36,62.55,15.83,,,,
18888,07-15-2025 15:51:50,23.36,62.30,15.77,,,,
18889,07-15-2025 16:01:50,23.49,61.92,15.79,,,,
18890,07-15-2025 16:11:50,23.68,61.32,15.82,,,,
18891,07-15-2025 16:21:50,23.78,60.51,15.70,,,,
18892,07-15-2025 16:31:50,23.80,62.39,16.21,,,,
18893,07-15-2025 16:41:50,23.94,59.73,15.65,,,,
18894,07-15-2025 16:51:50,24.13,59.22,15.70,,,,
18895,07-15-2025 17:01:50,24.09,54.84,14.46,,,,
18896,07-15-2025 17:11:50,23.96,57.11,14.97,,,,
18897,07-15-2025 17:21:50,23.87,56.02,14.59,,,,
18898,07-15-2025 17:31:50,23.85,56.48,14.69,,,,
18899,07-15-2025 17:41:50,23.80,55.45,14.36,,,,
18900,07-15-2025 17:51:50,23.89,53.64,13.93,,,,
18901,07-15-2025 18:01:50,23.96,55.41,14.50,,,,
18902,07-15-2025 18:11:50,24.04,53.79,14.12,,,,
18903,07-15-2025 18:21:50,24.30,52.73,14.05,,,,
18904,07-15-2025 18:31:50,24.41,55.42,14.93,,,,
18905,07-15-2025 18:41:50,24.21,54.66,14.52,,,,
18906,07-15-2025 18:51:50,23.83,57.24,14.88,,,,
18907,07-15-2025 19:01:50,23.48,56.77,14.43,,,,
18908,07-15-2025 19:11:50,23.19,56.23,14.01,,,,
18909,07-15-2025 19:21:50,23.07,53.61,13.17,,,,
18910,07-15-2025 19:31:50,23.09,54.06,13.32,,,,
18911,07-15-2025 19:41:50,23.07,54.62,13.45,,,,
18912,07-15-2025 19:51:50,22.95,52.87,12.84,,,,
18913,07-15-2025 20:01:50,22.77,54.27,13.08,,,,
18914,07-15-2025 20:11:50,22.52,55.33,13.14,,,,
18915,07-15-2025 20:21:50,22.29,53.05,12.29,,,,
18916,07-15-2025 20:31:50,22.14,56.44,13.09,,,,
18917,07-15-2025 20:41:50,22.02,57.81,13.35,,,,
18918,07-15-2025 20:51:50,21.80,57.03,12.93,,,,
18919,07-15-2025 21:01:50,21.55,59.88,13.44,,,,
18920,07-15-2025 21:11:50,21.25,58.59,12.83,,,,
18921,07-15-2025 21:21:50,21.01,60.95,13.21,,,,
18922,07-15-2025 21:31:50,20.82,58.60,12.43,,,,
18923,07-15-2025 21:41:50,20.72,60.51,12.82,,,,
18924,07-15-2025 21:51:50,20.64,63.03,13.37,,,,
18925,07-15-2025 22:01:50,20.58,59.14,12.34,,,,
18926,07-15-2025 22:11:50,20.52,61.41,12.86,,,,
18927,07-15-2025 22:21:50,20.42,61.43,12.77,,,,
18928,07-15-2025 22:31:50,20.32,60.46,12.43,,,,
18929,07-15-2025 22:41:50,20.16,61.92,12.65,,,,
18930,07-15-2025 22:51:50,19.98,63.70,12.92,,,,
18931,07-15-2025 23:01:50,19.79,65.76,13.22,,,,
18932,07-15-2025 23:11:50,19.61,66.48,13.21,,,,
18933,07-15-2025 23:21:50,19.45,66.03,12.96,,,,
18934,07-15-2025 23:31:50,19.29,65.46,12.68,,,,
18935,07-15-2025 23:41:50,19.23,63.77,12.22,,,,
18936,07-15-2025 23:51:50,19.23,65.67,12.67,,,,
18937,07-16-2025 00:01:50,19.12,69.96,13.53,,,,
18938,07-16-2025 00:11:50,18.92,71.60,13.70,,,,
18939,07-16-2025 00:21:50,18.72,70.68,13.30,,,,
18940,07-16-2025 00:31:50,18.50,71.28,13.22,,,,
18941,07-16-2025 00:41:50,18.31,72.36,13.27,,,,
18942,07-16-2025 00:51:50,18.15,72.36,13.11,,,,
18943,07-16-2025 01:01:50,17.98,73.11,13.11,,,,
18944,07-16-2025 01:11:50,17.80,74.25,13.18,,,,
18945,07-16-2025 01:21:50,17.68,74.93,13.20,,,,
18946,07-16-2025 01:31:50,17.55,77.21,13.53,,,,
18947,07-16-2025 01:41:50,17.48,80.07,14.02,,,,
18948,07-16-2025 01:51:50,17.47,82.46,14.47,,,,
18949,07-16-2025 02:01:50,17.44,82.11,14.37,,,,
18950,07-16-2025 02:11:50,17.37,82.03,14.29,,,,
18951,07-16-2025 02:21:50,17.30,82.56,14.32,,,,
18952,07-16-2025 02:31:50,17.19,81.82,14.08,,,,
18953,07-16-2025 02:41:50,17.03,82.64,14.07,,,,
18954,07-16-2025 02:51:50,16.98,85.36,14.52,,,,
18955,07-16-2025 03:01:50,16.98,86.80,14.78,,,,
18956,07-16-2025 03:11:50,16.99,88.00,15.01,,,,
18957,07-16-2025 03:21:50,16.99,87.99,15.01,,,,
18958,07-16-2025 03:31:50,16.93,87.57,14.88,,,,
18959,07-16-2025 03:41:50,16.90,88.25,14.96,,,,
18960,07-16-2025 03:51:50,16.84,88.30,14.92,,,,
18961,07-16-2025 04:01:50,16.78,88.68,14.92,,,,
18962,07-16-2025 04:11:50,16.71,89.60,15.01,,,,
18963,07-16-2025 04:21:50,16.66,90.42,15.10,,,,
18964,07-16-2025 04:31:50,16.68,91.70,15.34,,,,
18965,07-16-2025 04:41:50,16.62,90.81,15.13,,,,
18966,07-16-2025 04:51:50,16.55,91.39,15.16,,,,
18967,07-16-2025 05:01:50,16.49,91.78,15.17,,,,
18968,07-16-2025 05:11:50,16.40,91.46,15.03,,,,
18969,07-16-2025 05:21:50,16.30,91.53,14.93,,,,
18970,07-16-2025 05:31:50,16.22,91.73,14.89,,,,
18971,07-16-2025 05:41:50,16.15,92.09,14.89,,,,
18972,07-16-2025 05:51:50,16.12,92.00,14.84,,,,
18973,07-16-2025 06:01:50,16.10,92.24,14.86,,,,
18974,07-16-2025 06:11:50,16.12,92.18,14.87,,,,
18975,07-16-2025 06:21:50,16.15,92.43,14.94,,,,
18976,07-16-2025 06:31:50,16.26,92.41,15.04,,,,
18977,07-16-2025 06:41:50,16.36,92.44,15.15,,,,
18978,07-16-2025 06:51:50,16.51,93.11,15.41,,,,
18979,07-16-2025 07:01:50,16.76,93.01,15.64,,,,
18980,07-16-2025 07:11:50,17.25,91.69,15.90,,,,
18981,07-16-2025 07:21:50,18.07,86.71,15.84,,,,
18982,07-16-2025 07:31:50,18.91,85.82,16.50,,,,
18983,07-16-2025 07:41:50,19.80,84.68,17.16,,,,
18984,07-16-2025 07:51:50,20.62,81.79,17.43,,,,
18985,07-16-2025 08:01:50,21.17,80.92,17.79,,,,
18986,07-16-2025 08:11:50,21.77,78.13,17.81,,,,
